Gene A,Gene B,Score
YKR036C,YKR036C,1.1373789464968748e-31
YKR036C,YOR326W,0.08684965968132019
YKR036C,YOR211C,9.768357358552748e-07
YKR036C,YDR339C,4.208284281048691e-06
YKR036C,YFL039C,1.2780482165908325e-06
YKR036C,YOR147W,0.019757134839892387
YKR036C,YIL062C,0.16632749140262604
YKR036C,YBR234C,0.11571821570396423
YKR036C,YOL009C,4.982490736438194e-06
YKR036C,YML104C,0.0007248692563734949
YKR036C,YPR140W,0.00046744340215809643
YKR036C,YLR304C,1.0163724255107809e-05
YKR036C,YDR258C,0.00019716245878953487
YKR036C,YJL063C,0.992697536945343
YKR036C,YHR194W,0.003825152525678277
YKR036C,YEL020W-A,0.04191834107041359
YKR036C,YLR190W,0.0001960801746463403
YKR036C,YJR120W,2.4133776605594903e-05
YKR036C,YDR077W,1.906425723063876e-06
YKR036C,YML058W,6.24286913080141e-05
YKR036C,YHR031C,0.04476316273212433
YKR036C,YPR131C,3.084043783019297e-05
YKR036C,YOR330C,7.09557716618292e-05
YKR036C,YGR144W,1.030778321364778e-06
YKR036C,YMR302C,0.0005100546404719353
YKR036C,YLR355C,0.002044202061370015
YKR036C,YOL060C,0.0002150461805285886
YKR036C,YHR005C-A,0.7866388559341431
YKR036C,YOL095C,0.27045583724975586
YKR036C,YDR393W,0.010626420378684998
YKR036C,YKL013C,0.5667804479598999
YKR036C,YJL112W,0.08696690946817398
YKR036C,YCR020C,0.02107050083577633
YKR036C,YDR470C,0.0014993265504017472
YKR036C,YBL080C,0.9472359418869019
YKR036C,YGL055W,0.06260892003774643
YKR036C,YMR211W,7.231788003991824e-06
YKR036C,YNL213C,0.8021732568740845
YKR036C,YGL020C,0.08406414091587067
YKR036C,YNL304W,0.788689136505127
YKR036C,YDR296W,0.37110787630081177
YKR036C,YOR037W,0.22091996669769287
YKR036C,YNL079C,9.42737387958914e-05
YKR036C,YMR134W,0.41548919677734375
YKR036C,YBR091C,0.8395547866821289
YKR036C,YIL051C,0.052158378064632416
YKR036C,YJR065C,0.00015228068514261395
YKR036C,YLL001W,0.5261991024017334
YKR036C,YNR035C,9.940683230524883e-05
YKR036C,YLL006W,0.34743326902389526
YKR036C,YJR135W-A,0.87776118516922
YKR036C,YBR185C,0.012804965488612652
YKR036C,YDL198C,0.0006983561324886978
YKR036C,YDR150W,0.008017475716769695
YKR036C,YHR083W,0.018325867131352425
YKR036C,YKR085C,0.9819067120552063
YKR036C,YKL053C-A,0.0007444892544299364
YKR036C,YNL121C,0.9770220518112183
YKR036C,YGR101W,0.0398184135556221
YKR036C,YGR181W,0.4808460772037506
YKR036C,YLR368W,0.9931694269180298
YKR036C,YLR370C,0.0010054599260911345
YKR036C,YDL142C,0.003327933605760336
YKR036C,YKR042W,0.0016531904693692923
YKR036C,YMR012W,0.00928039476275444
YKR036C,YMR241W,0.003977595362812281
YKR036C,YJL054W,0.2047928273677826
YKR036C,YPR024W,0.060109879821538925
YKR036C,YNL310C,0.00041332299588248134
YKR036C,YBR212W,0.07289697229862213
YKR036C,YCR028C-A,0.6110070943832397
YKR036C,YOL027C,0.00013468136603478342
YKR036C,YHR120W,1.3033707091381075e-07
YKR036C,YPR125W,0.005543236620724201
YKR036C,YPR083W,0.5835827589035034
YKR036C,YNL026W,0.3013432025909424
YKR036C,YCL044C,0.00304246274754405
YKR036C,YNL149C,1.585681820870377e-05
YKR036C,YNL055C,0.0030015676748007536
YKR036C,YDL006W,0.9918228983879089
YKR036C,YMR060C,0.9900866150856018
YKR036C,YJR144W,0.08802072703838348
YKR036C,YOR266W,0.04010529816150665
YKR036C,YML091C,0.5826683640480042
YKR036C,YPL098C,0.09478394687175751
YKR036C,YDR219C,0.053741224110126495
YKR036C,YDL217C,0.7463040947914124
YKR036C,YBR192W,0.0028618823271244764
YKR036C,YOR060C,0.0002515031083021313
YKR036C,YMR072W,0.9626951813697815
YKR036C,YFL036W,0.00012818542018067092
YKR036C,YJL116C,0.57802814245224
YKR036C,YJR118C,0.9737517237663269
YKR036C,YNL066W,0.334264874458313
YKR036C,YMR275C,0.9349984526634216
YKR036C,YIL065C,0.04964554309844971
YKR036C,YER154W,0.0001543279067846015
YKR036C,YGL219C,0.000737872498575598
YKR036C,YNL070W,0.6300379633903503
YKR036C,YBR179C,0.0001338726724497974
YKR036C,YOL076W,0.08044055104255676
