Gene,Label,Score,Background Score,Precision,Recall,False Positive Rate
YMR192W,1,-82.97966575622559,-34450.850286483765,1.0,0.1,0.0
YDR170W-A,-1,-84.07659530639648,-30914.72717142105,0.5,0.1,0.0002754062241806665
YDR034C-D,-1,-84.10485553741455,-30924.728679656982,0.3333333333333333,0.1,0.000550812448361333
YPL257W-A,-1,-84.1970043182373,-30966.230890274048,0.25,0.1,0.0008262186725419994
YOR343W-B,-1,-84.24909210205078,-31054.138162612915,0.2,0.1,0.001101624896722666
YPR158C-D,-1,-84.35405445098877,-31058.99823665619,0.16666666666666666,0.1,0.0013770311209033324
YDR261C-D,-1,-84.35864734649658,-31072.1277179718,0.14285714285714285,0.1,0.0016524373450839988
YDR365W-A,-1,-84.41457939147949,-30864.144050598145,0.125,0.1,0.0019278435692646654
YLR227W-B,-1,-84.48065376281738,-31031.329448223114,0.1111111111111111,0.1,0.002203249793445332
YNL284C-B,-1,-84.5506420135498,-31103.32964706421,0.1,0.1,0.0024786560176259984
YLR157C-B,-1,-84.56299877166748,-31116.887268066406,0.09090909090909091,0.1,0.002754062241806665
YGR161C-D,-1,-84.60024452209473,-31106.907499313354,0.08333333333333333,0.1,0.003029468465987331
YLR410W-A,-1,-84.60889530181885,-31040.338932037354,0.07692307692307693,0.1,0.0033048746901679976
YDR034C-C,-1,-84.66168403625488,-31114.44205570221,0.07142857142857142,0.1,0.0035802809143486644
YOR192C-B,-1,-84.67037200927734,-31027.204236984253,0.06666666666666667,0.1,0.003855687138529331
YOR343W-A,-1,-84.755202293396,-31116.840530395508,0.0625,0.1,0.004131093362709997
YJL012C-A,-1,-84.76944732666016,-31119.14624595642,0.058823529411764705,0.1,0.004406499586890664
YDR210W-B,-1,-84.89799880981445,-31147.05842113495,0.05555555555555555,0.1,0.00468190581107133
YMR216C,1,-84.90243721008301,-34389.3619222641,0.10526315789473684,0.2,0.00468190581107133
YGR161W-B,-1,-84.94797229766846,-31135.01167201996,0.1,0.2,0.004957312035251997
YGR109W-A,-1,-84.97093772888184,-30997.603351593018,0.09523809523809523,0.2,0.005232718259432663
YDR261W-B,-1,-85.00549411773682,-31062.10946750641,0.09090909090909091,0.2,0.00550812448361333
YGR161C-C,-1,-85.02153587341309,-31003.5446062088,0.08695652173913043,0.2,0.005783530707793996
YNL020C,1,-85.0244722366333,-35239.789464473724,0.125,0.3,0.005783530707793996
YDR014W-A,-1,-85.11265754699707,-30981.007347106934,0.12,0.3,0.006058936931974662
YDR210W-D,-1,-85.11265754699707,-30981.007347106934,0.11538461538461539,0.3,0.006334343156155329
YHL009W-A,-1,-85.11265754699707,-30981.007347106934,0.1111111111111111,0.3,0.006609749380335995
YML045W-A,-1,-85.11265754699707,-30981.007347106934,0.10714285714285714,0.3,0.006885155604516662
YNL284C-A,-1,-85.11265754699707,-30981.007347106934,0.10344827586206896,0.3,0.007160561828697329
YDR261C-C,-1,-85.14275646209717,-31019.63667201996,0.1,0.3,0.007435968052877995
YBL100W-B,-1,-85.18102931976318,-31674.585075378418,0.0967741935483871,0.3,0.007711374277058662
YDR210W-A,-1,-85.190842628479,-31050.266719818115,0.09375,0.3,0.007986780501239328
YNL054W-B,-1,-85.31405830383301,-30985.723169326782,0.09090909090909091,0.3,0.008262186725419994
YIL017W,-1,-85.35098457336426,-31465.62194633484,0.08823529411764706,0.3,0.00853759294960066
YBL101W-A,-1,-85.38230323791504,-31079.159072875977,0.08571428571428572,0.3,0.008812999173781328
YOR343C-B,-1,-85.38230323791504,-31079.159072875977,0.08333333333333333,0.3,0.009088405397961994
YOR192C-A,-1,-85.38667583465576,-31016.057188034058,0.08108108108108109,0.3,0.00936381162214266
YLR337W,-1,-85.39474105834961,-31233.427132606506,0.07894736842105263,0.3,0.009639217846323328
YHR039C-B,-1,-85.41569709777832,-31156.27807044983,0.07692307692307693,0.3,0.009914624070503994
YBR012W-B,-1,-85.42114734649658,-31707.15536403656,0.075,0.3,0.01019003029468466
YPL060C-A,-1,-85.44022750854492,-31051.718403816223,0.07317073170731707,0.3,0.010465436518865326
YBL005W-B,-1,-85.49341583251953,-31693.731892585754,0.07142857142857142,0.3,0.010740842743045993
YAR044W,-1,-85.49541091918945,-31337.48083305359,0.06976744186046512,0.3,0.01101624896722666
YCL060C,-1,-85.5098705291748,-31129.069482803345,0.06818181818181818,0.3,0.011291655191407325
YMR045C,-1,-85.52170753479004,-31336.78093957901,0.06666666666666667,0.3,0.011567061415587993
YMR050C,-1,-85.5356092453003,-31458.923164844513,0.06521739130434782,0.3,0.011842467639768659
YNL229C,1,-85.54257106781006,-35305.98179149628,0.0851063829787234,0.4,0.011842467639768659
YLR227W-A,-1,-85.60303592681885,-31030.22195625305,0.08333333333333333,0.4,0.012117873863949325
YDR079C-A,-1,-85.65325021743774,-31466.66787004471,0.08163265306122448,0.4,0.012393280088129992
YLR391W,-1,-85.669189453125,-31204.291642189026,0.08,0.4,0.012668686312310658
YLR391W-A,-1,-85.669189453125,-31204.29165172577,0.0784313725490196,0.4,0.012944092536491324
YFL035C,-1,-85.7351884841919,-31110.654978752136,0.07692307692307693,0.4,0.01321949876067199
YFL035C-A,-1,-85.87112426757812,-31055.32484149933,0.07547169811320754,0.4,0.013494904984852658
YBL100W-A,-1,-85.9104175567627,-31352.87438249588,0.07407407407407407,0.4,0.013770311209033324
YKL038W,1,-85.96219539642334,-35100.230335235596,0.09090909090909091,0.5,0.013770311209033324
YIL095W,1,-85.97898006439209,-35343.48575258255,0.10714285714285714,0.6,0.013770311209033324
YGR027W-A,-1,-85.98571109771729,-31063.59637117386,0.10526315789473684,0.6,0.01404571743321399
YGR109W-B,-1,-86.01937484741211,-30964.806104660034,0.10344827586206896,0.6,0.014321123657394658
YHL009W-B,-1,-86.043701171875,-31188.844398498535,0.1016949152542373,0.6,0.014596529881575324
YHR214C-C,-1,-86.05202388763428,-31087.489853858948,0.1,0.6,0.01487193610575599
YGR272C,-1,-86.0675859451294,-31282.08272075653,0.09836065573770492,0.6,0.015147342329936657
YGR161W-A,-1,-86.08181667327881,-31186.765520095825,0.0967741935483871,0.6,0.015422748554117323
YKL200C,-1,-86.21310997009277,-31353.655851364136,0.09523809523809523,0.6,0.01569815477829799
YHR079C-B,-1,-86.26892757415771,-31268.287712097168,0.09375,0.6,0.015973561002478657
YGL046W,-1,-86.27234745025635,-31354.657649040222,0.09230769230769231,0.6,0.016248967226659323
YOR240W,-1,-86.31346035003662,-31363.17576789856,0.09090909090909091,0.6,0.01652437345083999
YML099C,1,-86.3285140991211,-35412.06362771988,0.1044776119402985,0.7,0.01652437345083999
YCL003W,-1,-86.36796283721924,-31359.523600578308,0.10294117647058823,0.7,0.016799779675020655
YFL011W-A,-1,-86.3771448135376,-31271.13631439209,0.10144927536231885,0.7,0.01707518589920132
YHL012W,-1,-86.38505363464355,-31697.91344499588,0.1,0.7,0.01735059212338199
YCL062W,-1,-86.3999137878418,-31229.60514163971,0.09859154929577464,0.7,0.017625998347562656
YBR111W-A,-1,-86.54782962799072,-31477.987690925598,0.09722222222222222,0.7,0.017901404571743322
YBR012W-A,-1,-87.16119480133057,-32121.353335380554,0.0958904109589041,0.7,0.018176810795923988
YMR134W,-1,-87.17737674713135,-31892.426495075226,0.0945945945945946,0.7,0.018452217020104654
YCR055C,-1,-87.22235202789307,-31435.133397102356,0.09333333333333334,0.7,0.01872762324428532
YCR058C,-1,-87.22235298156738,-31435.133385658264,0.09210526315789473,0.7,0.019003029468465986
YGL210W-A,-1,-87.23400592803955,-31264.08478832245,0.09090909090909091,0.7,0.019278435692646655
YNL139C,-1,-87.26020097732544,-33881.45196676254,0.08974358974358974,0.7,0.01955384191682732
YER074W-A,-1,-87.2888765335083,-31750.997416496277,0.08860759493670886,0.7,0.019829248141007987
YPL276W,-1,-87.35756397247314,-32005.547862529755,0.0875,0.7,0.020104654365188653
YER160C,-1,-87.36606693267822,-32064.01486635208,0.08641975308641975,0.7,0.02038006058936932
YBR156C,-1,-87.36791467666626,-33601.91144704819,0.08536585365853659,0.7,0.020655466813549985
YMR051C,-1,-87.41032600402832,-31633.205545425415,0.08433734939759036,0.7,0.02093087303773065
YFL002W-A,-1,-87.50373077392578,-32370.45730304718,0.08333333333333333,0.7,0.02120627926191132
YFL018W-A,-1,-87.51266574859619,-31477.003182411194,0.08235294117647059,0.7,0.021481685486091986
YLR126C,-1,-87.54876708984375,-31912.475708961487,0.08139534883720931,0.7,0.021757091710272652
YPR137C-B,-1,-87.56457328796387,-32271.35490131378,0.08045977011494253,0.7,0.02203249793445332
YPR158W-B,-1,-87.62673568725586,-32269.260251045227,0.07954545454545454,0.7,0.022307904158633984
YOR142W-A,-1,-87.62855339050293,-32252.752807617188,0.07865168539325842,0.7,0.02258331038281465
YKL070W,-1,-87.70712566375732,-32439.63384103775,0.07777777777777778,0.7,0.02285871660699532
YPL257W-B,-1,-87.708251953125,-32259.939973831177,0.07692307692307693,0.7,0.023134122831175986
YDR316W-A,-1,-87.7166919708252,-32264.871561050415,0.07608695652173914,0.7,0.02340952905535665
YDR098C-B,-1,-87.74181270599365,-32298.66435623169,0.07526881720430108,0.7,0.023684935279537318
YJL113W,-1,-87.75662422180176,-31938.326261997223,0.07446808510638298,0.7,0.023960341503717984
YOL103W-B,-1,-87.79769325256348,-32287.31928920746,0.07368421052631578,0.7,0.02423574772789865
YFL002W-B,-1,-87.80298042297363,-32302.329955101013,0.07291666666666667,0.7,0.024511153952079315
YJL114W,-1,-87.89509963989258,-31818.291656017303,0.07216494845360824,0.7,0.024786560176259985
YDL118W,-1,-87.96811103820801,-32176.707805633545,0.07142857142857142,0.7,0.02506196640044065
YDR210C-D,-1,-88.05266189575195,-32316.581639289856,0.0707070707070707,0.7,0.025337372624621317
YLR224W,-1,-88.20812225341797,-32092.8435921669,0.07,0.7,0.025612778848801983
YER190W,-1,-88.2126693725586,-32771.91099357605,0.06930693069306931,0.7,0.02588818507298265
YOR338W,-1,-88.34792232513428,-32457.79395866394,0.06862745098039216,0.7,0.026163591297163315
YIL077C,-1,-88.35893440246582,-32930.281616687775,0.06796116504854369,0.7,0.02643899752134398
YAL068C,-1,-88.40762615203857,-32652.82059764862,0.0673076923076923,0.7,0.02671440374552465
YLR426W,-1,-88.41544246673584,-32059.513444423676,0.06666666666666667,0.7,0.026989809969705316
YNL247W,-1,-88.43637371063232,-32829.16181087494,0.0660377358490566,0.7,0.027265216193885982
YDR545W,-1,-88.4541244506836,-32606.602993011475,0.06542056074766354,0.7,0.027540622418066648
YHR020W,-1,-88.45663070678711,-33037.46358346939,0.06481481481481481,0.7,0.027816028642247314
YGR218W,-1,-88.4828577041626,-34061.94968128204,0.06422018348623854,0.7,0.02809143486642798
YBL051C,-1,-88.51276969909668,-33445.99466896057,0.06363636363636363,0.7,0.02836684109060865
YGR251W,-1,-88.52667331695557,-32582.99175786972,0.06306306306306306,0.7,0.028642247314789315
YMR210W,-1,-88.56068325042725,-32473.152505874634,0.0625,0.7,0.02891765353896998
YKL075C,-1,-88.59713935852051,-32158.32244205475,0.061946902654867256,0.7,0.029193059763150647
YNL313C,-1,-88.65305233001709,-32903.89917135239,0.06140350877192982,0.7,0.029468465987331313
YAR010C,-1,-88.6610689163208,-32696.737074375153,0.06086956521739131,0.7,0.02974387221151198
YGL206C,-1,-88.68200206756592,-34198.004418849945,0.0603448275862069,0.7,0.030019278435692645
