Gene A,Gene B,Label,Score,True Positive,False Negative,True Negative,False Positive,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YDL091C,YNL185C,0,9.992522,0.0,1031.0,9968.0,1.0,0.906181812286377,0.0,0.0,0.0001003109646262601,0.999899685382843
YDR322C-A,YPR100W,1,9.265323,1.0,1030.0,9968.0,1.0,0.9062727093696594,0.5,0.0009699321235530078,0.0001003109646262601,0.999899685382843
YNR007C,YDR511W,1,8.8901615,2.0,1029.0,9968.0,1.0,0.9063636660575867,0.6666666865348816,0.0019398642471060157,0.0001003109646262601,0.999899685382843
YIL155C,YKL087C,0,8.692285,2.0,1029.0,9967.0,2.0,0.9062727093696594,0.5,0.0019398642471060157,0.0002006219292525202,0.999799370765686
YJL180C,YDR511W,1,8.539733,3.0,1028.0,9967.0,2.0,0.9063636660575867,0.6000000238418579,0.0029097963124513626,0.0002006219292525202,0.999799370765686
YML081C-A,YJR080C,1,8.487409,4.0,1027.0,9967.0,2.0,0.9064545631408691,0.6666666865348816,0.0038797284942120314,0.0002006219292525202,0.999799370765686
YBR251W,YPR026W,0,8.316432,4.0,1027.0,9966.0,3.0,0.9063636660575867,0.5714285969734192,0.0038797284942120314,0.0003009328793268651,0.999699056148529
YIL098C,YDR322C-A,1,8.15201,5.0,1026.0,9966.0,3.0,0.9064545631408691,0.625,0.0048496606759727,0.0003009328793268651,0.999699056148529
YER050C,YJR080C,0,8.103389,5.0,1026.0,9965.0,4.0,0.9063636660575867,0.5555555820465088,0.0048496606759727,0.0004012438585050404,0.9995987415313721
YPR166C,YDR116C,0,8.093172,5.0,1026.0,9964.0,5.0,0.9062727093696594,0.5,0.0048496606759727,0.0005015548085793853,0.9994984269142151
YJL003W,YPR100W,1,7.9811993,6.0,1025.0,9964.0,5.0,0.9063636660575867,0.5454545617103577,0.005819592624902725,0.0005015548085793853,0.9994984269142151
YBR185C,YGR112W,1,7.899203,7.0,1024.0,9964.0,5.0,0.9064545631408691,0.5833333134651184,0.00678952457383275,0.0005015548085793853,0.9994984269142151
YDR529C,YCR003W,0,7.8617473,7.0,1024.0,9963.0,6.0,0.9063636660575867,0.5384615659713745,0.00678952457383275,0.0006018657586537302,0.9993981122970581
YGR231C,YGL191W,1,7.684889,8.0,1023.0,9963.0,6.0,0.9064545631408691,0.5714285969734192,0.007759456988424063,0.0006018657586537302,0.9993981122970581
YKL053C-A,YGL180W,1,7.6002593,9.0,1022.0,9963.0,6.0,0.9065454602241516,0.6000000238418579,0.008729388937354088,0.0006018657586537302,0.9993981122970581
YOR266W,YGR231C,1,7.535519,10.0,1021.0,9963.0,6.0,0.9066363573074341,0.625,0.0096993213519454,0.0006018657586537302,0.9993981122970581
YPL099C,YIL129C,0,7.535278,10.0,1021.0,9962.0,7.0,0.9065454602241516,0.5882353186607361,0.0096993213519454,0.0007021767669357359,0.9992977976799011
YBR024W,YBR037C,1,7.4900055,11.0,1020.0,9962.0,7.0,0.9066363573074341,0.6111111044883728,0.010669252835214138,0.0007021767669357359,0.9992977976799011
YBR024W,YDR493W,1,7.4854064,12.0,1019.0,9962.0,7.0,0.9067272543907166,0.6315789222717285,0.01163918524980545,0.0007021767669357359,0.9992977976799011
YDR074W,YNL185C,0,7.4703803,12.0,1019.0,9961.0,8.0,0.9066363573074341,0.6000000238418579,0.01163918524980545,0.0008024877170100808,0.9991974830627441
YOR266W,YBR262C,1,7.464446,13.0,1018.0,9961.0,8.0,0.9067272543907166,0.6190476417541504,0.012609117664396763,0.0008024877170100808,0.9991974830627441
YDR237W,YEL020W-A,0,7.4259915,13.0,1018.0,9960.0,9.0,0.9066363573074341,0.5909090638160706,0.012609117664396763,0.0009027986670844257,0.9990972280502319
YPL003W,YLR069C,0,7.3612256,13.0,1018.0,9959.0,10.0,0.9065454602241516,0.5652173757553101,0.012609117664396763,0.0010031096171587706,0.998996913433075
