Gene,Correlation
VTI1,-2.6365623
BLS1,-2.412399
CNL1,-2.087292
SEC28,-2.028548
SLY1,-1.9307735
SNF7,-1.8974445
VPS20,-1.7704393
UFE1,-1.765452
PEP3,-1.7176942
VPS24,-1.7022963
VAB2,-1.6952949
VAM3,-1.5799886
SED5,-1.5461771
SSO2,-1.5448611
SNC2,-1.4856769
BLI1,-1.469935
ATG13,-1.4523045
CHM7,-1.4405328
VPS74,-1.4008703
BOS1,-1.3779626
PEP12,-1.2755233
SEC12,-1.2397912
ATG19,-1.2358578
BOI1,-1.207219
SEC22,-1.2047275
VPS21,-1.1960523
SFT1,-1.1166415
NYV1,-0.9841097
GOS1,-0.97854924
SEC9,-0.94733256
VPS3,-0.9420777
ATG21,-0.932334
BOI2,-0.91141427
SEC1,-0.902455
PEP5,-0.8528921
LSB6,-0.8371965
SSO1,-0.8290272
DID4,-0.8189705
