Gene,Correlation
ASC1,2.1651804
GDT1,2.085106
SCS3,2.013266
VMA16,2.0101523
ICS3,2.0074213
PER1,1.9395238
IZH2,1.8828145
TVS1,1.8824918
FYV5,1.8806975
VMA3,1.8613212
VMA11,1.8389666
CSG2,1.832998
PMP3,1.8170894
VCX1,1.8035237
RFT1,1.7965356
CTR2,1.7947993
ATX2,1.7768159
ENA5,1.7720923
APQ12,1.7515489
GGC1,1.7448158
ORM1,1.737311
BOR1,1.6961266
SMF3,1.6741503
BOL2,1.670434
ARN1,1.6452705
VMA1,1.631166
RPS28B,1.6008134
YHC3,1.6007881
ICE2,1.593661
SFK1,1.593541
SCO1,1.5849429
CCC1,1.5848908
OPT2,1.5765126
TRX1,1.5741624
SNG1,1.5710478
PEX11,1.5707139
POR2,1.5448717
PFK2,1.5402267
HSP60,1.5339042
IZH1,1.5321686
NHX1,1.5301523
FKS1,1.5258437
EMP70,1.512255
IRC15,1.4960337
SPF1,1.4720976
MSC2,1.466963
TMN2,1.4558086
YPR114W,1.4386376
FUN14,1.4375298
FRE2,1.4334357
PCA1,1.4254515
ZRC1,1.4180486
SSB1,1.4168448
ARV1,1.4110177
COS3,1.4032902
VPH1,1.4031818
SMF2,1.4015969
RPB7,1.3836288
ENA2,1.376655
PMA2,1.3648828
RCH1,1.3627733
PMA1,1.353939
GLK1,1.3482813
SMF1,1.3476948
FTR1,1.3443192
NHA1,1.3405257
SSB2,1.3290308
PFY1,1.3189876
MCP1,1.3126049
GEF1,1.2912693
YKE4,1.2592335
RPA14,1.2475924
ILS1,1.2263151
WHI5,1.2006832
ECM27,1.1965597
SIT1,1.1955608
FLC2,1.168022
TOK1,1.1668587
FIT3,1.1480188
FET3,1.1405166
FRE6,1.1236569
FIT1,1.1150575
RPS28A,1.1077919
ENA1,1.0903683
FET5,1.0889486
GNP1,1.0875984
FRE3,1.0778105
FTH1,1.0728106
ZRT3,1.0520889
VMA2,1.0340871
DBP2,1.0301819
ATM1,1.0251423
CRD1,1.023476
YPK9,1.0034257
VMA5,1.0004764
ARC40,0.9820649
FRE1,0.9797766
STV1,0.97361386
DNF2,0.9725313
ARC19,0.97160774
PDR5,0.9438521
EMI2,0.92743057
YVC1,0.91771346
KAP122,0.9167411
FRE8,0.91290003
ARN2,0.9079722
FRE7,0.9042306
VNX1,0.8963
PRS3,0.8933087
GBP2,0.88179606
YHR020W,0.86275464
TDA4,0.84728485
CTR3,0.84383017
SNQ2,0.8341049
MTM1,0.8317036
IZH4,0.8191495
SUI1,0.81743395
ANY1,0.81220037
RRP42,0.8079204
VHC1,0.8010098
PFK1,0.7963965
TEL2,0.7929663
SUA5,0.78821194
ALA1,0.7813385
RFU1,0.77695775
NFS1,0.7737486
SSZ1,0.7714372
NCE102,0.76736104
LOG1,0.7564372
YNR021W,0.7533462
NGL1,0.7466046
TRR2,0.74262893
CQD2,0.7381579
MDM35,0.71017176
BRR6,0.71001637
RPS23A,0.7075246
HXK2,0.7024942
CLD1,0.7009604
FET4,0.699632
POR1,0.69697475
SKY1,0.696627
PDR18,0.6887063
CCC2,0.68366814
MDM31,0.6755549
NEO1,0.6735684
SOD1,0.66274387
VMA6,0.6553401
FRE4,0.64947045
AIP1,0.64564437
