Gene,Correlation
RPP2A,2.187106
ASC1,2.1651804
ELO2,2.1611876
RPP1A,2.1567981
APT1,2.1348596
ALG3,2.1109304
RPL4B,2.104691
RPP0,2.103179
COA3,2.0611331
RPP1B,2.0563884
OPI3,2.0138633
RPL2B,1.9996024
DPM1,1.9888036
ALG8,1.9844407
GLY1,1.9653202
AUR1,1.954805
PER1,1.9395238
RPS14A,1.937587
PET122,1.9312036
GPI18,1.9247096
LAS21,1.9239012
ALG7,1.912359
PMT4,1.9082772
MRPS12,1.9075708
PHS1,1.906163
RPP2B,1.8984232
ISC1,1.8982842
RPL14A,1.892529
TIF6,1.8903438
EPT1,1.8710371
YIH1,1.8648245
ALG6,1.8632691
APT2,1.8620819
COX15,1.8492367
UTR4,1.8410391
RPS27B,1.8386085
CSG2,1.832998
TMA19,1.8243958
KTR1,1.8162879
AKR2,1.80406
THR1,1.8027855
EFT2,1.7994838
RFT1,1.7965356
CHS7,1.7718002
ELO3,1.7640086
RPS29B,1.7565994
RPL30,1.7547742
CAR2,1.739736
GPI1,1.7387838
ORM1,1.737311
CPT1,1.7294643
ELO1,1.7198331
NCA3,1.7166451
GWT1,1.7132251
YDC1,1.712621
IPT1,1.7034594
GPI2,1.7005322
ALG9,1.6842314
RPL4A,1.6688559
CWH43,1.6688468
SHR5,1.6669343
GPI10,1.6549562
PRS5,1.6479595
DED1,1.646377
TSC10,1.6456882
ILV3,1.6377965
VMA1,1.631166
RPL1A,1.6247959
PRC1,1.6132028
RPL23A,1.6088336
EFT1,1.6040403
RBG1,1.6030484
CHO1,1.6026721
RPS28B,1.6008134
TMH11,1.5979201
GAB1,1.5967715
YEA4,1.5868205
AAC1,1.5808108
RPS13,1.5727452
SPE1,1.5723107
TEF1,1.5712298
RPS12,1.5676488
TUF1,1.5655326
CAX4,1.5611962
MDE1,1.5538085
BNA5,1.5523926
PAN6,1.5503042
ERI1,1.5491157
RPL2A,1.5486482
ADO1,1.5444084
SEC59,1.5420609
PRS2,1.5397855
OST3,1.5394671
RPL16B,1.5306171
OST6,1.5255829
RTC6,1.5252949
HEM1,1.5065554
SEC53,1.5060576
HSU1,1.5047024
SPE4,1.50087
HOM6,1.4875277
ILV1,1.4843168
IMD4,1.4748524
PCM1,1.4656495
ALG14,1.464355
HEM2,1.4577152
LYS5,1.4509647
MCD4,1.429721
IMD3,1.4261885
SSB1,1.4168448
RPS22A,1.4145252
FMN1,1.4110551
ARV1,1.4110177
PRS1,1.4044724
RSO55,1.3986814
OST5,1.3903166
IRC7,1.3879731
TRP4,1.3838459
RPB7,1.3836288
ALG12,1.3785042
PFA5,1.3662542
BIO5,1.3647949
PMT1,1.3633572
AGX1,1.3547429
ERD1,1.3506376
TRP5,1.3461632
GPC1,1.3440013
RPS22B,1.3437684
PRO3,1.3374902
GPI14,1.3348864
PMT6,1.3333696
SSB2,1.3290308
LAC1,1.3255453
HEM12,1.3209603
RPL18A,1.3084679
YOR365C,1.295735
BNA6,1.2952781
TEF2,1.2894351
GUP1,1.2891463
DUT1,1.2850611
LAG1,1.2836682
RPS21A,1.2780787
MNS1,1.2751626
OST2,1.2740201
YSR3,1.2737087
GAA1,1.2735578
RPL23B,1.272125
YPC1,1.2714081
RPS14B,1.2649671
PPT2,1.2646688
OST1,1.247575
THI4,1.2464724
FOL1,1.2454077
TUB4,1.2422103
LCB3,1.2412329
RPS0B,1.2378939
GCN1,1.2371877
SMP3,1.2268224
ILS1,1.2263151
ADE57,1.2235436
IMG1,1.2185942
DPH2,1.2181008
YMC1,1.2128606
MNN11,1.2110529
ARO1,1.209385
CHO2,1.1988648
ADE12,1.1947858
GUP2,1.1897267
AKR1,1.1837069
GPI16,1.1782148
RPL43B,1.1731459
SAH1,1.1709672
FLC2,1.168022
STT3,1.1632768
HIS1,1.1618584
MRI1,1.1615117
ATG5,1.1602614
URA2,1.1550109
RMA1,1.1549784
FUN12,1.153928
GPI13,1.1506385
KAP95,1.1494313
MNT2,1.146086
QNS1,1.1427183
RPL16A,1.1378491
HTS1,1.1232921
FCY1,1.1186566
RPS28A,1.1077919
PMT2,1.1045481
ANP1,1.1005534
DFG10,1.0983974
LCB2,1.0957848
PNP1,1.0938444
URH1,1.0929725
PDB1,1.0906477
ACC1,1.0884953
RLI1,1.0822964
YEF3,1.0703539
YND1,1.0695666
PDA1,1.067687
YHR033W,1.0641658
GPI11,1.063201
AAT2,1.0630542
PSD1,1.054727
MNL1,1.0530684
ORT1,1.047053
MRX14,1.0456312
LEU4,1.0383866
RSM26,1.0356722
DBP2,1.0301819
ATP2,1.0286375
KTI11,1.0208933
MRPL6,1.0207574
FPR1,1.0172987
RPL41A,1.0133282
RPS16B,1.0096791
FAU1,1.0049396
RPL3,0.99494815
MET12,0.98462945
RRT2,0.98156947
MNN2,0.97626066
ARO8,0.9726243
MRPL37,0.96832263
LYS2,0.96774364
GDH3,0.96625566
URA5,0.9615713
MEF1,0.9541406
LYS1,0.95156455
RER2,0.9491983
TRP3,0.94710916
LCB1,0.94558346
ADE4,0.94251543
HOM3,0.94248986
ABZ1,0.9381932
GDA1,0.93497604
ARO4,0.9319075
ARG8,0.92987543
YAH1,0.923254
BIO3,0.9226954
ARG4,0.9214803
SNO1,0.91392636
ARO9,0.91088444
CAM1,0.90286684
MNN5,0.8950263
RPS4A,0.8944943
PRS3,0.8933087
YGR201C,0.8914966
GUK1,0.8907988
HIS4,0.88856256
ARG7,0.88812715
FLC1,0.8821424
SKN1,0.8810157
MRPS18,0.8761397
AAH1,0.8760156
ATP5,0.8727599
PFA4,0.87104005
PMT3,0.8666546
YNK1,0.86606884
YHR020W,0.86275464
PTH1,0.8569202
MSY1,0.85628927
YUR1,0.85469323
DIE2,0.8537896
GLT1,0.8478687
MBA1,0.8449496
RPS4B,0.8383341
CHS3,0.8346002
ATP1,0.83367956
FMT1,0.8329573
PRS4,0.8321189
RML2,0.829549
MET17,0.8256149
YML096W,0.8248454
PMT5,0.82473654
SUI1,0.81743395
BUD16,0.81176
URA7,0.81158626
RRP42,0.8079204
LEU9,0.8075154
PRT1,0.80363464
CHS2,0.80099136
RPS16A,0.7954402
BUD17,0.79293895
ALG1,0.79000133
TRP1,0.78988576
SUA5,0.78821194
ACS1,0.7869438
ALA1,0.7813385
RIB4,0.7805139
IMD2,0.7791539
SLH1,0.77602726
OST4,0.7745563
SRY1,0.77399457
ALG11,0.7723517
SSZ1,0.7714372
PFA3,0.76779425
RIB7,0.76774096
HYP2,0.7650279
RPL14B,0.763538
GPI17,0.7559853
SUR2,0.7545724
LEU2,0.7545169
ATG4,0.7522019
NAM7,0.75166607
MET13,0.7509525
HOM2,0.75090015
GRS1,0.75009835
ALE1,0.74961394
NGL1,0.7466046
LYS4,0.744629
BNA2,0.74145657
KTR5,0.7372631
FUR1,0.7305063
POF1,0.72705597
ILV6,0.7250911
RIB3,0.71682715
LAT1,0.7110134
SPT14,0.7093926
URA8,0.70896983
RPS23A,0.7075246
NEW1,0.70084405
RPS15,0.6988068
GUA1,0.6980478
ATG7,0.69730014
SHC1,0.6951451
BNA4,0.6940293
YDR341C,0.69384813
ATG42,0.68993485
ISN1,0.68516123
FMS1,0.6835767
MNT4,0.68297154
RPL37B,0.68204594
ARG56,0.6812765
RPL1B,0.6785985
KTR7,0.67751443
GFA1,0.6681605
XPT1,0.66165984
TPD3,0.66034925
RPL43A,0.65534836
CHS1,0.649108
HIS6,0.6489547
PTH4,0.6484067
RPL33A,0.64814055
HEM15,0.6453205
BCH2,0.6338926
PRO2,0.627432
RKI1,0.6256946
DED81,0.62471074
GDH1,0.6231175
VMA9,0.6200353
RPL26B,0.6145676
MSS51,0.61422074
ASN2,0.6124439
TIF2,0.6094016
PKH1,0.6052854
ARG1,0.60130566
MRPL19,0.59978074
COX10,0.5967276
CPA1,0.59520984
TIF5,0.5905362
ERF2,0.5903617
TYW1,0.5902623
LEU1,0.5892567
RPS23B,0.58682936
RPG1,0.5868141
SUP45,0.5857318
ADE6,0.58310944
THI13,0.58265847
SHM1,0.5819233
RPS24B,0.5763805
