Gene,Correlation
IGO1,-2.5853772
SPO12,-2.525776
REF2,-2.4635983
HSK3,-2.445119
DAD3,-2.0451622
CLN1,-2.014621
DAD2,-1.8641363
FKH2,-1.8237721
ZDS2,-1.787289
SGO1,-1.7205667
AIM44,-1.6704935
SPO77,-1.5987153
CDC55,-1.5483373
SLK19,-1.4114149
BUR2,-1.3655646
FIN1,-1.3506862
MSA1,-1.3368183
CDC5,-1.328372
SPO13,-1.3237847
DUO1,-1.2957703
MIH1,-1.2342181
NUD1,-1.0812508
APC5,-1.0688121
APC2,-1.0541096
CDC20,-1.0362468
ACL4,-0.9878291
PSY2,-0.97772205
ROM2,-0.9604777
TUS1,-0.9460815
RIM15,-0.9372118
DBF4,-0.9337774
KSS1,-0.907471
CLB3,-0.8448378
SWI6,-0.8141103
GID8,-0.8067354
TEM1,-0.8019089
WHI2,-0.79255414
CDC25,-0.7538639
CLN2,-0.7254172
CLB4,-0.72374326
AMA1,-0.6978919
LTE1,-0.64136636
CYS4,-0.6260244
SPC34,-0.6179111
