Gene,Correlation
ELO2,2.1611876
DPM1,1.9888036
AUR1,1.954805
PER1,1.9395238
GPI18,1.9247096
LAS21,1.9239012
PHS1,1.906163
ISC1,1.8982842
CSG2,1.832998
ELO3,1.7640086
GPI1,1.7387838
ORM1,1.737311
ELO1,1.7198331
GWT1,1.7132251
YDC1,1.712621
IPT1,1.7034594
GPI2,1.7005322
CWH43,1.6688468
GPI10,1.6549562
TSC10,1.6456882
GAB1,1.5967715
ERI1,1.5491157
MCD4,1.429721
ARV1,1.4110177
NCR1,1.3823085
SCS7,1.3797729
GPI14,1.3348864
LAC1,1.3255453
YOR365C,1.295735
GUP1,1.2891463
LAG1,1.2836682
YSR3,1.2737087
GAA1,1.2735578
YPC1,1.2714081
LCB3,1.2412329
SMP3,1.2268224
GUP2,1.1897267
GPI16,1.1782148
FLC2,1.168022
GPI13,1.1506385
LCB2,1.0957848
YND1,1.0695666
