Gene,Correlation
HXT11,3.0547268
ELO2,2.1611876
FEX2,2.1560934
FEX1,2.147027
PUG1,2.0976355
PRY1,2.0934086
GDT1,2.085106
AQY2,2.0278018
BAP2,2.018678
VMA16,2.0101523
YIP1,1.9905967
YLL053C,1.9894195
YPQ1,1.9722141
TNA1,1.9615972
TOM40,1.9530375
SEC61,1.9359285
FHN1,1.9351454
HOT13,1.9204259
YIP3,1.9162391
VRG4,1.911117
PHS1,1.906163
MIR1,1.9050945
FCY22,1.9018023
TIF6,1.8903438
SUR7,1.8816789
TVP23,1.8798847
TCA17,1.8745353
HXT1,1.8712782
FEN2,1.8665028
HXT3,1.8650444
VMA3,1.8613212
HNM1,1.8560675
POM33,1.8441135
VMA11,1.8389666
AVT5,1.8302709
KSH1,1.8296653
HXT2,1.8249934
PMP3,1.8170894
AQY1,1.8093404
TOM6,1.8090335
VCX1,1.8035237
SPC1,1.8033702
SSH1,1.8005304
RFT1,1.7965356
PNS1,1.7949849
TVP15,1.7948722
CTR2,1.7947993
SVP26,1.7855589
GOT1,1.7836328
ATX2,1.7768159
ENA5,1.7720923
CHS7,1.7718002
AGP2,1.7699486
FCY21,1.7650307
VVS1,1.7647209
ELO3,1.7640086
YIP4,1.7620738
TVP38,1.7598047
TDH3,1.759412
VPS68,1.7551906
ERV46,1.7544551
APQ12,1.7515489
PTR2,1.7505885
NPC2,1.747904
AVT1,1.7468702
VBA2,1.7458274
BET2,1.7454858
GGC1,1.7448158
TIM17,1.7429223
ERV29,1.7402103
UGA4,1.7304765
YJL193W,1.7174054
SNA2,1.7090693
AVT6,1.7064646
SEC23,1.6974808
PET8,1.6964306
BOR1,1.6961266
MCH4,1.6951877
PEX2,1.6892673
SAR1,1.6876352
MEP1,1.6864424
CTP1,1.6842635
PET9,1.6804266
EMA19,1.6790882
YBR287W,1.6753256
SMF3,1.6741503
SHR5,1.6669343
FMP52,1.6629514
VBA1,1.6596438
MCH1,1.6537006
ARN1,1.6452705
TAT2,1.644574
HXT6,1.6396894
YGL114W,1.6345289
VMA1,1.631166
ATO3,1.627337
RPL1A,1.6247959
HUT1,1.6096855
FUN26,1.6070213
HVG1,1.6063484
RPS28B,1.6008134
YHC3,1.6007881
PER33,1.5954074
ICE2,1.593661
SFK1,1.593541
MGR2,1.5909088
TOM5,1.5902642
HSP10,1.5877042
YEA4,1.5868205
CCC1,1.5848908
THI73,1.5841424
ALP1,1.5840081
AAC1,1.5808108
AUA1,1.5782889
SEC11,1.5775876
OPT2,1.5765126
TRX1,1.5741624
TEF1,1.5712298
SNG1,1.5710478
MEP3,1.5676342
FMP42,1.567266
ODC1,1.5669934
YOP1,1.5617225
SFT2,1.5582525
OPT1,1.5508063
FLX1,1.5490556
DGK1,1.5461402
POR2,1.5448717
VPS55,1.5374031
YPQ2,1.5339968
HSP60,1.5339042
ERP1,1.5332775
NHX1,1.5301523
ZRT2,1.5263356
FKS1,1.5258437
ITR1,1.5209663
ESBP6,1.5195582
TIM18,1.5175612
YOL107W,1.5129055
EMP70,1.512255
CIN10,1.507007
BAP3,1.5037302
ATG22,1.5024073
RCR1,1.5006483
PHO89,1.4964032
ZRT1,1.4807233
ARR3,1.4759696
NTF2,1.4747291
SPF1,1.4720976
MSC2,1.466963
AUS1,1.4666874
YJR124C,1.4661599
YHK8,1.4597448
EFM4,1.459552
TUB1,1.4566529
TMN2,1.4558086
ERS1,1.4554222
MUP1,1.4529929
SSU1,1.4511688
HIP1,1.449592
AGP3,1.440331
TIM12,1.4378552
COS9,1.4357209
TPC1,1.434999
HXT4,1.4340497
FRE2,1.4334357
MCD4,1.429721
PCA1,1.4254515
SYG1,1.4180936
ZRC1,1.4180486
SSB1,1.4168448
HXT8,1.4142693
ARV1,1.4110177
ACT1,1.4104818
GMH1,1.4050031
COS3,1.4032902
VPH1,1.4031818
SMF2,1.4015969
SDH3,1.4011668
IMP2,1.3975424
AVT7,1.3903809
NCR1,1.3823085
FCY2,1.3781189
ENA2,1.376655
MRX21,1.3762697
PFA5,1.3662542
PMA2,1.3648828
BIO5,1.3647949
PMT1,1.3633572
RCH1,1.3627733
TPO5,1.3621892
VPS73,1.3565538
FUR4,1.3559651
PMA1,1.353939
ERD1,1.3506376
GLK1,1.3482813
SMF1,1.3476948
HXT7,1.3466693
AVT2,1.3445909
FTR1,1.3443192
NHA1,1.3405257
CPR1,1.3363147
YHM2,1.3295357
ERC1,1.329309
SSB2,1.3290308
APM4,1.324698
MCH2,1.3210818
PHO84,1.3198622
YHL017W,1.3194385
PFY1,1.3189876
MEP2,1.3178319
TIM23,1.3176703
TDA6,1.3146621
QDR2,1.3104287
ATG41,1.3078322
IMP1,1.3059331
DFM1,1.3058592
PDR12,1.3027722
LDB17,1.2968704
FUI1,1.2962761
SRP40,1.295788
YOR365C,1.295735
YET3,1.2939427
MUP3,1.2915965
GEF1,1.2912693
LYP1,1.290575
TEF2,1.2894351
GUP1,1.2891463
NMD5,1.2888373
SSM4,1.2865756
TPO1,1.2811166
TPO3,1.2736778
YBR220C,1.2621866
YKE4,1.2592335
MDL2,1.2585046
COS7,1.2558107
MMP1,1.254877
TAT1,1.2527732
VBA5,1.2507423
SSY1,1.2454747
TIM8,1.2437608
SGE1,1.2432816
RPS0B,1.2378939
HXT14,1.2331693
RCR2,1.2318192
DAN1,1.2246519
TPN1,1.2221876
YJL163C,1.221532
MAS2,1.2171038
YMC1,1.2128606
MPC3,1.2123429
VTC1,1.2119029
HXT12,1.20673
COS1,1.2042056
HOL1,1.1980457
ECM27,1.1965597
SIT1,1.1955608
GUP2,1.1897267
COX5A,1.1865183
HXT9,1.1859715
ROG3,1.18521
AKR1,1.1837069
YIF1,1.1819915
HXT5,1.1819559
THI7,1.1798342
APS2,1.1783326
KHA1,1.1780336
FLC2,1.168022
TOK1,1.1668587
