Gene,Correlation
MPC54,-2.5519307
SMA1,-2.5302355
SPO12,-2.525776
SPS2,-2.2815564
SSP2,-2.2802572
SSP1,-2.2713172
IME1,-2.0782986
FUS2,-2.0284142
OSW1,-1.9925787
SWI5,-1.9589295
IME2,-1.8838725
SLZ1,-1.752628
SPO74,-1.7295444
UME6,-1.675666
SPO21,-1.6136515
SPO77,-1.5987153
BMH2,-1.5821825
SSO2,-1.5448611
SUB1,-1.5165607
YSW1,-1.5141159
SPR3,-1.4757878
SPR28,-1.3955252
SGS1,-1.3891517
MRPS17,-1.3872408
SHE3,-1.3391873
SWI1,-1.3371707
DON1,-1.3237847
SPO13,-1.3237847
GIP1,-1.3130049
RED1,-1.2924384
PHO2,-1.279692
RSC1,-1.2319161
SAE2,-1.2229772
CKA1,-1.2105718
CSM4,-1.1932006
SEF1,-1.1910465
END3,-1.1903075
PMD1,-1.1655779
SPS4,-1.1028143
UBX7,-1.1026058
XRS2,-1.1016905
SPH1,-1.0986402
SPA2,-1.0964172
SPO11,-1.0745561
SUM1,-1.0614331
RSC2,-1.0539479
CTS2,-1.0379224
YKU80,-1.0331539
RIM11,-1.0230652
YOX1,-1.0066736
MUM3,-0.9886005
YHP1,-0.97596985
SEC2,-0.973767
IRC19,-0.96545094
RAD6,-0.9634412
ADY4,-0.9539034
MDS3,-0.93577117
MCM1,-0.92950577
FDO1,-0.92046964
MYO4,-0.8914209
RAD27,-0.8805168
SPO71,-0.87986314
OSW2,-0.869722
CKA2,-0.8678256
MSS4,-0.8437437
TGL5,-0.8394044
SSO1,-0.8290272
BDF1,-0.82766086
HST1,-0.8124082
UBX4,-0.8039
SPO23,-0.7986034
GPA2,-0.7851587
SHP1,-0.78043306
FUS1,-0.7782726
RMD1,-0.7771503
LRG1,-0.75101274
SET1,-0.7460353
SPR6,-0.7288337
SPO1,-0.71429485
AMA1,-0.6978919
MPH1,-0.6852887
RIM4,-0.65702623
RMD6,-0.6457128
EXO1,-0.644122
IME4,-0.63715076
MSO1,-0.61655337
RIM20,-0.6140285
SPO20,-0.60062486
SHE10,-0.5943249
VPS13,-0.5920573
ADY3,-0.5831844
IML3,-0.5758166
