Gene,Correlation
VTI1,-2.6365623
RFM1,-2.4147584
NBP2,-2.1448145
SCP1,-2.072385
LTO1,-1.9385784
SRB4,-1.8941578
CDC53,-1.8061352
ATG16,-1.7839922
UFE1,-1.765452
SIR4,-1.7200601
PEP3,-1.7176942
YAP6,-1.6746255
DST1,-1.648072
RIM8,-1.6470026
TMA17,-1.6068734
PEX3,-1.5904225
VAM3,-1.5799886
SED5,-1.5461771
SSO2,-1.5448611
INP1,-1.5065843
COG1,-1.4946579
SNC2,-1.4856769
SPR3,-1.4757878
SKI7,-1.4601394
IRC6,-1.4516257
VPS5,-1.4493442
MFT1,-1.4047047
BEM1,-1.3982636
SPR28,-1.3955252
SHS1,-1.3870633
BOS1,-1.3779626
MPS3,-1.3457832
PZF1,-1.3403676
VAC17,-1.3347143
TSC11,-1.2895578
PEP12,-1.2755233
ATG17,-1.2610489
CUE5,-1.2452265
ATG19,-1.2358578
CSM1,-1.2321543
SEC22,-1.2047275
CSM4,-1.1932006
END3,-1.1903075
DAS1,-1.1793752
MED8,-1.160139
SFT1,-1.1166415
XRS2,-1.1016905
SPH1,-1.0986402
SPA2,-1.0964172
SGT1,-1.0866289
FIP1,-1.0839612
NUD1,-1.0812508
ALY1,-1.0650555
AVO1,-1.0617067
ROD1,-1.0539793
APM1,-1.0508687
APS1,-1.0464197
ECM21,-1.022108
PEX5,-1.0120658
PBS2,-0.9937888
NYV1,-0.9841097
ART10,-0.9807219
GOS1,-0.97854924
CDC3,-0.97632617
SKP2,-0.94976324
SEC9,-0.94733256
SGT2,-0.930814
TAF12,-0.8672705
VPS35,-0.86178935
PEP5,-0.8528921
SSO1,-0.8290272
TFG1,-0.8142833
YAE1,-0.8045291
TAF10,-0.79599094
ALY2,-0.7899761
BNI5,-0.7796354
