Gene,Correlation
ADH1,2.0536728
ENO2,2.0308847
ALG7,1.912359
PGK1,1.9020332
RPE1,1.8985891
ALG6,1.8632691
TDH3,1.759412
ENO1,1.7503457
NCA3,1.7166451
PET9,1.6804266
ADH5,1.6554815
SDH4,1.644014
AAC1,1.5808108
PFK2,1.5402267
TDH2,1.5200287
NCP1,1.5096058
COQ10,1.4613941
PDC1,1.4399251
SHH4,1.410664
SDH3,1.4011668
TPI1,1.3717451
AIM45,1.3592598
GLK1,1.3482813
GND1,1.318607
LSC1,1.3034523
ZWF1,1.2754494
COQ5,1.2104588
COX5A,1.1865183
PPG1,1.1788721
AIF1,1.1011696
PDB1,1.0906477
COX9,1.0708151
PDA1,1.067687
TDH1,1.0589855
PSD1,1.054727
OAR1,1.0430661
YJR120W,1.0354192
ATP2,1.0286375
DAK2,1.0181828
MYG1,1.0140519
RIP1,1.0081055
EMI2,0.92743057
YAH1,0.923254
ACO1,0.9221197
ATF2,0.87448364
ATP5,0.8727599
QCR10,0.87088
DAK1,0.85057324
PGM1,0.8406629
SHH3,0.83415955
PYK2,0.82160485
PGI1,0.8065887
PFK1,0.7963965
PDC5,0.79169255
ALD4,0.7898025
ACS1,0.7869438
SOL3,0.77914137
TKL1,0.77850515
PLN1,0.77010995
SFA1,0.75791806
GSY2,0.7567835
PFK27,0.73497915
AAC3,0.7327989
TKL2,0.72802126
AAP1,0.72477186
RIB3,0.71682715
GND2,0.70415074
HXK2,0.7024942
MDH2,0.6869459
SOL2,0.68010926
GDB1,0.6739027
SGA1,0.66934943
SOD1,0.66274387
CIR2,0.6550615
ADH4,0.6422815
MTC3,0.62963575
