Gene,Correlation
MET32,-2.6176984
HAP4,-2.4849813
MED11,-2.3962183
CIN5,-2.1638234
IME1,-2.0782986
SRB4,-1.8941578
SRB7,-1.870836
NRM1,-1.8608809
FKH2,-1.8237721
RTG3,-1.737724
MOT3,-1.6958216
MET28,-1.6822387
UME6,-1.675666
CUP9,-1.5945003
NRG1,-1.4895936
TFA1,-1.4574236
SWI1,-1.3371707
TOA1,-1.3064606
MED8,-1.160139
BUR6,-1.0878122
SPN1,-1.0624566
RGR1,-0.99164605
GRX3,-0.9737139
MCM1,-0.92950577
BDP1,-0.90294766
TAF12,-0.8672705
TAF4,-0.8349739
SNF5,-0.8340832
BDF1,-0.82766086
RRN7,-0.815701
TFG1,-0.8142833
RRN11,-0.798787
SRB8,-0.7620807
PGD1,-0.73376894
SIN4,-0.7288496
FHL1,-0.7029528
TFA2,-0.69811755
