Gene,Correlation
TAF11,-2.0921144
CLN1,-2.014621
CTK3,-1.9760354
PRI2,-1.9556397
VPS30,-1.7461729
RPB5,-1.7449485
RPA34,-1.6956252
PCL1,-1.6662563
TAF14,-1.6627625
PCL9,-1.6578741
PAF1,-1.6405817
CCL1,-1.6253928
RPC17,-1.5833468
PCL2,-1.498752
RPA43,-1.4634322
TFA1,-1.4574236
ATG13,-1.4523045
VAC7,-1.4287542
TFB1,-1.3902478
BUR2,-1.3655646
TOA1,-1.3064606
ATG17,-1.2610489
RPC34,-1.2517861
ATG14,-1.2429537
SDS23,-1.2317615
PCL8,-1.2134299
SGV1,-1.1762848
SNF1,-1.1657864
ATG31,-1.1142143
RPO26,-1.1008427
REV3,-1.0960084
PCL6,-1.0887258
ATG29,-1.0627851
SIP2,-1.0472571
RPC31,-1.0363512
RPB10,-1.0213172
RPB4,-1.0083646
RPC53,-0.95887065
REV7,-0.9585699
ATG1,-0.94214016
FAB1,-0.9414514
TAF13,-0.9328109
TFB4,-0.9190074
POL12,-0.90349466
TFB6,-0.8994694
FIG4,-0.8901906
CTK1,-0.88548
DPB3,-0.86865175
GAL83,-0.86767024
TAF12,-0.8672705
RPC19,-0.85476077
CLB3,-0.8448378
EST2,-0.84121525
TAF7,-0.8405757
TAF4,-0.8349739
RPC37,-0.81928027
TFG1,-0.8142833
TAF10,-0.79599094
POL31,-0.77468854
RPA49,-0.76759636
RPC82,-0.762943
RTT103,-0.7605943
TFB2,-0.76053315
CLN2,-0.7254172
CLB4,-0.72374326
DPB2,-0.7021382
TFA2,-0.69811755
ATG38,-0.6928301
CLB6,-0.6731935
