Gene,Correlation
REC114,-2.608238
HSK3,-2.445119
IPL1,-2.366737
MCM16,-2.3428655
MMS21,-2.3090212
SAE3,-2.1151981
DAD3,-2.0451622
MAM1,-2.0448086
HED1,-1.8658386
DAD2,-1.8641363
NSE4,-1.7577713
SGO1,-1.7205667
SCM3,-1.7060854
NDC80,-1.6475925
CIN8,-1.5572485
MIF2,-1.5302355
OKP1,-1.5302355
GMC2,-1.5302355
SKP1,-1.5266848
LRS4,-1.5047004
MND1,-1.499862
NKP1,-1.4790102
HOP1,-1.4665099
CNN1,-1.4140426
SLK19,-1.4114149
RFA3,-1.3617642
FIN1,-1.3506862
ZIP1,-1.3348398
CBF2,-1.3321435
SPO13,-1.3237847
DUO1,-1.2957703
DAD4,-1.2931963
RED1,-1.2924384
CMG1,-1.2672012
MAD2,-1.2568592
CSM1,-1.2321543
DSN1,-1.1952513
REC107,-1.1823123
SLI15,-1.1802931
SPC24,-1.1784723
TOP2,-1.1672155
SLX8,-1.1325176
MCD1,-1.1106108
KAR9,-1.091739
SPO11,-1.0745561
PDS5,-1.0589118
MCM22,-1.0094033
PSY2,-0.97772205
REC8,-0.9677961
HOP2,-0.94527304
IRR1,-0.8880482
BIR1,-0.8720632
SPC105,-0.86742646
SMC1,-0.8502388
SMT3,-0.76727474
YCS4,-0.72940564
RFA1,-0.7271942
RAD50,-0.65973663
PLC1,-0.6580965
CST9,-0.6408084
YBP2,-0.6330726
NSL1,-0.63036704
SPC34,-0.6179111
MPS1,-0.6126977
CBF1,-0.60674846
IML3,-0.5758166
ZIP2,-0.5733043
CSE4,-0.57217735
DMC1,-0.55909044
NSE3,-0.5347313
STU1,-0.51355684
KRE29,-0.50279504
SLX5,-0.47797284
MEC3,-0.47565627
GLC7,-0.4752331
MEI4,-0.44884723
KRE28,-0.4477734
HRR25,-0.44673988
ULS1,-0.43888146
