Gene,Correlation
YFL002W-A,-3.7001605
YLR410W-B,-3.345811
YCL019W,-3.3368354
YDR034C-D,-3.2202036
YDR210C-D,-3.088717
YGR161C-D,-2.8619552
YDR316W-B,-2.8319857
YER160C,-2.8244185
YMR050C,-2.7875335
UMP1,-2.774767
YOL103W-B,-2.7385068
YDR261C-D,-2.7228806
PBI2,-2.6818066
CSN9,-2.6345723
SUS1,-2.624418
YOR192C-B,-2.6047826
YGR109W-B,-2.5922005
YLR227W-B,-2.569764
YIL082W-A,-2.4875312
CDC26,-2.483238
VPS28,-2.4165788
YLR157C-B,-2.4047046
YML039W,-2.3603106
YDR098C-B,-2.3533578
YJR029W,-2.3196685
YOR142W-B,-2.298228
UBC6,-2.2689176
YHR214C-B,-2.2653503
YNL284C-B,-2.2651138
YJR027W,-2.1975865
YMR045C,-2.1829932
SEM1,-2.150822
YPL060C-A,-2.1151981
YJL113W,-2.0713818
MOT2,-2.061566
YML045W,-2.0205612
YNL054W-B,-2.0153105
UBP9,-2.005287
YBL100W-B,-1.9666358
SNF7,-1.8974445
FYV10,-1.8539772
YDR261W-B,-1.8194734
ULP2,-1.8110877
CDC53,-1.8061352
NUP53,-1.7943827
YPR158C-D,-1.79327
VPS20,-1.7704393
RPL40B,-1.7284638
RQT4,-1.7192694
SCM3,-1.7060854
VPS24,-1.7022963
RIM8,-1.6470026
YHL009W-B,-1.6457127
MGR3,-1.6407562
YER138C,-1.6317736
BSD2,-1.6121267
LSB1,-1.5976744
YLR035C-A,-1.5907772
UBP11,-1.5872961
SRN2,-1.582703
YGR161W-B,-1.5641829
DUF1,-1.5390774
SKP1,-1.5266848
YOR343W-B,-1.4989499
RRI1,-1.4352391
GGA1,-1.4342489
MFB1,-1.4233204
NUP60,-1.4061452
YBR012W-B,-1.4047047
CSI1,-1.3759074
PAI3,-1.373834
IPA1,-1.3393509
YBR062C,-1.3356262
DON1,-1.3237847
GIM3,-1.3208266
YOS9,-1.3175257
VPS25,-1.3028251
YDR210W-B,-1.3007537
YGR027W-B,-1.2831427
HRD3,-1.2762842
SPC3,-1.2740548
YPR158W-B,-1.2733468
RAD28,-1.2549229
UBP3,-1.2507756
UBX5,-1.2485113
CUE5,-1.2452265
RPN5,-1.2362318
ATG19,-1.2358578
SCL1,-1.2090063
UBP2,-1.1983874
STE13,-1.1897655
MUB1,-1.1881295
DAS1,-1.1793752
EPS1,-1.1613466
YGR038C-B,-1.151724
YGL082W,-1.146907
SLX8,-1.1325176
FES1,-1.1280018
RUB1,-1.1222528
UBX7,-1.1026058
PRE9,-1.0888417
RCI50,-1.087567
APC5,-1.0688121
UBP7,-1.0658633
UBP10,-1.0651869
YRB1,-1.0622027
APC2,-1.0541096
HSE1,-1.0520443
RPT3,-1.0398167
CDC20,-1.0362468
RPN8,-1.0351585
RIM11,-1.0230652
UBP1,-1.0080012
AMN1,-1.0035527
ACL4,-0.9878291
CUZ1,-0.98034585
PSD2,-0.96930134
YPL257W-B,-0.9663347
RAD6,-0.9634412
UBP6,-0.94943404
SAN1,-0.9474507
UBP13,-0.947281
YDR365W-B,-0.94527304
YPR137C-B,-0.94527304
PCI8,-0.9373534
SGT2,-0.930814
RPT6,-0.8988454
DEF1,-0.8941083
DER1,-0.89174366
OAZ1,-0.8831754
RTT101,-0.8817079
NNK1,-0.8571973
RPN6,-0.8542007
JEM1,-0.85322016
MCX1,-0.84613985
DID4,-0.8189705
MAS1,-0.81160843
RPN7,-0.81013995
GID8,-0.8067354
UBX4,-0.8039
YDJ1,-0.799569
UBC8,-0.7963403
UBP16,-0.78975546
AXL1,-0.78146654
GPB1,-0.7805642
SHP1,-0.78043306
