Gene,Correlation
ENO2,2.0308847
GLY1,1.9653202
PHS1,1.906163
ENO1,1.7503457
ILV3,1.6377965
SPE1,1.5723107
MDE1,1.5538085
DDI3,1.5401537
ILV1,1.4843168
HEM2,1.4577152
PDC1,1.4399251
IRC7,1.3879731
TRP5,1.3461632
HEM12,1.3209603
FOL1,1.2454077
ARO1,1.209385
OGG1,1.1071943
PSD1,1.054727
TRP3,0.94710916
ACO1,0.9221197
ARG4,0.9214803
SNO1,0.91392636
PAD1,0.85914296
FAS1,0.81607646
PDC5,0.79169255
SRY1,0.77399457
CYC3,0.7452561
LYS4,0.744629
RIB3,0.71682715
CYT2,0.64768654
HEM15,0.6453205
DAL3,0.59304357
TYW1,0.5902623
LEU1,0.5892567
MVD1,0.5618927
SNZ1,0.5543917
FUM1,0.48163423
ERR1,0.46976444
HIS7,0.4663647
FBA1,0.46626943
DPL1,0.45586675
SNO3,0.44362432
