Gene,Correlation
ENA5,1.7720923
HSP60,1.5339042
SPF1,1.4720976
PCA1,1.4254515
SSB1,1.4168448
ACT1,1.4104818
ENA2,1.376655
AFG1,1.3731923
PMA2,1.3648828
PMA1,1.353939
TCP1,1.345468
SSB2,1.3290308
HSP150,1.266517
SSC1,1.1240994
ENA1,1.0903683
YEF3,1.0703539
YGR210C,1.065773
CCT6,1.034116
ATP2,1.0286375
YPK9,1.0034257
CAF16,0.9833038
MDL1,0.97334623
DNF2,0.9725313
ATP1,0.83367956
BUD32,0.7925925
SSZ1,0.7714372
ARP2,0.7672037
NAM7,0.75166607
CCT3,0.7349506
POF1,0.72705597
CDC48,0.7163988
AFG2,0.70496845
PEX6,0.69279283
SSA2,0.68914527
CCC2,0.68366814
