Gene,Correlation
GDT1,2.085106
YIP1,1.9905967
YIP3,1.9162391
VRG4,1.911117
RBD2,1.8810489
TVP23,1.8798847
EPT1,1.8710371
KSH1,1.8296653
KTR1,1.8162879
AKR2,1.80406
TVP15,1.7948722
SVP26,1.7855589
GOT1,1.7836328
ATX2,1.7768159
YIP4,1.7620738
TVP38,1.7598047
ERV46,1.7544551
IPT1,1.7034594
SEC23,1.6974808
SAR1,1.6876352
HUT1,1.6096855
HVG1,1.6063484
YEA4,1.5868205
CCC1,1.5848908
TRX1,1.5741624
YOP1,1.5617225
SFT2,1.5582525
YOL107W,1.5129055
KRE6,1.5003619
MCD4,1.429721
ARV1,1.4110177
GMH1,1.4050031
TPO5,1.3621892
GEF1,1.2912693
TUL1,1.2446655
MNN11,1.2110529
AKR1,1.1837069
YIF1,1.1819915
TVP18,1.1484878
MNT2,1.146086
ANP1,1.1005534
YND1,1.0695666
GET2,1.065586
SYS1,1.0145147
SEC27,0.99391764
ERV14,0.98648065
SFB3,0.98458827
MNN2,0.97626066
STV1,0.97361386
LPP1,0.9734268
GDA1,0.93497604
YMD8,0.88315374
ATG27,0.8627278
YUR1,0.85469323
RER1,0.81844527
ANY1,0.81220037
ERV41,0.8045815
GLD1,0.7939177
PTM1,0.7804788
