Gene,Correlation
ELO2,2.1611876
YFR018C,1.8197902
AKR2,1.80406
ELO3,1.7640086
ELO1,1.7198331
GWT1,1.7132251
NAT4,1.6790829
SHR5,1.6669343
ARE1,1.6652689
HEM1,1.5065554
YAT1,1.4493582
ACT1,1.4104818
ERG10,1.4060488
PFA5,1.3662542
GPC1,1.3440013
GPT2,1.3334029
LAC1,1.3255453
ARE2,1.3080457
GUP1,1.2891463
LAG1,1.2836682
YPC1,1.2714081
ATE1,1.2490953
GUP2,1.1897267
AKR1,1.1837069
LCB2,1.0957848
EHT1,1.068001
OAR1,1.0430661
LEU4,1.0383866
LCB1,0.94558346
KAE1,0.94544697
MAK10,0.8974412
ARG7,0.88812715
ATF2,0.87448364
PFA4,0.87104005
CST26,0.8301771
FAS1,0.81607646
EEB1,0.81356233
LEU9,0.8075154
SLC1,0.7905114
PFA3,0.76779425
ALE1,0.74961394
FAS2,0.72945696
LAT1,0.7110134
