Gene,Correlation
APT1,2.1348596
APT2,1.8620819
NCA3,1.7166451
PRS5,1.6479595
VMA1,1.631166
TRX1,1.5741624
BNA5,1.5523926
ADO1,1.5444084
PRS2,1.5397855
IMD4,1.4748524
IMD3,1.4261885
FMN1,1.4110551
PRS1,1.4044724
RNR1,1.3728247
BNA6,1.2952781
DUT1,1.2850611
ADE57,1.2235436
ADE12,1.1947858
URA2,1.1550109
QNS1,1.1427183
FCY1,1.1186566
PNP1,1.0938444
URH1,1.0929725
PDB1,1.0906477
ACC1,1.0884953
PDA1,1.067687
ATP2,1.0286375
URA5,0.9615713
ADE4,0.94251543
PRS3,0.8933087
GUK1,0.8907988
ATP5,0.8727599
YNK1,0.86606884
ATP1,0.83367956
PRS4,0.8321189
URA7,0.81158626
ACS1,0.7869438
IMD2,0.7791539
BNA2,0.74145657
FUR1,0.7305063
POF1,0.72705597
LAT1,0.7110134
URA8,0.70896983
GUA1,0.6980478
