Gene,Correlation
ELO2,2.1611876
ALG3,2.1109304
GDT1,2.085106
COA3,2.0611331
AQY2,2.0278018
PIS1,2.0190516
OPI3,2.0138633
SCS3,2.013266
VMA16,2.0101523
YIP1,1.9905967
DPM1,1.9888036
UTH1,1.9853772
ALG8,1.9844407
PMP2,1.9833364
COQ2,1.9791864
YPQ1,1.9722141
ERG4,1.9721528
AUR1,1.954805
TOM40,1.9530375
PER1,1.9395238
SEC61,1.9359285
PET122,1.9312036
GPI18,1.9247096
LAS21,1.9239012
HOT13,1.9204259
YIP3,1.9162391
ALG7,1.912359
VRG4,1.911117
PMT4,1.9082772
PHS1,1.906163
MIR1,1.9050945
YNR061C,1.9042693
ISC1,1.8982842
RBD2,1.8810489
TVP23,1.8798847
EPT1,1.8710371
FEN2,1.8665028
ALG6,1.8632691
VMA3,1.8613212
STE14,1.8549143
COX15,1.8492367
MRX11,1.84578
POM33,1.8441135
VMA11,1.8389666
CSG2,1.832998
AVT5,1.8302709
RCE1,1.8298172
KSH1,1.8296653
KTR1,1.8162879
AQY1,1.8093404
TOM6,1.8090335
AKR2,1.80406
VCX1,1.8035237
SPC1,1.8033702
SSH1,1.8005304
RFT1,1.7965356
TVP15,1.7948722
CTR2,1.7947993
SVP26,1.7855589
EMC6,1.7852169
GOT1,1.7836328
ATX2,1.7768159
CHS7,1.7718002
PCP1,1.7711229
AGP2,1.7699486
VVS1,1.7647209
ELO3,1.7640086
YIP4,1.7620738
TVP38,1.7598047
VPS68,1.7551906
ERV46,1.7544551
APQ12,1.7515489
YNL320W,1.7515433
AVT1,1.7468702
VBA2,1.7458274
GGC1,1.7448158
TIM17,1.7429223
ERV29,1.7402103
GPI1,1.7387838
ORM1,1.737311
UGA4,1.7304765
CPT1,1.7294643
ELO1,1.7198331
GWT1,1.7132251
YDC1,1.712621
SNA2,1.7090693
AVT6,1.7064646
IPT1,1.7034594
GPI2,1.7005322
SEC23,1.6974808
PET8,1.6964306
BOR1,1.6961266
DPI8,1.6954598
MCH4,1.6951877
PEX2,1.6892673
SAR1,1.6876352
CTP1,1.6842635
ALG9,1.6842314
PET9,1.6804266
EMA19,1.6790882
TSC13,1.6754256
SMF3,1.6741503
CWH43,1.6688468
SHR5,1.6669343
ARE1,1.6652689
FMP52,1.6629514
VBA1,1.6596438
GPI10,1.6549562
MCH1,1.6537006
ERG3,1.6477402
TSC10,1.6456882
ARN1,1.6452705
SDH4,1.644014
HXT6,1.6396894
YGL114W,1.6345289
VMA1,1.631166
YML018C,1.6285715
HUT1,1.6096855
ATG33,1.6077536
FUN26,1.6070213
HVG1,1.6063484
TMH18,1.606186
CHO1,1.6026721
YHC3,1.6007881
TMH11,1.5979201
GAB1,1.5967715
PER33,1.5954074
ICE2,1.593661
MGR2,1.5909088
TOM5,1.5902642
YEA4,1.5868205
MIC10,1.5849925
SCO1,1.5849429
CCC1,1.5848908
THI73,1.5841424
AAC1,1.5808108
SEC11,1.5775876
KEG1,1.5752007
TRX1,1.5741624
BXI1,1.5738261
TEF1,1.5712298
PEX11,1.5707139
FMP42,1.567266
ODC1,1.5669934
EMC3,1.5641005
YFT2,1.5620229
YOP1,1.5617225
CAX4,1.5611962
SFT2,1.5582525
ERI1,1.5491157
FLX1,1.5490556
DGK1,1.5461402
POR2,1.5448717
SEC59,1.5420609
PFK2,1.5402267
OST3,1.5394671
VPS55,1.5374031
FPR2,1.5341873
YPQ2,1.5339968
HSP60,1.5339042
ERP1,1.5332775
IZH1,1.5321686
NHX1,1.5301523
YOR292C,1.5262634
OST6,1.5255829
ITR1,1.5209663
ESBP6,1.5195582
CDS1,1.519425
TIM18,1.5175612
YOL107W,1.5129055
EMP70,1.512255
NCP1,1.5096058
ERG1,1.5089775
TMS1,1.507981
CIN10,1.507007
ATG22,1.5024073
RCR1,1.5006483
KRE6,1.5003619
ERG24,1.4920595
VOA1,1.4849224
SPF1,1.4720976
MSC2,1.466963
YJR124C,1.4661599
ALG14,1.464355
COQ10,1.4613941
TMN2,1.4558086
ERS1,1.4554222
YAT1,1.4493582
YPR114W,1.4386376
TIM12,1.4378552
FUN14,1.4375298
TPC1,1.434999
NSG1,1.4325101
MCD4,1.429721
SYG1,1.4180936
ZRC1,1.4180486
FMN1,1.4110551
ARV1,1.4110177
SHH4,1.410664
GMH1,1.4050031
VPH1,1.4031818
SMF2,1.4015969
SDH3,1.4011668
NCW1,1.3989873
IMP2,1.3975424
YNL046W,1.3944073
AVT7,1.3903809
OST5,1.3903166
AIM19,1.3840345
NCR1,1.3823085
SCS7,1.3797729
ALG12,1.3785042
FCY2,1.3781189
MRX21,1.3762697
AFG1,1.3731923
PMT1,1.3633572
TPO5,1.3621892
VPS73,1.3565538
ERD1,1.3506376
SNA4,1.3464931
AVT2,1.3445909
GPI14,1.3348864
GPT2,1.3334029
PMT6,1.3333696
YHM2,1.3295357
LAC1,1.3255453
APM4,1.324698
MCH2,1.3210818
COA1,1.318218
TIM23,1.3176703
MCP1,1.3126049
ARE2,1.3080457
IMP1,1.3059331
DFM1,1.3058592
