Gene,Correlation
SUS1,-2.624418
YNG2,-2.173079
AHC1,-1.9211729
EAF6,-1.8994694
SAS4,-1.8391075
AHC2,-1.7241153
TAF14,-1.6627625
YAF9,-1.4343112
NGG1,-1.402228
ARD1,-1.3980767
EPL1,-1.2634195
SPT7,-1.1897624
SWC4,-1.188855
SAS3,-1.1315141
YNG1,-1.0974565
ADA2,-1.0918082
ESA1,-1.0743607
SPT20,-1.032736
EAF5,-0.99736154
NAT1,-0.9800273
TAF12,-0.8672705
EAF1,-0.8615342
HFI1,-0.84329236
TAF10,-0.79599094
NTO1,-0.7653273
GCN5,-0.7650651
SPT3,-0.7062019
MDM20,-0.6491984
NAT3,-0.556333
ARP4,-0.51910114
FUN19,-0.51568514
SGF73,-0.49370968
TRA1,-0.47236285
CHD1,-0.46633917
