Gene,Correlation
CSE2,-2.398132
MED11,-2.3962183
TAF11,-2.0921144
SRB5,-2.0551908
DST1,-1.648072
SUB1,-1.5165607
NUT2,-1.4607707
ROX3,-1.3962182
TOA1,-1.3064606
BUR6,-1.0878122
RPT3,-1.0398167
TAF13,-0.9328109
BDP1,-0.90294766
RPT6,-0.8988454
TAF12,-0.8672705
TAF7,-0.8405757
TAF4,-0.8349739
RRN7,-0.815701
TFG1,-0.8142833
RRN11,-0.798787
TAF10,-0.79599094
RPA49,-0.76759636
PGD1,-0.73376894
SIN4,-0.7288496
POB3,-0.64584696
NCB2,-0.5292978
SPT15,-0.51406944
ESS1,-0.49553135
SGF73,-0.49370968
HOT1,-0.4923061
