Gene,Correlation
CCW12,2.100697
LDS2,2.0649786
UTH1,1.9853772
SUN4,1.9505991
ECM33,1.9256123
BGL2,1.9236865
CWP2,1.9037428
SUR7,1.8816789
CIS3,1.881182
TIR3,1.8734866
SRL1,1.8096579
CCW14,1.8070526
SVP26,1.7855589
CHS7,1.7718002
NCA3,1.7166451
SIM1,1.6995097
CWH43,1.6688468
PRS5,1.6479595
TIP1,1.6460919
TIR1,1.6156152
YEA4,1.5868205
SNG1,1.5710478
GAS5,1.5593934
PRS2,1.5397855
GAS1,1.5345213
FKS1,1.5258437
KRE6,1.5003619
CWP1,1.4689144
PCM1,1.4656495
PIR3,1.4277619
YPS1,1.4148057
ACT1,1.4104818
PRS1,1.4044724
GPI14,1.3348864
PAU7,1.321242
DFG5,1.3095505
YOR365C,1.295735
YPS6,1.2928728
SPI1,1.292323
WSC2,1.2915012
INA1,1.279659
UTR2,1.2704021
HSP150,1.266517
TIR4,1.2623684
EXG1,1.2464197
GSC2,1.2366138
PUN1,1.2260249
DAN1,1.2246519
KRE1,1.2083725
FLC2,1.168022
FMP45,1.1647557
RIM21,1.1610084
PAU18,1.054727
PAU5,1.0249796
LDS1,0.9616175
GAS3,0.9572503
SPS100,0.9529432
CRH1,0.94816154
TIR2,0.91471946
YPS7,0.90085775
MSB2,0.8983714
PRS3,0.8933087
MKC7,0.8871999
FLC1,0.8821424
SKN1,0.8810157
YPS3,0.8728669
PAU24,0.8703024
DCW1,0.86661905
YNL194C,0.84570605
CHS3,0.8346002
PRS4,0.8321189
LDO16,0.82373047
GAS4,0.8050616
FKS3,0.78962225
DIT1,0.7817709
PAU15,0.7817084
NCE102,0.76736104
