Gene,Correlation
CDC26,-2.483238
IPL1,-2.366737
ULP2,-1.8110877
SGO1,-1.7205667
MMS4,-1.712827
CDC55,-1.5483373
FIN1,-1.3506862
CDC5,-1.328372
MAD2,-1.2568592
SDS23,-1.2317615
MAD3,-1.173079
TOP2,-1.1672155
APC5,-1.0688121
APC2,-1.0541096
CDC20,-1.0362468
AMN1,-1.0035527
ACL4,-0.9878291
GAC1,-0.96659225
BIR1,-0.8720632
SPC105,-0.86742646
SMC4,-0.8573606
YPI1,-0.79131377
MUS81,-0.7332226
YCS4,-0.72940564
IBD2,-0.62233996
MPS1,-0.6126977
SDS24,-0.58953524
HFM1,-0.5100577
DMA2,-0.49186727
GLC7,-0.4752331
MHF1,-0.47167167
