Gene,Correlation
RFM1,-2.4147584
RCO1,-2.3900578
SFH1,-2.3492723
HED1,-1.8658386
FKH2,-1.8237721
RPN4,-1.7320178
MMS4,-1.712827
RAD59,-1.6631298
PAF1,-1.6405817
PAP2,-1.6375514
SGS1,-1.3891517
SBA1,-1.3716402
MRC1,-1.3670998
ZIP1,-1.3348398
SLX4,-1.2709435
DUN1,-1.2539754
CSM4,-1.1932006
TOP2,-1.1672155
SUM1,-1.0614331
MGS1,-0.9948289
SAK1,-0.9844067
PSY2,-0.97772205
DBF4,-0.9337774
BDP1,-0.90294766
SAW1,-0.8869744
IXR1,-0.87903935
SIN3,-0.8715942
IPI1,-0.86430424
BDF1,-0.82766086
HSP82,-0.8222324
SWI6,-0.8141103
HST1,-0.8124082
PNC1,-0.8025071
CSM3,-0.7820263
RIF1,-0.73542094
RFA1,-0.7271942
TOP1,-0.711385
DOA4,-0.70746166
SRS2,-0.6946955
TOF1,-0.6894834
SIR3,-0.685477
MPH1,-0.6852887
RAD9,-0.67852
CLB6,-0.6731935
PIF1,-0.67283994
RAD50,-0.65973663
RSC3,-0.65528256
MHR1,-0.6481233
PIM1,-0.6480145
RRM3,-0.63777727
POL30,-0.5948211
TGS1,-0.5780363
RTT109,-0.5719047
CDC28,-0.57050383
CDC6,-0.56315017
LEO1,-0.4970687
MEC1,-0.4890511
RRP6,-0.46840116
CHD1,-0.46633917
ULS1,-0.43888146
SPT5,-0.43828803
CTR9,-0.43397084
FOB1,-0.43221134
VTS1,-0.4288475
CDC13,-0.4036716
DIA2,-0.3757675
CDC16,-0.35952285
DDI1,-0.35711116
XRN1,-0.35265413
MTE1,-0.3454526
IRC5,-0.3410214
RIX7,-0.3376796
CCR4,-0.3358893
