Gene,Correlation
LDS2,2.0649786
UTH1,1.9853772
KTR1,1.8162879
CHS7,1.7718002
YEA4,1.5868205
GAS5,1.5593934
GAS1,1.5345213
FKS1,1.5258437
PCM1,1.4656495
ACT1,1.4104818
DFG5,1.3095505
YOR365C,1.295735
GSC2,1.2366138
FLC2,1.168022
RIM21,1.1610084
YGP1,1.1475973
ANP1,1.1005534
MNN2,0.97626066
LDS1,0.9616175
GAS3,0.9572503
SPS100,0.9529432
MNN5,0.8950263
FLC1,0.8821424
DCW1,0.86661905
YUR1,0.85469323
CHS3,0.8346002
LDO16,0.82373047
GAS4,0.8050616
CHS2,0.80099136
FKS3,0.78962225
NAG1,0.7834249
DIT1,0.7817709
ARP2,0.7672037
KTR5,0.7372631
KTR7,0.67751443
GFA1,0.6681605
CHS1,0.649108
BCH2,0.6338926
DTR1,0.6210738
VMA9,0.6200353
GAS2,0.5396225
VAN1,0.51248044
SWM1,0.51152694
CWH41,0.49854857
YVH1,0.4945405
PSA1,0.4840966
KRE2,0.4771956
KTR3,0.46381295
RRT8,0.45347935
RIM101,0.45044234
BMH1,0.42327952
QDR1,0.41638336
FLC3,0.40339386
BUD7,0.39398137
BIG1,0.3886016
