Gene,Correlation
SDS22,-2.9938533
SUS1,-2.624418
SSP2,-2.2802572
RGD3,-2.0041668
DCP1,-1.9668384
MUK1,-1.9389538
RGS2,-1.7917278
DRN1,-1.7831004
RDI1,-1.7159762
ARF3,-1.6297712
HYM1,-1.6116854
YRB2,-1.4990746
MOB2,-1.474005
STD1,-1.4047047
BUR2,-1.3655646
GLC8,-1.3524485
BUD2,-1.2866317
NUP2,-1.2804067
ATG17,-1.2610489
AGE2,-1.2503093
BEM2,-1.241748
SEC12,-1.2397912
YRB30,-1.2361742
ATG12,-1.2209074
GYP7,-1.2029152
SLI15,-1.1802931
BAG7,-1.1531883
YRB1,-1.0622027
ARC1,-1.0434456
CDC20,-1.0362468
MGS1,-0.9948289
PSY2,-0.97772205
SAC7,-0.95645934
GYP1,-0.9517962
HOP2,-0.94527304
RGA2,-0.9434127
DBF4,-0.9337774
DCS1,-0.9246604
BFA1,-0.8906378
SSK1,-0.8821026
BUD6,-0.88090426
DPB3,-0.86865175
TFG1,-0.8142833
YPI1,-0.79131377
PRE1,-0.7545239
LRG1,-0.75101274
DPB2,-0.7021382
AMA1,-0.6978919
SRS2,-0.6946955
RAD9,-0.67852
IQG1,-0.67630196
TSC3,-0.64408636
SKT5,-0.6371079
SRO7,-0.62268525
DNA2,-0.6217458
BEM3,-0.6034655
MNN4,-0.5949019
POL30,-0.5948211
BRO1,-0.5618642
GYP8,-0.5381408
TOF2,-0.52270186
MSB3,-0.51376086
CAK1,-0.50942254
RGD1,-0.49452347
SGF73,-0.49370968
IML1,-0.48786193
GYL1,-0.47198218
AGE1,-0.45886514
NEL1,-0.4464672
