Gene,Correlation
ADH1,2.0536728
DPM1,1.9888036
ERG4,1.9721528
ARE1,1.6652689
ADH5,1.6554815
ERG3,1.6477402
NCP1,1.5096058
ERG1,1.5089775
ERG24,1.4920595
PDC1,1.4399251
NSG1,1.4325101
ARV1,1.4110177
ERG10,1.4060488
TPI1,1.3717451
ARE2,1.3080457
GUP1,1.2891463
SYM1,1.2768707
THI4,1.2464724
ERG26,1.217297
ADH3,1.199146
HMG2,1.1857637
ERG5,1.1673466
DFG10,1.0983974
LCB2,1.0957848
BDH1,1.0907552
FMP30,1.0863132
ERG25,1.0677965
ERG28,1.0521644
SAY1,1.0321708
DAK2,1.0181828
RER2,0.9491983
LCB1,0.94558346
DLD3,0.94436055
ERG2,0.9440193
ADH2,0.93070775
HMG1,0.92344004
ERG27,0.920023
SNO1,0.91392636
YPL062W,0.90272385
ATF2,0.87448364
DAK1,0.85057324
BUD16,0.81176
ERG11,0.80662334
BUD17,0.79293895
PDC5,0.79169255
YIL102C-A,0.79169255
ALD4,0.7898025
SFA1,0.75791806
ERG7,0.7518541
GRE2,0.7269815
ERG8,0.6970938
ADH6,0.6799555
ADH4,0.6422815
RKI1,0.6256946
THI13,0.58265847
ADR1,0.5821539
SOR2,0.5693001
MVD1,0.5618927
IDH2,0.5591776
SNZ1,0.5543917
IDP1,0.53684074
ERG12,0.5273787
IDP2,0.4983477
RSP5,0.49379745
THI21,0.44770268
SNO3,0.44362432
THI12,0.41988853
YEH1,0.41419646
THI11,0.4129737
DLD2,0.41032046
SNO2,0.3964183
FDC1,0.38911998
THI5,0.37191713
GUT1,0.35739198
SOR1,0.3420089
GUT2,0.33511737
SNO4,0.33258006
BDH2,0.32794544
ARO10,0.31913975
GLO4,0.31730413
DSF1,0.31056586
