Gene,Correlation
HSK3,-2.445119
IPL1,-2.366737
MCM16,-2.3428655
DAD3,-2.0451622
MAM1,-2.0448086
DAD2,-1.8641363
SGO1,-1.7205667
SCM3,-1.7060854
NDC80,-1.6475925
CIN8,-1.5572485
MIF2,-1.5302355
OKP1,-1.5302355
SKP1,-1.5266848
LRS4,-1.5047004
NKP1,-1.4790102
CNN1,-1.4140426
SLK19,-1.4114149
FIN1,-1.3506862
CBF2,-1.3321435
SPO13,-1.3237847
DUO1,-1.2957703
DAD4,-1.2931963
CMG1,-1.2672012
MAD2,-1.2568592
CSM1,-1.2321543
DSN1,-1.1952513
SLI15,-1.1802931
SPC24,-1.1784723
SLX8,-1.1325176
KAR9,-1.091739
