Gene,Correlation
HXT11,3.0547268
FEX2,2.1560934
FEX1,2.147027
CCW12,2.100697
PUG1,2.0976355
SCW4,2.0854447
LDS2,2.0649786
ADH1,2.0536728
ENO2,2.0308847
AQY2,2.0278018
BAP2,2.018678
OPI3,2.0138633
YCL048W-A,2.005033
DSE2,1.991378
YLL053C,1.9894195
DPM1,1.9888036
UTH1,1.9853772
PMP2,1.9833364
SCW10,1.9751793
TNA1,1.9615972
SUN4,1.9505991
FHN1,1.9351454
ECM33,1.9256123
LAS21,1.9239012
BGL2,1.9236865
MRH1,1.9232019
TOS1,1.9086899
YDR524C-B,1.9063952
CWP2,1.9037428
PGK1,1.9020332
FCY22,1.9018023
ISC1,1.8982842
IZH2,1.8828145
SUR7,1.8816789
CIS3,1.881182
FYV5,1.8806975
TIR3,1.8734866
HXT1,1.8712782
FEN2,1.8665028
HXT3,1.8650444
HNM1,1.8560675
VMA11,1.8389666
HXT2,1.8249934
PMP3,1.8170894
SRL1,1.8096579
AQY1,1.8093404
CCW14,1.8070526
PNS1,1.7949849
ENA5,1.7720923
AGP2,1.7699486
FCY21,1.7650307
TDH3,1.759412
PTR2,1.7505885
ENO1,1.7503457
HOR7,1.7180164
NCA3,1.7166451
SIM1,1.6995097
BOR1,1.6961266
MCH4,1.6951877
MEP1,1.6864424
TOH1,1.684137
SMF3,1.6741503
CWH43,1.6688468
PMP1,1.6595758
TIP1,1.6460919
ARN1,1.6452705
TAT2,1.644574
HXT6,1.6396894
YGL114W,1.6345289
ATO3,1.627337
TIR1,1.6156152
FUN26,1.6070213
ICE2,1.593661
SFK1,1.593541
TOS6,1.5874729
THI73,1.5841424
VEL1,1.5819739
OPT2,1.5765126
SNG1,1.5710478
MEP3,1.5676342
YOP1,1.5617225
GAS5,1.5593934
OPT1,1.5508063
YHR214W,1.5485415
PLB1,1.5382497
GAS1,1.5345213
ZRT2,1.5263356
FKS1,1.5258437
ITR1,1.5209663
TDH2,1.5200287
ESBP6,1.5195582
NCP1,1.5096058
RCR1,1.5006483
KRE6,1.5003619
PHO89,1.4964032
ZRT1,1.4807233
ARR3,1.4759696
CWP1,1.4689144
AUS1,1.4666874
YHK8,1.4597448
ERS1,1.4554222
MUP1,1.4529929
SSU1,1.4511688
HIP1,1.449592
YFL051C,1.4446734
HXT4,1.4340497
FRE2,1.4334357
MCD4,1.429721
PIR3,1.4277619
IMD3,1.4261885
PCA1,1.4254515
SYG1,1.4180936
SSB1,1.4168448
YPS1,1.4148057
HXT8,1.4142693
ARV1,1.4110177
ACT1,1.4104818
ZPS1,1.4039937
COS3,1.4032902
SMF2,1.4015969
AVT7,1.3903809
FCY2,1.3781189
ENA2,1.376655
TPI1,1.3717451
PFA5,1.3662542
PMA2,1.3648828
RCH1,1.3627733
FUR4,1.3559651
PMA1,1.353939
ERD1,1.3506376
GLK1,1.3482813
SMF1,1.3476948
HXT7,1.3466693
TCP1,1.345468
FTR1,1.3443192
GPC1,1.3440013
NHA1,1.3405257
SSB2,1.3290308
APM4,1.324698
PAU7,1.321242
PHO84,1.3198622
PFY1,1.3189876
FRD1,1.3178622
MEP2,1.3178319
TDA6,1.3146621
QDR2,1.3104287
DFG5,1.3095505
PDR12,1.3027722
LDB17,1.2968704
FUI1,1.2962761
YPS6,1.2928728
SPI1,1.292323
WSC2,1.2915012
GEF1,1.2912693
GUP1,1.2891463
TPO1,1.2811166
INA1,1.279659
WSC3,1.2786274
TPO3,1.2736778
YPC1,1.2714081
UTR2,1.2704021
CBR1,1.2680123
HSP150,1.266517
TIR4,1.2623684
MMP1,1.254877
TAT1,1.2527732
VBA5,1.2507423
EXG1,1.2464197
SSY1,1.2454747
SGE1,1.2432816
GSC2,1.2366138
PLB3,1.2347779
HXT14,1.2331693
PUN1,1.2260249
DAN1,1.2246519
TPN1,1.2221876
KRE1,1.2083725
CHO2,1.1988648
HOL1,1.1980457
SIT1,1.1955608
PLB2,1.1930552
HXT9,1.1859715
ROG3,1.18521
HXT5,1.1819559
THI7,1.1798342
APS2,1.1783326
TOK1,1.1668587
FMP45,1.1647557
RIM21,1.1610084
GAL2,1.1542627
YPR071W,1.1494313
FIT3,1.1480188
MNT2,1.146086
TPO2,1.140975
FET3,1.1405166
YRO2,1.1340404
PEX30,1.1320561
AGP1,1.1297563
FRE6,1.1236569
IST2,1.1231525
FAT1,1.1205558
FIT1,1.1150575
ENA1,1.0903683
FET5,1.0889486
GNP1,1.0875984
FRE3,1.0778105
SAM3,1.0743729
FTH1,1.0728106
HXT10,1.0726489
DCV1,1.0689408
ATO2,1.0688211
ERG25,1.0677965
YHL008C,1.062394
PHO87,1.060325
TDH1,1.0589855
PAU18,1.054727
VHT1,1.044118
DAL4,1.0384619
HSP30,1.0364307
SAY1,1.0321708
PAU5,1.0249796
PDR15,1.0195297
RHB1,1.0170202
DUR3,1.0167414
PST2,1.0147625
FLR1,1.0135765
PUT4,1.0030203
CDC42,0.98833674
NRT1,0.9869353
ERV14,0.98648065
SFB3,0.98458827
ARC40,0.9820649
FRE1,0.9797766
GTT1,0.97867006
RIM9,0.9774839
MAL31,0.97680813
YHL044W,0.9758261
DNF2,0.9725313
ARC19,0.97160774
LDS1,0.9616175
GAS3,0.9572503
CRH1,0.94816154
PDR5,0.9438521
YDR034W-B,0.93732816
RTA1,0.930941
YAR066W,0.92919606
YVC1,0.91771346
MID1,0.91573083
CAN1,0.9151279
TIR2,0.91471946
AFB1,0.91471654
FRE8,0.91290003
ARN2,0.9079722
FRE7,0.9042306
CSC1,0.9029878
AQR1,0.9012418
MSB2,0.8983714
MKC7,0.8871999
LSB3,0.8866283
THI72,0.8859079
ILT1,0.8848019
SKN1,0.8810157
YPS3,0.8728669
PAU24,0.8703024
MST28,0.8703024
DCW1,0.86661905
YOL075C,0.8601177
DIE2,0.8537896
STT4,0.8511451
YNL194C,0.84570605
CTR3,0.84383017
SEY1,0.84034145
CHS3,0.8346002
SOA1,0.8342266
SNQ2,0.8341049
PDR11,0.83264136
