Gene,Correlation
ASH1,-2.1969411
DIG2,-2.177934
IME1,-2.0782986
MIG2,-1.9527676
RXT2,-1.825877
FKH2,-1.8237721
NPR3,-1.8204788
SLZ1,-1.752628
UME6,-1.675666
NRG2,-1.650145
RIM8,-1.6470026
ARF3,-1.6297712
BMH2,-1.5821825
FUS3,-1.5790417
HMS1,-1.5335712
MIG1,-1.5225295
NRG1,-1.4895936
SOK2,-1.457385
PHD1,-1.3557378
MKS1,-1.3071675
BUD2,-1.2866317
SFG1,-1.1891986
MGA1,-1.1809013
SNF1,-1.1657864
TPM1,-1.1498652
STE7,-1.1260513
SPH1,-1.0986402
SPA2,-1.0964172
SAP30,-1.0521883
SIP2,-1.0472571
SAK1,-0.9844067
MDS3,-0.93577117
KSS1,-0.907471
KSP1,-0.88431334
BUD6,-0.88090426
GAL83,-0.86767024
ELM1,-0.8542785
OSH3,-0.8379498
SNF5,-0.8340832
TEC1,-0.8187739
GPA2,-0.7851587
GPB1,-0.7805642
FLO11,-0.7726503
STE11,-0.77200955
YTA7,-0.76613486
URM1,-0.7502012
SPT3,-0.7062019
SDS3,-0.70426494
STE20,-0.66762155
IME4,-0.63715076
DIG1,-0.6207416
RIM20,-0.6140285
TPK2,-0.5956242
