Batch 0 Loss:	0.6769483089447021
Batch 0 Time:	0.1455275853474935 minutes
Batch 100 Loss:	57.66022610664368
Batch 100 Time:	2.0315035303433735 minutes
Batch 200 Loss:	42.51635184884071
Batch 200 Time:	2.0328762531280518 minutes
Batch 300 Loss:	36.75835910439491
Batch 300 Time:	2.0197659611701964 minutes
Batch 400 Loss:	34.06079864501953
Batch 400 Time:	2.053106149037679 minutes
Batch 500 Loss:	32.04491704702377
Batch 500 Time:	2.06516189177831 minutes
Batch 600 Loss:	28.634244985878468
Batch 600 Time:	2.0400069912274676 minutes
Batch 700 Loss:	26.395766481757164
Batch 700 Time:	2.0450106183687846 minutes
Batch 800 Loss:	26.635937444865704
Batch 800 Time:	2.0312941630681354 minutes
Batch 900 Loss:	22.824402265250683
Batch 900 Time:	2.0452444195747375 minutes
Batch 1000 Loss:	24.384095679968596
Batch 1000 Time:	2.0229263504346213 minutes
Batch 1100 Loss:	22.868853367865086
Batch 1100 Time:	2.043546235561371 minutes
Batch 1200 Loss:	20.04875487461686
Batch 1200 Time:	2.0054309527079264 minutes
Batch 1300 Loss:	21.363638825714588
Batch 1300 Time:	2.0174503246943156 minutes
Batch 1400 Loss:	20.96588646993041
Batch 1400 Time:	2.0216317574183145 minutes
Batch 1500 Loss:	18.248489091172814
Batch 1500 Time:	2.013723278045654 minutes
Batch 1600 Loss:	18.870061334222555
Batch 1600 Time:	2.0316415786743165 minutes
Batch 1700 Loss:	18.2693005874753
Batch 1700 Time:	2.063752277692159 minutes
Batch 1800 Loss:	16.91629745811224
Batch 1800 Time:	2.0423422972361247 minutes
Batch 1900 Loss:	15.19112360291183
Batch 1900 Time:	2.025652543703715 minutes
Batch 2000 Loss:	14.642295573838055
Batch 2000 Time:	2.0213528156280516 minutes
Batch 2100 Loss:	16.541207034140825
Batch 2100 Time:	2.034852699438731 minutes
Batch 2200 Loss:	12.623054463416338
Batch 2200 Time:	2.032163731257121 minutes
Batch 2300 Loss:	14.699371859431267
Batch 2300 Time:	2.0425437172253926 minutes
Batch 2400 Loss:	12.097033446654677
Batch 2400 Time:	2.0217969099680584 minutes
Batch 2500 Loss:	10.895532308146358
Batch 2500 Time:	2.0336398760477703 minutes
Batch 2600 Loss:	12.380127465352416
Batch 2600 Time:	2.0153106689453124 minutes
Batch 2700 Loss:	11.018982858397067
Batch 2700 Time:	2.0278276960055033 minutes
Batch 2800 Loss:	10.827528978697956
Batch 2800 Time:	2.0248250285784404 minutes
Batch 2900 Loss:	11.174895517062396
Batch 2900 Time:	2.0216339866320294 minutes
Batch 3000 Loss:	12.714719269424677
Batch 3000 Time:	2.057201874256134 minutes
Batch 3100 Loss:	10.510024271905422
Batch 3100 Time:	2.027522361278534 minutes
Batch 3200 Loss:	10.427315250970423
Batch 3200 Time:	2.045968488852183 minutes
Batch 3300 Loss:	9.324432169320062
Batch 3300 Time:	2.0277548948923747 minutes
Batch 3400 Loss:	9.592930344399065
Batch 3400 Time:	2.0336946566899616 minutes
Batch 3500 Loss:	9.696601103059947
Batch 3500 Time:	2.016586089134216 minutes
Batch 3600 Loss:	8.860741175711155
Batch 3600 Time:	2.0326302607854205 minutes
Batch 3700 Loss:	10.15675344504416
Batch 3700 Time:	2.0141377449035645 minutes
Batch 3800 Loss:	9.962547107832506
Batch 3800 Time:	2.013088925679525 minutes
Batch 3900 Loss:	9.995813960209489
Batch 3900 Time:	2.0163837035497028 minutes
Batch 4000 Loss:	9.572808865457773
Batch 4000 Time:	2.031232750415802 minutes
Batch 4100 Loss:	10.10969191370532
Batch 4100 Time:	2.023027265071869 minutes
Batch 4200 Loss:	9.62481367494911
Batch 4200 Time:	2.031262199083964 minutes
Batch 4300 Loss:	8.947166936006397
Batch 4300 Time:	2.0425230940183003 minutes
Batch 4400 Loss:	8.651815726654604
Batch 4400 Time:	2.0233189860979715 minutes
Batch 4500 Loss:	6.398909511743113
Batch 4500 Time:	2.04391481479009 minutes
Batch 4600 Loss:	6.849697793833911
Batch 4600 Time:	2.0062055389086404 minutes
Batch 4700 Loss:	9.49315682775341
Batch 4700 Time:	2.0470226049423217 minutes
Batch 4800 Loss:	8.423575533553958
Batch 4800 Time:	2.0489929278691608 minutes
Batch 4900 Loss:	6.292732622707263
Batch 4900 Time:	2.032814613978068 minutes
Batch 5000 Loss:	5.48379036411643
Batch 5000 Time:	2.0182121634483337 minutes
Batch 5100 Loss:	8.460757698863745
Batch 5100 Time:	2.017287516593933 minutes
Batch 5200 Loss:	6.699872661847621
Batch 5200 Time:	2.0584125995635985 minutes
