Batch 0 Loss:	0.717158854007721
Batch 0 Time:	0.1523461103439331 minutes
Batch 100 Loss:	53.98935258388519
Batch 100 Time:	2.033045566082001 minutes
Batch 200 Loss:	39.59473825991154
Batch 200 Time:	2.010495583216349 minutes
Batch 300 Loss:	34.12968287616968
Batch 300 Time:	2.056420008341471 minutes
Batch 400 Loss:	28.326452307403088
Batch 400 Time:	2.031361436843872 minutes
Batch 500 Loss:	27.37971907109022
Batch 500 Time:	2.0445898175239563 minutes
Batch 600 Loss:	27.28126260638237
Batch 600 Time:	2.0674970110257465 minutes
Batch 700 Loss:	21.434260707348585
Batch 700 Time:	2.0259004195531207 minutes
Batch 800 Loss:	22.529717920348048
Batch 800 Time:	2.054365317026774 minutes
Batch 900 Loss:	19.344345804303885
Batch 900 Time:	2.0343111832936605 minutes
Batch 1000 Loss:	20.57150076702237
Batch 1000 Time:	2.0560272494951883 minutes
Batch 1100 Loss:	18.708087662234902
Batch 1100 Time:	2.045633065700531 minutes
Batch 1200 Loss:	16.01018426194787
Batch 1200 Time:	2.0375740130742392 minutes
Batch 1300 Loss:	17.789697812870145
Batch 1300 Time:	2.0469857096672057 minutes
Batch 1400 Loss:	14.680321955122054
Batch 1400 Time:	2.043402115503947 minutes
Batch 1500 Loss:	15.450844876468182
Batch 1500 Time:	2.053594688574473 minutes
Batch 1600 Loss:	12.71703015267849
Batch 1600 Time:	2.0395933349927264 minutes
Batch 1700 Loss:	13.249148393049836
Batch 1700 Time:	2.0454782565434773 minutes
Batch 1800 Loss:	11.808986395597458
Batch 1800 Time:	2.032748246192932 minutes
Batch 1900 Loss:	12.346133354119956
Batch 1900 Time:	2.018167432149251 minutes
Batch 2000 Loss:	11.784343423787504
Batch 2000 Time:	2.040492049853007 minutes
Batch 2100 Loss:	8.49855527933687
Batch 2100 Time:	2.048797349135081 minutes
Batch 2200 Loss:	10.078151147346944
Batch 2200 Time:	2.047076718012492 minutes
Batch 2300 Loss:	10.588384349830449
Batch 2300 Time:	2.0353278080622355 minutes
Batch 2400 Loss:	10.053533183527179
Batch 2400 Time:	2.046299088001251 minutes
Batch 2500 Loss:	9.981729973573238
Batch 2500 Time:	2.047947311401367 minutes
Batch 2600 Loss:	10.695336800534278
Batch 2600 Time:	2.070635211467743 minutes
Batch 2700 Loss:	10.334864052012563
Batch 2700 Time:	2.0197347601254783 minutes
Batch 2800 Loss:	8.753625876270235
Batch 2800 Time:	2.0430896719296774 minutes
Batch 2900 Loss:	9.245406637899578
Batch 2900 Time:	2.0380353689193726 minutes
Batch 3000 Loss:	7.374706879956648
Batch 3000 Time:	2.047549080848694 minutes
Batch 3100 Loss:	8.537824559491128
Batch 3100 Time:	2.051318593819936 minutes
Batch 3200 Loss:	10.39223796594888
Batch 3200 Time:	2.0706501881281536 minutes
Batch 3300 Loss:	6.935800967970863
Batch 3300 Time:	2.05048432747523 minutes
Batch 3400 Loss:	8.982613303232938
Batch 3400 Time:	2.044965887069702 minutes
Batch 3500 Loss:	7.0497290848288685
Batch 3500 Time:	2.056010293960571 minutes
Batch 3600 Loss:	6.46534392493777
Batch 3600 Time:	2.015833803017934 minutes
Batch 3700 Loss:	6.064876942895353
Batch 3700 Time:	2.0228243311246237 minutes
Batch 3800 Loss:	8.116654343437403
Batch 3800 Time:	2.0544760545094807 minutes
Batch 3900 Loss:	7.470355625730008
Batch 3900 Time:	2.018218982219696 minutes
Batch 4000 Loss:	8.55579240177758
Batch 4000 Time:	2.0574779947598776 minutes
Batch 4100 Loss:	11.178019184619188
Batch 4100 Time:	2.053153983751933 minutes
Batch 4200 Loss:	8.18877674342366
Batch 4200 Time:	2.0303151965141297 minutes
Batch 4300 Loss:	6.70698198559694
Batch 4300 Time:	2.0513258735338846 minutes
Batch 4400 Loss:	8.185837853234261
Batch 4400 Time:	2.0545722285906476 minutes
Batch 4500 Loss:	7.04303039656952
Batch 4500 Time:	2.0585353414217633 minutes
Batch 4600 Loss:	6.522710611578077
Batch 4600 Time:	2.055667801698049 minutes
Batch 4700 Loss:	4.668323849095032
Batch 4700 Time:	2.0290306131045024 minutes
Batch 4800 Loss:	6.285386587260291
Batch 4800 Time:	2.036842668056488 minutes
Batch 4900 Loss:	6.122501861536875
Batch 4900 Time:	2.048520000775655 minutes
Batch 5000 Loss:	5.4508664378663525
Batch 5000 Time:	2.0629926045735676 minutes
Batch 5100 Loss:	5.307294980389997
Batch 5100 Time:	2.0344947218894958 minutes
Batch 5200 Loss:	5.561011498211883
Batch 5200 Time:	2.0541758219401043 minutes
Batch 5300 Loss:	4.939353714114986
Batch 5300 Time:	2.0322078029314676 minutes
Batch 5400 Loss:	5.658989968709648
Batch 5400 Time:	2.049395763874054 minutes
Batch 5500 Loss:	4.736163865542039
Batch 5500 Time:	2.0394227544466657 minutes
Batch 5600 Loss:	4.712944007245824
Batch 5600 Time:	2.027436165014903 minutes
Batch 5700 Loss:	5.401963435346261
Batch 5700 Time:	2.0501163641611737 minutes
Batch 5800 Loss:	7.2212069146335125
Batch 5800 Time:	2.0512318849563598 minutes
Batch 5900 Loss:	5.617670359031763
Batch 5900 Time:	2.033606847127279 minutes
Batch 6000 Loss:	4.933161249617115
Batch 6000 Time:	2.0558870434761047 minutes
Batch 6100 Loss:	6.099277718923986
Batch 6100 Time:	2.0460363149642946 minutes
Batch 6200 Loss:	5.489870250225067
Batch 6200 Time:	2.057850710550944 minutes
Batch 6300 Loss:	5.27350645698607
Batch 6300 Time:	2.039567259947459 minutes
Batch 6400 Loss:	5.988703104900196
