Batch 0 Loss:	0.7076246738433838
Batch 0 Time:	0.15204195976257323 minutes
Batch 100 Loss:	55.778915107250214
Batch 100 Time:	1.9847889343897502 minutes
Batch 200 Loss:	42.33650027215481
Batch 200 Time:	2.0041450460751853 minutes
Batch 300 Loss:	36.8363144248724
Batch 300 Time:	1.9945067246754964 minutes
Batch 400 Loss:	32.69612316042185
Batch 400 Time:	2.041107149918874 minutes
Batch 500 Loss:	30.502220399677753
Batch 500 Time:	2.000154260794322 minutes
Batch 600 Loss:	27.635469429194927
Batch 600 Time:	2.0087588389714557 minutes
Batch 700 Loss:	24.79377354681492
Batch 700 Time:	2.0095717748006185 minutes
Batch 800 Loss:	25.82008445262909
Batch 800 Time:	2.0252747933069863 minutes
Batch 900 Loss:	22.395969230681658
Batch 900 Time:	2.0013579805692037 minutes
Batch 1000 Loss:	19.95985136926174
Batch 1000 Time:	1.998678723971049 minutes
Batch 1100 Loss:	17.959826458245516
Batch 1100 Time:	2.006206548213959 minutes
Batch 1200 Loss:	19.016349252313375
Batch 1200 Time:	1.9765132188796997 minutes
Batch 1300 Loss:	16.514031570404768
Batch 1300 Time:	2.0219379027684528 minutes
Batch 1400 Loss:	14.113724794238806
Batch 1400 Time:	2.0197882374127705 minutes
Batch 1500 Loss:	14.448738938197494
Batch 1500 Time:	1.9941922386487325 minutes
Batch 1600 Loss:	13.641653770580888
Batch 1600 Time:	1.9991243004798889 minutes
Batch 1700 Loss:	13.42376215197146
Batch 1700 Time:	2.009531354904175 minutes
Batch 1800 Loss:	12.331508923321962
Batch 1800 Time:	1.9742332299550374 minutes
Batch 1900 Loss:	11.334969079121947
Batch 1900 Time:	1.983688978354136 minutes
Batch 2000 Loss:	10.729836729355156
Batch 2000 Time:	2.0191839416821797 minutes
Batch 2100 Loss:	11.129181639291346
Batch 2100 Time:	1.990969177087148 minutes
Batch 2200 Loss:	10.40905562415719
Batch 2200 Time:	2.001139346758525 minutes
Batch 2300 Loss:	9.506961006205529
Batch 2300 Time:	2.0113360484441123 minutes
Batch 2400 Loss:	8.946856767870486
Batch 2400 Time:	2.0126681447029116 minutes
Batch 2500 Loss:	8.846092751249671
Batch 2500 Time:	2.0315075318018594 minutes
Batch 2600 Loss:	9.494481734000146
Batch 2600 Time:	2.016304628054301 minutes
Batch 2700 Loss:	7.569875163026154
Batch 2700 Time:	2.0124982078870137 minutes
Batch 2800 Loss:	5.762853724882007
Batch 2800 Time:	1.9869359016418457 minutes
Batch 2900 Loss:	7.185312781715766
Batch 2900 Time:	2.0180941383043924 minutes
Batch 3000 Loss:	8.405462959315628
