Used 2009 Datasets
Initialized Expression Datasets
Initialized training and validation data
Initialized Network
Used Cross Entropy Loss Function
./Yeast Resources/Pairwise/Spell/SwapGenes_Redo/Original_x_b_113x25000x53_lr0.01_batch50_Train_/
./Yeast Resources/Pairwise/Spell/SwapGenes_Redo/Original_x_b_113x25000x53_lr0.01_batch50_Test_/
100 Batch Cumulative Loss: 40.61874747276306
Time for 100 Batches: 0.006241778532663981
100 Batch Cumulative Loss: 25.09214911609888
Time for 100 Batches: 0.3895714282989502
100 Batch Cumulative Loss: 29.690494567155838
Time for 100 Batches: 0.3712496519088745
100 Batch Cumulative Loss: 32.409861106425524
Time for 100 Batches: 0.37179041703542076
100 Batch Cumulative Loss: 30.349724613130093
Time for 100 Batches: 0.372067391872406
100 Batch Cumulative Loss: 31.679127510637045
Time for 100 Batches: 0.3711005965868632
100 Batch Cumulative Loss: 35.40192724019289
Time for 100 Batches: 0.38078394730885823
100 Batch Cumulative Loss: 34.125126676866785
Time for 100 Batches: 0.37430567741394044
100 Batch Cumulative Loss: 33.44235198147362
Time for 100 Batches: 0.3748912890752157
100 Batch Cumulative Loss: 30.95573871657689
Time for 100 Batches: 0.3724028666814168
100 Batch Cumulative Loss: 40.64532393030822
Time for 100 Batches: 0.37437252203623456
100 Batch Cumulative Loss: 26.848965678764216
Time for 100 Batches: 0.37270057598749795
100 Batch Cumulative Loss: 33.83171501196921
Time for 100 Batches: 0.3770504792531331
100 Batch Cumulative Loss: 33.79099125042558
Time for 100 Batches: 0.37476176023483276
100 Batch Cumulative Loss: 32.35610564483795
Time for 100 Batches: 0.3718237678209941
100 Batch Cumulative Loss: 34.00730289169587
Time for 100 Batches: 0.3705551822980245
100 Batch Cumulative Loss: 34.088571680849384
Time for 100 Batches: 0.3754248142242432
100 Batch Cumulative Loss: 30.64860719977878
Time for 100 Batches: 0.3728092114130656
100 Batch Cumulative Loss: 29.54459502872851
Time for 100 Batches: 0.36994051535924277
100 Batch Cumulative Loss: 34.25351928407326
Time for 100 Batches: 0.3733575701713562
100 Batch Cumulative Loss: 29.341316931044275
Time for 100 Batches: 0.3752688924471537
100 Batch Cumulative Loss: 27.709628503878776
Time for 100 Batches: 0.37007285753885905
100 Batch Cumulative Loss: 34.647861442528665
Time for 100 Batches: 0.3692214330037435
100 Batch Cumulative Loss: 30.65263017109828
Time for 100 Batches: 0.37614286740620934
100 Batch Cumulative Loss: 30.280650091831717
Time for 100 Batches: 0.3746242880821228
100 Batch Cumulative Loss: 29.623795331045983
Time for 100 Batches: 0.3758936564127604
100 Batch Cumulative Loss: 29.696715242351274
Time for 100 Batches: 0.37206826607386273
100 Batch Cumulative Loss: 28.550838321447372
Time for 100 Batches: 0.3693229476610819
100 Batch Cumulative Loss: 26.9487834531127
Time for 100 Batches: 0.3729795893033346
100 Batch Cumulative Loss: 26.111720313369005
Time for 100 Batches: 0.37420768340428673
100 Batch Cumulative Loss: 26.209390250965953
Time for 100 Batches: 0.3714495817820231
100 Batch Cumulative Loss: 33.35720381968895
Time for 100 Batches: 0.373791241645813
100 Batch Cumulative Loss: 24.04876329601666
Time for 100 Batches: 0.37022090355555215
100 Batch Cumulative Loss: 28.19310974716649
Time for 100 Batches: 0.36928685903549197
100 Batch Cumulative Loss: 27.38937713145424
Time for 100 Batches: 0.3731708367665609
100 Batch Cumulative Loss: 22.996352107303075
Time for 100 Batches: 0.3703583041826884
100 Batch Cumulative Loss: 22.70007564779371
Time for 100 Batches: 0.3706891894340515
100 Batch Cumulative Loss: 25.603054163944762
Time for 100 Batches: 0.3694146513938904
100 Batch Cumulative Loss: 24.557756620390137
Time for 100 Batches: 0.3739605983098348
100 Batch Cumulative Loss: 24.586896342276304
Time for 100 Batches: 0.3790732582410177
100 Batch Cumulative Loss: 23.178080662852153
Time for 100 Batches: 0.37421910365422567
100 Batch Cumulative Loss: 24.761507765739225
Time for 100 Batches: 0.3676617900530497
100 Batch Cumulative Loss: 19.592128208401846
Time for 100 Batches: 0.36982523997624717
100 Batch Cumulative Loss: 24.22597930021584
Time for 100 Batches: 0.37463902632395424
100 Batch Cumulative Loss: 20.3352255030768
Time for 100 Batches: 0.37291394074757894
100 Batch Cumulative Loss: 20.700391000020318
Time for 100 Batches: 0.37322434186935427
100 Batch Cumulative Loss: 20.43867467889504
Time for 100 Batches: 0.37268499135971067
100 Batch Cumulative Loss: 21.843217210713192
Time for 100 Batches: 0.37274572054545085
100 Batch Cumulative Loss: 25.608217684552073
Time for 100 Batches: 0.3702263832092285
100 Batch Cumulative Loss: 22.953190684638685
Time for 100 Batches: 0.3719162861506144
100 Batch Cumulative Loss: 22.212800888075435
Time for 100 Batches: 0.3758055289586385
100 Batch Cumulative Loss: 22.102326237407397
Time for 100 Batches: 0.3714783390363057
100 Batch Cumulative Loss: 20.15275539232971
Time for 100 Batches: 0.37036786079406736
100 Batch Cumulative Loss: 17.499848814331926
Time for 100 Batches: 0.37279675006866453
100 Batch Cumulative Loss: 19.85020895296111
Time for 100 Batches: 0.37301039695739746
100 Batch Cumulative Loss: 22.26426463248208
Time for 100 Batches: 0.3729333480199178
100 Batch Cumulative Loss: 21.018319820752367
Time for 100 Batches: 0.3730064590771993
100 Batch Cumulative Loss: 22.86746193910949
Time for 100 Batches: 0.3735049366950989
100 Batch Cumulative Loss: 17.868499900214374
Time for 100 Batches: 0.36946014960606893
100 Batch Cumulative Loss: 16.30855301789472
Time for 100 Batches: 0.37156498432159424
100 Batch Cumulative Loss: 20.148965365777258
Time for 100 Batches: 0.37069246768951414
100 Batch Cumulative Loss: 21.727005088736696
Time for 100 Batches: 0.3742418328921
100 Batch Cumulative Loss: 19.90866594351246
Time for 100 Batches: 0.37611610094706216
100 Batch Cumulative Loss: 22.160630540889542
Time for 100 Batches: 0.37458614110946653
100 Batch Cumulative Loss: 16.9454719541759
Time for 100 Batches: 0.37106853723526
100 Batch Cumulative Loss: 18.6482971461524
Time for 100 Batches: 0.37328166166941323
100 Batch Cumulative Loss: 18.2725951504799
Time for 100 Batches: 0.37379756768544514
100 Batch Cumulative Loss: 21.006883898266096
Time for 100 Batches: 0.37484418153762816
100 Batch Cumulative Loss: 17.839324428190594
Time for 100 Batches: 0.370998219648997
100 Batch Cumulative Loss: 21.66559662689862
Time for 100 Batches: 0.3700756192207336
100 Batch Cumulative Loss: 18.85168064921163
Time for 100 Batches: 0.3689928372701009
100 Batch Cumulative Loss: 17.829358496529494
Time for 100 Batches: 0.36822916666666666
100 Batch Cumulative Loss: 18.218063552055675
Time for 100 Batches: 0.3757923444112142
100 Batch Cumulative Loss: 15.06108207872603
Time for 100 Batches: 0.3756000836690267
100 Batch Cumulative Loss: 17.5389505015919
Time for 100 Batches: 0.3758429845174154
100 Batch Cumulative Loss: 14.43674371612724
Time for 100 Batches: 0.371888792514801
100 Batch Cumulative Loss: 18.69620586739962
Time for 100 Batches: 0.3794917901357015
100 Batch Cumulative Loss: 17.469625524507137
Time for 100 Batches: 0.3721121549606323
100 Batch Cumulative Loss: 13.241001995280385
Time for 100 Batches: 0.37453455527623497
100 Batch Cumulative Loss: 19.607166454195976
Time for 100 Batches: 0.3700880726178487
100 Batch Cumulative Loss: 14.173372213263065
Time for 100 Batches: 0.3750226895014445
100 Batch Cumulative Loss: 14.908107823240016
Time for 100 Batches: 0.37480679353078206
100 Batch Cumulative Loss: 15.81697757312213
Time for 100 Batches: 0.3680123766263326
100 Batch Cumulative Loss: 15.712208909768378
Time for 100 Batches: 0.3743837912877401
