Gene A,Gene B,Score
YER154W,YOR193W,1.5270590836280462e-07
YER154W,YHR150W,4.398922198722843e-11
YER154W,YDR479C,3.4667777817302264e-14
YER154W,YDR329C,5.753127751972897e-09
YER154W,YLR324W,1.6734429814091456e-11
YER154W,YGR004W,8.278204510769882e-12
YER154W,YBR168W,2.4621771288479977e-09
YER154W,YGR133W,2.4091075800924955e-09
YER154W,YOR084W,2.9863744810398885e-09
YER154W,YDR244W,2.0983204063185212e-10
YER154W,YNL329C,8.199813050779881e-10
YER154W,YDR142C,2.2354797320992686e-13
YER154W,YPR128C,9.399096084772296e-12
YER154W,YGR077C,9.615944707164203e-10
YER154W,YAL051W,2.4771104278897838e-08
YER154W,YIR004W,1.8293131766322634e-12
YER154W,YDR216W,9.165188998849771e-07
YER154W,YMR204C,3.200034015549136e-09
YER154W,YMR163C,4.201043779517022e-08
YER154W,YGL115W,6.824340138128493e-12
YER154W,YKL197C,6.32463637018077e-10
YER154W,YDR265W,3.1970814884374477e-09
YER154W,YKR001C,1.6352570852973258e-08
YER154W,YOL147C,5.52093787353769e-11
YER154W,YMR026C,3.563203776479895e-08
YER154W,YLR191W,3.587070196431341e-08
YER154W,YGL153W,2.2547679869033832e-12
YER154W,YOL044W,1.8180468686068707e-08
YER154W,YOR363C,5.64142954573299e-10
YER154W,YNL214W,1.2738088344121934e-06
YER154W,YHR160C,2.3442825458630523e-09
YER154W,YDL065C,1.4646772683590825e-09
YER154W,YJL210W,0.0002710739790927619
YER154W,YGR239C,9.366806375671333e-13
YER154W,YOR326W,4.8561970417138056e-11
YER154W,YAL055W,6.256450433284044e-07
YNR035C,YOR193W,2.463290456944378e-06
YNR035C,YHR150W,1.2307498309382936e-07
YNR035C,YDR479C,3.9479164115618914e-05
YNR035C,YDR329C,2.7882832000614144e-05
YNR035C,YLR324W,5.762739874626277e-06
YNR035C,YGR004W,8.063260992230425e-08
YNR035C,YBR168W,8.57700466205813e-10
YNR035C,YGR133W,0.005361371207982302
YNR035C,YOR084W,1.6509911493489682e-10
YNR035C,YDR244W,2.2599579097004607e-06
YNR035C,YNL329C,0.0007229424663819373
YNR035C,YDR142C,5.942850975770853e-07
YNR035C,YPR128C,7.831068796804175e-05
