Name,+/-,Score,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YBR093C,1,82.8438815408802,1,0,6487,95,0.9855688895640285,1.0,0.010416666666666666,0.0,1.0
YKL152C,1,79.6670913727156,2,0,6487,94,0.9857207959896703,1.0,0.020833333333333332,0.0,1.0
YJL098W,1,78.49354075013817,3,0,6487,93,0.9858727024153122,1.0,0.03125,0.0,1.0
YGL190C,1,78.24851115860625,4,0,6487,92,0.986024608840954,1.0,0.041666666666666664,0.0,1.0
YAR071W,1,78.14376501791772,5,0,6487,91,0.9861765152665958,1.0,0.052083333333333336,0.0,1.0
YDR503C,1,76.63741654480287,6,0,6487,90,0.9863284216922376,1.0,0.0625,0.0,1.0
YDR075W,1,76.6135662029248,7,0,6487,89,0.9864803281178793,1.0,0.07291666666666667,0.0,1.0
YOR109W,1,76.1297586278047,8,0,6487,88,0.9866322345435212,1.0,0.08333333333333333,0.0,1.0
YJL134W,1,76.07142815947013,9,0,6487,87,0.986784140969163,1.0,0.09375,0.0,1.0
YBR092C,1,75.48215076425157,10,0,6487,86,0.9869360473948048,1.0,0.10416666666666667,0.0,1.0
YGL229C,1,75.4301020385504,11,0,6487,85,0.9870879538204466,1.0,0.11458333333333333,0.0,1.0
YHR044C,1,75.41179650007527,12,0,6487,84,0.9872398602460885,1.0,0.125,0.0,1.0
YLR019W,1,75.20204026089675,13,0,6487,83,0.9873917666717302,1.0,0.13541666666666666,0.0,1.0
YCR079W,1,75.1529483521767,14,0,6487,82,0.987543673097372,1.0,0.14583333333333334,0.0,1.0
YAL009W,1,75.04602870394093,15,0,6487,81,0.9876955795230138,1.0,0.15625,0.0,1.0
YIL053W,1,75.04589422938082,16,0,6487,80,0.9878474859486557,1.0,0.16666666666666666,0.0,1.0
YLR433C,1,74.82495212309291,17,0,6487,79,0.9879993923742975,1.0,0.17708333333333334,0.0,1.0
YKL190W,1,74.69544986683614,18,0,6487,78,0.9881512987999392,1.0,0.1875,0.0,1.0
YML016C,1,74.4716919340573,19,0,6487,77,0.988303205225581,1.0,0.19791666666666666,0.0,1.0
YER075C,1,74.44597953269896,20,0,6487,76,0.9884551116512228,1.0,0.20833333333333334,0.0,1.0
YDL230W,1,74.2583233783255,21,0,6487,75,0.9886070180768647,1.0,0.21875,0.0,1.0
YJR110W,1,74.22660069252895,22,0,6487,74,0.9887589245025065,1.0,0.22916666666666666,0.0,1.0
YPL228W,1,74.22167286624426,23,0,6487,73,0.9889108309281482,1.0,0.23958333333333334,0.0,1.0
YBR276C,1,74.20038692778641,24,0,6487,72,0.98906273735379,1.0,0.25,0.0,1.0
YNL099C,1,74.18563443628292,25,0,6487,71,0.9892146437794319,1.0,0.2604166666666667,0.0,1.0
YKR053C,1,74.16003400609993,26,0,6487,70,0.9893665502050737,1.0,0.2708333333333333,0.0,1.0
YDL024C,1,74.11065747696766,27,0,6487,69,0.9895184566307155,1.0,0.28125,0.0,1.0
YMR087W,1,74.09800030242538,28,0,6487,68,0.9896703630563572,1.0,0.2916666666666667,0.0,1.0
YPR073C,1,74.09138073522065,29,0,6487,67,0.9898222694819991,1.0,0.3020833333333333,0.0,1.0
YOL064C,1,74.09084567235878,30,0,6487,66,0.9899741759076409,1.0,0.3125,0.0,1.0
YDR074W,1,74.05568781649117,31,0,6487,65,0.9901260823332827,1.0,0.3229166666666667,0.0,1.0
YLR361C,1,74.03754726029976,32,0,6487,64,0.9902779887589245,1.0,0.3333333333333333,0.0,1.0
YMR165C,1,73.9337676531806,33,0,6487,63,0.9904298951845663,1.0,0.34375,0.0,1.0
YBL056W,1,73.92767257482922,34,0,6487,62,0.9905818016102081,1.0,0.3541666666666667,0.0,1.0
YFR040W,1,73.88482836422487,35,0,6487,61,0.9907337080358499,1.0,0.3645833333333333,0.0,1.0
YDL134C,1,73.84610254581911,36,0,6487,60,0.9908856144614917,1.0,0.375,0.0,1.0
YNL222W,1,73.84339719814975,37,0,6487,59,0.9910375208871335,1.0,0.3854166666666667,0.0,1.0
YHR004C,1,73.79579735203738,38,0,6487,58,0.9911894273127754,1.0,0.3958333333333333,0.0,1.0
YDL188C,1,73.79014087591504,39,0,6487,57,0.9913413337384172,1.0,0.40625,0.0,1.0
YNL032W,1,73.78723590844689,40,0,6487,56,0.9914932401640589,1.0,0.4166666666666667,0.0,1.0
YDR436W,1,73.35474817749001,41,0,6487,55,0.9916451465897007,1.0,0.4270833333333333,0.0,1.0
YKL212W,1,73.281385372034,42,0,6487,54,0.9917970530153426,1.0,0.4375,0.0,1.0
YMR036C,1,73.25753842630343,43,0,6487,53,0.9919489594409844,1.0,0.4479166666666667,0.0,1.0
YER133W,1,73.19873344192804,44,0,6487,52,0.9921008658666262,1.0,0.4583333333333333,0.0,1.0
YIR026C,1,73.1739703843639,45,0,6487,51,0.9922527722922679,1.0,0.46875,0.0,1.0
YMR156C,1,73.16459603557064,46,0,6487,50,0.9924046787179097,1.0,0.4791666666666667,0.0,1.0
YGL224C,1,73.09717863603093,47,0,6487,49,0.9925565851435516,1.0,0.4895833333333333,0.0,1.0
YER062C,1,73.07854015096888,48,0,6487,48,0.9927084915691934,1.0,0.5,0.0,1.0
