Name,+/-,Score,True Positive,False Positive,True Negative,False Negative,Accuracy,Precision,Recall,False Positive Rate,Selectivity
YOR027W,1,87.02246402413702,1,0,6481,100,0.9848070495290185,1.0,0.009900990099009901,0.0,1.0
YNL007C,1,85.65211470717637,2,0,6481,99,0.9849589790337283,1.0,0.019801980198019802,0.0,1.0
YNL006W,1,84.5470863574717,3,0,6481,98,0.9851109085384382,1.0,0.0297029702970297,0.0,1.0
YKL117W,1,84.17405619743238,4,0,6481,97,0.985262838043148,1.0,0.039603960396039604,0.0,1.0
YBR072W,1,84.17191265981853,5,0,6481,96,0.9854147675478578,1.0,0.04950495049504951,0.0,1.0
YBR101C,1,84.1142107109867,6,0,6481,95,0.9855666970525676,1.0,0.0594059405940594,0.0,1.0
YHR193C,1,83.98023383358655,7,0,6481,94,0.9857186265572774,1.0,0.06930693069306931,0.0,1.0
YPL106C,1,83.82999370012496,8,0,6481,93,0.9858705560619873,1.0,0.07920792079207921,0.0,1.0
YLL024C,1,82.95568101510307,9,0,6481,92,0.986022485566697,1.0,0.0891089108910891,0.0,1.0
YDR214W,1,82.70142732097369,10,0,6481,91,0.9861744150714069,1.0,0.09900990099009901,0.0,1.0
YJL034W,1,82.64472230778131,11,0,6481,90,0.9863263445761167,1.0,0.10891089108910891,0.0,1.0
YGL018C,1,82.40102535262153,12,0,6481,89,0.9864782740808264,1.0,0.1188118811881188,0.0,1.0
YOR288C,1,82.30551891562162,13,0,6481,88,0.9866302035855363,1.0,0.12871287128712872,0.0,1.0
YHR142W,1,82.24438271785642,14,0,6481,87,0.9867821330902461,1.0,0.13861386138613863,0.0,1.0
YNL281W,1,82.2103964841042,15,0,6481,86,0.986934062594956,1.0,0.1485148514851485,0.0,1.0
YDR258C,1,82.05239760563636,16,0,6481,85,0.9870859920996657,1.0,0.15841584158415842,0.0,1.0
YEL003W,1,81.96875270020884,17,0,6481,84,0.9872379216043756,1.0,0.16831683168316833,0.0,1.0
YFL016C,1,81.96375387051191,18,0,6481,83,0.9873898511090854,1.0,0.1782178217821782,0.0,1.0
YJL073W,1,81.68322074988684,19,0,6481,82,0.9875417806137952,1.0,0.18811881188118812,0.0,1.0
YBR169C,1,81.64357011876045,20,0,6481,81,0.987693710118505,1.0,0.19801980198019803,0.0,1.0
YDR188W,1,81.24388616044949,21,0,6481,80,0.9878456396232148,1.0,0.2079207920792079,0.0,1.0
YDR518W,1,81.18652153699388,22,0,6481,79,0.9879975691279247,1.0,0.21782178217821782,0.0,1.0
YER007W,1,81.18369461886692,23,0,6481,78,0.9881494986326345,1.0,0.22772277227722773,0.0,1.0
YLL026W,1,80.91799735767215,24,0,6481,77,0.9883014281373442,1.0,0.2376237623762376,0.0,1.0
YLR090W,1,80.74786820564786,25,0,6481,76,0.9884533576420541,1.0,0.24752475247524752,0.0,1.0
YJL014W,1,80.50349184054494,26,0,6481,75,0.9886052871467639,1.0,0.25742574257425743,0.0,1.0
YGR078C,1,80.3667215846946,27,0,6481,74,0.9887572166514738,1.0,0.26732673267326734,0.0,1.0
YAL058W,1,80.07277411318152,28,0,6481,73,0.9889091461561835,1.0,0.27722772277227725,0.0,1.0
