Used 2009 Datasets
Initialized Expression Datasets
Initialized training and validation data
Initialized Network
./Yeast Resources/Pairwise/Spell/LossFunc/SM_BCE_x_b_113x25000x53_lr0.01_batch50_lfSM_BCE_Train_/
./Yeast Resources/Pairwise/Spell/LossFunc/SM_BCE_x_b_113x25000x53_lr0.01_batch50_lfSM_BCE_Test_/
100 Batch Cumulative Loss: 2.2048408165574074
Time for 100 Batches: 0.007289385795593262
100 Batch Cumulative Loss: 2.249371875077486
Time for 100 Batches: 0.6276857137680054
100 Batch Cumulative Loss: 2.219651758670807
Time for 100 Batches: 0.6316166599591573
100 Batch Cumulative Loss: 2.1949276737868786
Time for 100 Batches: 0.626101823647817
100 Batch Cumulative Loss: 2.212914003059268
Time for 100 Batches: 0.6274565577507019
100 Batch Cumulative Loss: 2.1963257528841496
Time for 100 Batches: 0.6281195799509685
100 Batch Cumulative Loss: 2.2165941298007965
Time for 100 Batches: 0.6324897329012553
100 Batch Cumulative Loss: 2.1925553306937218
Time for 100 Batches: 0.6300479173660278
100 Batch Cumulative Loss: 2.2070994153618813
Time for 100 Batches: 0.6241586367289226
100 Batch Cumulative Loss: 2.1988387871533632
Time for 100 Batches: 0.6274842182795207
100 Batch Cumulative Loss: 2.1949235070496798
Time for 100 Batches: 0.6356834014256795
100 Batch Cumulative Loss: 2.191916299983859
Time for 100 Batches: 0.627468470732371
100 Batch Cumulative Loss: 2.207145258784294
Time for 100 Batches: 0.6296865185101826
100 Batch Cumulative Loss: 2.2080308441072702
Time for 100 Batches: 0.6275683959325155
100 Batch Cumulative Loss: 2.194763222709298
Time for 100 Batches: 0.628240966796875
100 Batch Cumulative Loss: 2.1820709463208914
Time for 100 Batches: 0.6240309357643128
100 Batch Cumulative Loss: 2.2152968496084213
Time for 100 Batches: 0.6272274931271871
100 Batch Cumulative Loss: 2.19840638525784
Time for 100 Batches: 0.6279637138048808
100 Batch Cumulative Loss: 2.237903280183673
Time for 100 Batches: 0.6274560928344727
100 Batch Cumulative Loss: 2.213414328172803
Time for 100 Batches: 0.6303934335708619
100 Batch Cumulative Loss: 2.2090069744735956
Time for 100 Batches: 0.6251065850257873
100 Batch Cumulative Loss: 2.214749800041318
Time for 100 Batches: 0.627860689163208
100 Batch Cumulative Loss: 2.1749252155423164
Time for 100 Batches: 0.6250241796175638
100 Batch Cumulative Loss: 2.2358608916401863
Time for 100 Batches: 0.6302117864290874
100 Batch Cumulative Loss: 2.143572373315692
Time for 100 Batches: 0.6277063051859538
100 Batch Cumulative Loss: 2.2070010658353567
Time for 100 Batches: 0.6277549982070922
100 Batch Cumulative Loss: 2.1654753983020782
Time for 100 Batches: 0.6276129364967347
100 Batch Cumulative Loss: 2.1868610847741365
Time for 100 Batches: 0.6238495826721191
100 Batch Cumulative Loss: 2.171826768666506
Time for 100 Batches: 0.6298673748970032
100 Batch Cumulative Loss: 2.2292965836822987
Time for 100 Batches: 0.6279149889945984
100 Batch Cumulative Loss: 2.1778600085526705
Time for 100 Batches: 0.6240362604459126
100 Batch Cumulative Loss: 2.195387128740549
Time for 100 Batches: 0.6284064531326294
100 Batch Cumulative Loss: 2.152825154364109
Time for 100 Batches: 0.6286429405212403
100 Batch Cumulative Loss: 2.1632905770093203
Time for 100 Batches: 0.622961155573527
100 Batch Cumulative Loss: 2.200141806155443
Time for 100 Batches: 0.6272519548734029
100 Batch Cumulative Loss: 2.1831446066498756
Time for 100 Batches: 0.6281258900960286
100 Batch Cumulative Loss: 2.2215478252619505
Time for 100 Batches: 0.6270544807116191
100 Batch Cumulative Loss: 2.180392859503627
Time for 100 Batches: 0.6274074196815491
100 Batch Cumulative Loss: 2.156593255698681
Time for 100 Batches: 0.6241953492164611
100 Batch Cumulative Loss: 2.2151553593575954
Time for 100 Batches: 0.6266200979550679
100 Batch Cumulative Loss: 2.1723168957978487
Time for 100 Batches: 0.6281875292460124
100 Batch Cumulative Loss: 2.185467913746834
Time for 100 Batches: 0.630277669429779
100 Batch Cumulative Loss: 2.2134760934859514
Time for 100 Batches: 0.6276707172393798
100 Batch Cumulative Loss: 2.1881259493529797
Time for 100 Batches: 0.6315797090530395
100 Batch Cumulative Loss: 2.217995934188366
Time for 100 Batches: 0.6273347020149231
100 Batch Cumulative Loss: 2.1827734131366014
Time for 100 Batches: 0.6266847054163615
100 Batch Cumulative Loss: 2.183860793709755
Time for 100 Batches: 0.625650950272878
100 Batch Cumulative Loss: 2.1933814510703087
Time for 100 Batches: 0.6266775449117025
100 Batch Cumulative Loss: 2.1792330872267485
Time for 100 Batches: 0.62642769018809
100 Batch Cumulative Loss: 2.1936864871531725
Time for 100 Batches: 0.6337103525797526
100 Batch Cumulative Loss: 2.2187960613518953
Time for 100 Batches: 0.6222983876864115
100 Batch Cumulative Loss: 2.2058285512030125
Time for 100 Batches: 0.6303463141123454
100 Batch Cumulative Loss: 2.1897751800715923
Time for 100 Batches: 0.6245397011439006
100 Batch Cumulative Loss: 2.194754458963871
Time for 100 Batches: 0.6323936859766642
100 Batch Cumulative Loss: 2.2219824101775885
Time for 100 Batches: 0.6268434206644694
100 Batch Cumulative Loss: 2.1526902355253696
Time for 100 Batches: 0.6262161533037821
100 Batch Cumulative Loss: 2.196727091446519
Time for 100 Batches: 0.628772493203481
100 Batch Cumulative Loss: 2.1895263735204935
Time for 100 Batches: 0.6314206639925639
100 Batch Cumulative Loss: 2.1959482338279486
Time for 100 Batches: 0.6253838340441386
100 Batch Cumulative Loss: 2.1919310223311186
Time for 100 Batches: 0.627440349260966
100 Batch Cumulative Loss: 2.1663654409348965
Time for 100 Batches: 0.6262758294741313
100 Batch Cumulative Loss: 2.1529080253094435
Time for 100 Batches: 0.6333560983339945
100 Batch Cumulative Loss: 2.193926265463233
Time for 100 Batches: 0.6277730305989583
100 Batch Cumulative Loss: 2.1581725534051657
Time for 100 Batches: 0.6288583040237427
100 Batch Cumulative Loss: 2.2059653270989656
Time for 100 Batches: 0.6257110516230265
100 Batch Cumulative Loss: 2.2140476871281862
Time for 100 Batches: 0.6240390777587891
100 Batch Cumulative Loss: 2.184341475367546
Time for 100 Batches: 0.6229253768920898
100 Batch Cumulative Loss: 2.185047985985875
Time for 100 Batches: 0.6278780023256938
100 Batch Cumulative Loss: 2.1920129396021366
Time for 100 Batches: 0.6239485184351603
100 Batch Cumulative Loss: 2.1926108598709106
Time for 100 Batches: 0.6221943577130635
100 Batch Cumulative Loss: 2.146910799667239
Time for 100 Batches: 0.6276942372322083
100 Batch Cumulative Loss: 2.2097207959741354
Time for 100 Batches: 0.6271360635757446
100 Batch Cumulative Loss: 2.1576340924948454
Time for 100 Batches: 0.6296023646990458
100 Batch Cumulative Loss: 2.2028564643114805
Time for 100 Batches: 0.6278860171635946
100 Batch Cumulative Loss: 2.188996162265539
Time for 100 Batches: 0.6274884223937989
100 Batch Cumulative Loss: 2.1895073615014553
Time for 100 Batches: 0.6288244525591532
100 Batch Cumulative Loss: 2.177966758608818
Time for 100 Batches: 0.6265589674313863
100 Batch Cumulative Loss: 2.191722370684147
Time for 100 Batches: 0.6283514340718587
100 Batch Cumulative Loss: 2.19864852540195
Time for 100 Batches: 0.6250959793726604
100 Batch Cumulative Loss: 2.201591344550252
Time for 100 Batches: 0.6245291868845622
100 Batch Cumulative Loss: 2.225066624581814
Time for 100 Batches: 0.6310010035832723
100 Batch Cumulative Loss: 2.2103473506867886
Time for 100 Batches: 0.6288062651952108
100 Batch Cumulative Loss: 2.1512590143829584
Time for 100 Batches: 0.6250961820284525
100 Batch Cumulative Loss: 2.2160086780786514
Time for 100 Batches: 0.6278587420781453
100 Batch Cumulative Loss: 2.182627083733678
Time for 100 Batches: 0.6282231926918029
100 Batch Cumulative Loss: 2.204170733690262
Time for 100 Batches: 0.6263679107030232
100 Batch Cumulative Loss: 2.202706901356578
Time for 100 Batches: 0.6266505201657613
100 Batch Cumulative Loss: 2.169622078537941
Time for 100 Batches: 0.6313130815823873
100 Batch Cumulative Loss: 2.173521053045988
Time for 100 Batches: 0.6282017230987549
100 Batch Cumulative Loss: 2.193388829007745
Time for 100 Batches: 0.6256201426188152
100 Batch Cumulative Loss: 2.1903758253902197
Time for 100 Batches: 0.6262254079182943
100 Batch Cumulative Loss: 2.173041954636574
Time for 100 Batches: 0.6307434678077698
100 Batch Cumulative Loss: 2.187394417822361
Time for 100 Batches: 0.625764008363088
100 Batch Cumulative Loss: 2.1905069053173065
Time for 100 Batches: 0.6268555243810018
100 Batch Cumulative Loss: 2.171354755759239
Time for 100 Batches: 0.6303974827130635
