GO Term,AUC,Average Precision
GO:0000054,0.3005725800528838,0.09092944404681702
GO:0000278,0.4640785732386972,0.09472077265652744
GO:0000747,0.516965897964356,0.09961352962255478
GO:0001403,0.5049093641153621,0.09650426367060705
GO:0002181,0.7000000031834299,0.1990015758709474
GO:0003677,0.5089388468866025,0.10674845233762806
GO:0003682,0.48782018191190646,0.09246523533829235
GO:0003700,0.49551154425150756,0.09435686663131822
GO:0003735,0.5489398713906465,0.1335076822543686
GO:0004386,0.5812471677232957,0.12013182790712877
GO:0004518,0.44330858624321196,0.09431581181829626
GO:0005085,0.45432009963129344,0.09354543370410494
GO:0005576,0.5240650772251273,0.10625651527534832
GO:0005618,0.5198959243055433,0.09835961816256697
GO:0005694,0.5692913774305807,0.11865875046767972
GO:0005730,0.7928826124031224,0.23820428169383245
GO:0005740,0.5975429380518829,0.1325888462188569
GO:0005773,0.4678886628154062,0.09351203643327409
GO:0005777,0.4161562729343899,0.09096695612641897
GO:0005783,0.5414174993348372,0.11453200750052929
GO:0005794,0.5896689523419535,0.12106800880824978
GO:0005840,0.516771130277717,0.10818056328256022
GO:0005886,0.5107360893684884,0.1027694247554649
GO:0005933,0.47869376578438094,0.0922142644917423
GO:0005938,0.5240961771679364,0.10065732015059753
GO:0006260,0.5034633025390159,0.09492083539475094
GO:0006281,0.5205557935626606,0.0997364754839377
GO:0006310,0.37498841504830954,0.09351369162919847
GO:0006325,0.5268453916182572,0.10188887513767589
GO:0006352,0.3836080910431708,0.09100831391865558
GO:0006353,0.5708237715334503,0.11115419496377121
GO:0006360,0.5459662368507336,0.108952577248893
GO:0006364,0.5819457558140011,0.1299204211119901
GO:0006366,0.49987720336231656,0.09924028617753224
GO:0006383,0.5432388529076707,0.10772895536504008
GO:0006397,0.48669855551616376,0.0931629972755909
GO:0006401,0.4886692651037381,0.09195942967723716
GO:0006413,0.6105926363526061,0.1375093803730878
GO:0006414,0.5422820878901577,0.11797275584686052
GO:0006418,0.35621109112630384,0.09093260308964879
GO:0006457,0.490477588319643,0.09349012599343604
GO:0006468,0.5446066625015281,0.10538401371511547
GO:0006470,0.5407063979192043,0.10414710402426552
GO:0006486,0.48146444545574063,0.0922382983788848
GO:0006629,0.5103144092107594,0.10186799754541029
GO:0006811,0.4997331783250398,0.09692565813051028
GO:0006865,0.45927381806648127,0.091116927921772
GO:0006869,0.5188163793848908,0.09927733011786027
GO:0006873,0.5110815012820213,0.09713282136551359
GO:0006887,0.5372010912751588,0.10427370555834337
GO:0006897,0.4690967103996399,0.09151485801149499
GO:0006970,0.49705487179146574,0.09544547713141549
GO:0006979,0.536480611151624,0.10508413432335312
GO:0007005,0.523744144848495,0.10166198771921071
GO:0007010,0.4964032864540773,0.09420771010152318
GO:0007031,0.5214128959653205,0.10478033249780287
GO:0007033,0.5229960902872051,0.09936837597936392
GO:0007059,0.4692792527721031,0.09328099843453277
GO:0007124,0.5224484547570517,0.09981289525600996
GO:0008033,0.5985945324796167,0.1287146764715964
GO:0008168,0.5697553985520287,0.11694062574546446
GO:0008233,0.6163188571850557,0.13140667113458568
GO:0008289,0.5366824082595889,0.10467932934110814
GO:0008380,0.4942602039133939,0.09344836265864698
GO:0008643,0.46120580495573077,0.0911692166433742
GO:0009408,0.5129313137102872,0.09809610368853265
GO:0009451,0.5930361836994786,0.12313270608064804
GO:0016197,0.5475862845141566,0.1078535001831744
GO:0016301,0.5116251554817639,0.09855518988790837
GO:0016491,0.5193986486441202,0.10428375323861837
GO:0016757,0.4845864731669426,0.09215854385901581
GO:0016779,0.5621699566563422,0.11078585081208836
GO:0016791,0.5187753160724585,0.09821106424047188
GO:0016798,0.5591379051715326,0.11410389555448835
GO:0016829,0.4594095444527074,0.0948482119163329
GO:0016853,0.4601269643364622,0.09132228574698621
GO:0016874,0.49261153737142344,0.09342755249549042
GO:0019843,0.4595084432536676,0.09355457903984593
GO:0022857,0.49427674881058786,0.0962637214674191
GO:0030427,0.5105811805496606,0.10183587511493401
GO:0030674,0.540733453847341,0.10615606905249032
GO:0031410,0.4903937304214871,0.09355123045295477
GO:0032196,0.5715909086051185,0.1228928931240331
GO:0032543,0.5929999996445628,0.1222020603811199
GO:0042273,0.674684267202297,0.15918196014179425
GO:0042274,0.7295675729970257,0.19461772951212797
GO:0042393,0.42763348215630526,0.09677957096721702
GO:0045333,0.4382195161408004,0.09198275215381926
GO:0051082,0.4864217674407092,0.09611804778399792
GO:0051321,0.5199277550714005,0.09879772597212683
GO:0051603,0.5497016765950407,0.11050685185126283
GO:0051726,0.4785919429912253,0.09260886806723746
