Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YDR288W,-1,-/-,-286.5109849870205,-14334.362569868565,121,0.0,0.0,0.0002105706464518846
YOR274W,-1,-/-,-325.7563149034977,-16250.826862633228,121,0.0,0.0,0.0004211412929037692
YIL061C,1,+/+,-326.2179075330496,-15490.40303222835,120,0.3333333333333333,0.00684931506849315,0.0004211412929037692
YMR059W,1,+/+,-328.075916826725,-17336.356723815203,120,0.5,0.0136986301369863,0.0004211412929037692
YLR323C,1,0/+,-336.2444143369794,-29772.29377387464,484,0.6,0.02054794520547945,0.0004211412929037692
YML107C,-1,-/-,-340.8948278129101,-16653.16814315319,121,0.5,0.02054794520547945,0.0006317119393556538
YBR258C,-1,-/-,-342.02999579906464,-15986.198454976082,121,0.42857142857142855,0.02054794520547945,0.0008422825858075384
YDR308C,-1,-/-,-342.97350174188614,-17357.32492184639,121,0.375,0.02054794520547945,0.0010528532322594231
YNR011C,1,+/+,-347.58044785261154,-16928.647337079048,120,0.4444444444444444,0.0273972602739726,0.0010528532322594231
YEL018W,-1,-/-,-350.29595874249935,-18644.667016789317,121,0.4,0.0273972602739726,0.0012634238787113076
YDR473C,1,+/+,-350.3210936486721,-16829.351275622845,120,0.45454545454545453,0.03424657534246575,0.0012634238787113076
YGL061C,-1,-/-,-354.6945379078388,-17913.266250044107,121,0.4166666666666667,0.03424657534246575,0.0014739945251631922
YDR439W,-1,-/-,-355.5292637348175,-15685.499255359173,121,0.38461538461538464,0.03424657534246575,0.0016845651716150768
YOR064C,-1,-/-,-357.0788013935089,-17148.848780989647,121,0.35714285714285715,0.03424657534246575,0.0018951358180669614
YML011C,-1,-/-,-360.0506965517998,-17057.878673955798,121,0.3333333333333333,0.03424657534246575,0.0021057064645188463
YPL157W,-1,-/-,-360.4550164937973,-18282.966701716185,121,0.3125,0.03424657534246575,0.0023162771109707307
YDR121W,-1,-/-,-361.39092165231705,-17837.906933128834,121,0.29411764705882354,0.03424657534246575,0.002526847757422615
YOL125W,-1,-/-,-362.0418128669262,-18473.04636105895,121,0.2777777777777778,0.03424657534246575,0.0027374184038745
YMR138W,-1,-/-,-363.3452950119972,-17323.57171303034,121,0.2631578947368421,0.03424657534246575,0.0029479890503263844
YMR112C,-1,-/-,-364.268780708313,-18176.13608723879,121,0.25,0.03424657534246575,0.003158559696778269
YLR275W,1,+/+,-366.23926800489426,-18201.850253283978,120,0.2857142857142857,0.0410958904109589,0.003158559696778269
YKL012W,1,+/+,-367.9327146410942,-17234.631573826075,120,0.3181818181818182,0.04794520547945205,0.003158559696778269
YOR295W,-1,-/-,-372.76461601257324,-17510.54771387577,121,0.30434782608695654,0.04794520547945205,0.0033691303432301536
YDR482C,1,0/+,-373.2740087658167,-30101.494727641344,484,0.3333333333333333,0.0547945205479452,0.0033691303432301536
