Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YEL015W,-1,-/-,-129.66480827331543,-28474.824810028076,22,0.0,0.0,0.00020682523267838676
YEL018W,-1,-/-,-129.7295777797699,-28385.91071820259,22,0.0,0.0,0.0004136504653567735
YPL210C,-1,-/-,-131.73348188400269,-29074.302973270416,22,0.0,0.0,0.0006204756980351603
YNL201C,-1,-/-,-133.25572109222412,-28521.029554128647,22,0.0,0.0,0.000827300930713547
YDR292C,-1,-/-,-133.35965633392334,-29146.082215309143,22,0.0,0.0,0.001034126163391934
YDR198C,1,+/+,-135.7140507698059,-28715.059962511063,21,0.16666666666666666,0.016666666666666666,0.001034126163391934
YER149C,-1,-/-,-137.8358736038208,-29090.27274775505,22,0.14285714285714285,0.016666666666666666,0.0012409513960703205
YOR061W,-1,-/-,-137.88928842544556,-30151.33678150177,22,0.125,0.016666666666666666,0.0014477766287487074
YNL004W,-1,-/-,-137.92428350448608,-29473.960097789764,22,0.1111111111111111,0.016666666666666666,0.001654601861427094
YDR245W,-1,-/-,-138.01647567749023,-30115.181762695312,22,0.1,0.016666666666666666,0.001861427094105481
YLR052W,-1,-/-,-138.37044095993042,-28751.10573720932,22,0.09090909090909091,0.016666666666666666,0.002068252326783868
YOR119C,-1,-/-,-138.38320779800415,-30375.134389400482,22,0.08333333333333333,0.016666666666666666,0.002275077559462254
YOL149W,-1,-/-,-138.46605348587036,-28820.54634332657,22,0.07692307692307693,0.016666666666666666,0.002481902792140641
YGL070C,-1,-/-,-138.76722812652588,-30278.7729511261,22,0.07142857142857142,0.016666666666666666,0.002688728024819028
YNL207W,-1,-/-,-138.80107975006104,-31167.46265220642,22,0.06666666666666667,0.016666666666666666,0.002895553257497415
YMR211W,-1,-/-,-138.98535442352295,-30161.17315340042,22,0.0625,0.016666666666666666,0.0031023784901758012
YFR037C,-1,-/-,-139.0326795578003,-29697.467183589935,22,0.058823529411764705,0.016666666666666666,0.003309203722854188
YKL154W,-1,-/-,-139.11101627349854,-28900.63322019577,22,0.05555555555555555,0.016666666666666666,0.003516028955532575
YMR080C,-1,-/-,-139.30803298950195,-29270.47347831726,22,0.05263157894736842,0.016666666666666666,0.003722854188210962
YPL235W,-1,-/-,-139.39929819107056,-29990.185738801956,22,0.05,0.016666666666666666,0.003929679420889349
YLR262C,-1,-/-,-139.72228336334229,-29255.368066310883,22,0.047619047619047616,0.016666666666666666,0.004136504653567736
YML065W,-1,-/-,-139.86803531646729,-29292.4944396019,22,0.045454545454545456,0.016666666666666666,0.0043433298862461224
YLR435W,-1,-/-,-139.99320459365845,-32083.854081630707,22,0.043478260869565216,0.016666666666666666,0.004550155118924508
YGR195W,-1,-/-,-140.05131912231445,-30701.002948760986,22,0.041666666666666664,0.016666666666666666,0.004756980351602895
YDL030W,-1,-/-,-140.60387897491455,-29861.526390075684,22,0.04,0.016666666666666666,0.004963805584281282
YKR038C,-1,-/-,-140.72977924346924,-30130.4655585289,22,0.038461538461538464,0.016666666666666666,0.005170630816959669
YGL201C,-1,-/-,-140.9089674949646,-28568.03098678589,22,0.037037037037037035,0.016666666666666666,0.005377456049638056
YJL124C,-1,-/-,-141.38732814788818,-30570.366789340973,22,0.03571428571428571,0.016666666666666666,0.005584281282316443
YOR216C,-1,-/-,-141.7480297088623,-29765.484065294266,22,0.034482758620689655,0.016666666666666666,0.00579110651499483
YJL179W,-1,-/-,-141.95264649391174,-29729.874596357346,22,0.03333333333333333,0.016666666666666666,0.0059979317476732165
YDR312W,-1,-/-,-142.2526707649231,-30876.580448150635,22,0.03225806451612903,0.016666666666666666,0.0062047569803516025
YNL001W,-1,-/-,-142.77032566070557,-30560.90194606781,22,0.03125,0.016666666666666666,0.006411582213029989
YGL112C,-1,-/-,-142.84106159210205,-29524.075947523117,22,0.030303030303030304,0.016666666666666666,0.006618407445708376
YGL211W,-1,-/-,-143.0906205177307,-30504.972626686096,22,0.029411764705882353,0.016666666666666666,0.006825232678386763
YBL079W,-1,-/-,-143.2079463005066,-29558.700113773346,22,0.02857142857142857,0.016666666666666666,0.00703205791106515
YOR143C,-1,-/-,-143.3530683517456,-30940.20283126831,22,0.027777777777777776,0.016666666666666666,0.007238883143743537
YLR015W,1,+/+,-143.38733863830566,-29736.847982406616,21,0.05405405405405406,0.03333333333333333,0.007238883143743537
YPL117C,-1,-/-,-143.78099298477173,-30751.858288764954,22,0.05263157894736842,0.03333333333333333,0.007445708376421924
YMR234W,-1,-/-,-143.93195247650146,-28881.738494873047,22,0.05128205128205128,0.03333333333333333,0.0076525336091003105
YNL292W,-1,-/-,-144.04368782043457,-31419.562361478806,22,0.05,0.03333333333333333,0.007859358841778697
YFR028C,-1,-/-,-144.3500316143036,-29844.324069976807,22,0.04878048780487805,0.03333333333333333,0.008066184074457083
YMR239C,-1,-/-,-144.50574111938477,-32304.167680740356,22,0.047619047619047616,0.03333333333333333,0.008273009307135471
YJR042W,-1,-/-,-144.69840002059937,-29650.01710319519,22,0.046511627906976744,0.03333333333333333,0.008479834539813857
YJR068W,-1,-/-,-144.91378021240234,-28688.98056745529,22,0.045454545454545456,0.03333333333333333,0.008686659772492245
