Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YGL130W,-1,-/-,-214.65140962600708,-22563.71240711212,56,0.0,0.0,0.0002789400278940028
YNR023W,-1,-/-,-214.83091366291046,-24236.387288331985,56,0.0,0.0,0.0005578800557880056
YPL151C,-1,-/-,-215.87722826004028,-22206.555505037308,56,0.0,0.0,0.0008368200836820083
YML112W,-1,-/-,-218.59869837760925,-23097.264299750328,56,0.0,0.0,0.0011157601115760112
YMR061W,-1,-/-,-221.66401398181915,-22566.846791028976,56,0.0,0.0,0.001394700139470014
YDR228C,-1,-/-,-222.37172043323517,-21782.54211986065,56,0.0,0.0,0.0016736401673640166
YGR005C,1,+/+,-224.1865130662918,-23834.54551267624,55,0.14285714285714285,0.017857142857142856,0.0016736401673640166
YGL086W,-1,-/-,-225.0499724149704,-22544.795205116272,56,0.125,0.017857142857142856,0.0019525801952580196
YOR257W,-1,-/-,-227.09322905540466,-22310.565903306007,56,0.1111111111111111,0.017857142857142856,0.0022315202231520223
YML076C,-1,-/-,-231.53371286392212,-22839.715924978256,56,0.1,0.017857142857142856,0.002510460251046025
YBR073W,-1,-/-,-231.9285260438919,-24050.899062275887,56,0.09090909090909091,0.017857142857142856,0.002789400278940028
YPR133C,-1,-/-,-232.19736230373383,-24142.418259739876,56,0.08333333333333333,0.017857142857142856,0.0030683403068340305
YMR115W,0,0/-,-232.72640472650528,-41442.96105739474,224,0.08333333333333333,0.017857142857142856,0.0030683403068340305
YBL060W,0,0/-,-232.7587587237358,-41206.29078742862,224,0.08333333333333333,0.017857142857142856,0.0030683403068340305
YKR063C,-1,-/-,-233.09004402160645,-23189.112756609917,56,0.07692307692307693,0.017857142857142856,0.0033472803347280333
YPR086W,1,+/+,-233.19406127929688,-22178.347057700157,55,0.14285714285714285,0.03571428571428571,0.0033472803347280333
YLR007W,-1,-/-,-233.34512811899185,-22918.54142767191,56,0.13333333333333333,0.03571428571428571,0.0036262203626220364
YPR180W,0,0/-,-235.2359765470028,-41302.83886927366,224,0.13333333333333333,0.03571428571428571,0.0036262203626220364
YIR011C,-1,-/-,-235.582169175148,-22758.4482306242,56,0.125,0.03571428571428571,0.003905160390516039
YIL143C,1,+/+,-235.76789832115173,-23384.01845473051,55,0.17647058823529413,0.05357142857142857,0.003905160390516039
YOL068C,-1,-/-,-236.24579846858978,-22686.058231174946,56,0.16666666666666666,0.05357142857142857,0.0041841004184100415
YDR137W,-1,-/-,-236.57891464233398,-23128.25347328186,56,0.15789473684210525,0.05357142857142857,0.004463040446304045
YMR004W,-1,-/-,-236.8228099346161,-25864.53044307232,56,0.15,0.05357142857142857,0.004741980474198048
YPR162C,-1,-/-,-238.00478172302246,-22773.546043276787,56,0.14285714285714285,0.05357142857142857,0.00502092050209205
YKL079W,-1,-/-,-238.38161969184875,-21898.188180327415,56,0.13636363636363635,0.05357142857142857,0.005299860529986053
