Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YAL035W,1,+/+,-120.68052630126476,-25660.872434437275,40,1.0,0.024390243902439025,0.0
YGR285C,-1,-/-,-120.91466097533703,-26781.7851074785,41,0.5,0.024390243902439025,0.0002777777777777778
YER025W,1,+/+,-122.40679895877838,-24947.765760540962,40,0.6666666666666666,0.04878048780487805,0.0002777777777777778
YDR091C,1,+/+,-122.67440038919449,-26871.841914266348,40,0.75,0.07317073170731707,0.0002777777777777778
YMR146C,1,+/+,-123.28112123906612,-27037.561340019107,40,0.8,0.0975609756097561,0.0002777777777777778
YLR293C,-1,-/-,-127.96550416946411,-25948.768832743168,41,0.6666666666666666,0.0975609756097561,0.0005555555555555556
YLR175W,-1,-/-,-129.3282613903284,-26621.286260858178,41,0.5714285714285714,0.0975609756097561,0.0008333333333333334
YPR163C,1,+/+,-131.7732846736908,-25845.454422950745,40,0.625,0.12195121951219512,0.0008333333333333334
YDR190C,-1,-/-,-131.97681081295013,-27973.324900865555,41,0.5555555555555556,0.12195121951219512,0.0011111111111111111
YLR249W,-1,-/-,-135.42725640535355,-26156.775884270668,41,0.5,0.12195121951219512,0.001388888888888889
YLL045C,0,0/-,-136.6710649318993,-44742.73509262502,164,0.5,0.12195121951219512,0.001388888888888889
YJR007W,1,+/+,-136.88250482082367,-26575.732006311417,40,0.5454545454545454,0.14634146341463414,0.001388888888888889
YGR214W,-1,-/-,-140.95906803011894,-26083.470372714102,41,0.5,0.14634146341463414,0.0016666666666666668
YPL226W,0,0/-,-142.30659791827202,-45941.19689300284,164,0.5,0.14634146341463414,0.0016666666666666668
YLR060W,-1,-/-,-143.42498421669006,-27045.972206652164,41,0.46153846153846156,0.14634146341463414,0.0019444444444444444
YML024W,-1,-/-,-144.324648976326,-26085.76687580347,41,0.42857142857142855,0.14634146341463414,0.0022222222222222222
YLR441C,0,0/-,-144.79675098508596,-45022.2123770006,164,0.42857142857142855,0.14634146341463414,0.0022222222222222222
YKL056C,-1,-/-,-145.29840701818466,-27530.502238839865,41,0.4,0.14634146341463414,0.0025
YBR143C,-1,-/-,-145.5976883172989,-26333.96874511242,41,0.375,0.14634146341463414,0.002777777777777778
YOR133W,-1,-/-,-147.628551363945,-26454.021155416965,41,0.35294117647058826,0.14634146341463414,0.0030555555555555557
YKL021C,-1,-/-,-147.94387644529343,-28440.59143024683,41,0.3333333333333333,0.14634146341463414,0.0033333333333333335
YDL014W,-1,-/-,-148.01104271411896,-26712.70936256647,41,0.3157894736842105,0.14634146341463414,0.003611111111111111
YJL111W,-1,-/-,-148.61978071928024,-27826.52808600664,41,0.3,0.14634146341463414,0.0038888888888888888
YGR148C,0,0/-,-149.04768630303442,-45534.921534853056,164,0.3,0.14634146341463414,0.0038888888888888888
YGR085C,-1,-/-,-149.26565593481064,-25842.23471879959,41,0.2857142857142857,0.14634146341463414,0.004166666666666667
YBL024W,-1,-/-,-150.4115601181984,-28085.283415824175,41,0.2727272727272727,0.14634146341463414,0.0044444444444444444
YPR041W,1,+/+,-150.91044104099274,-27669.356567144394,40,0.30434782608695654,0.17073170731707318,0.0044444444444444444
YGR118W,-1,-/-,-152.1537697315216,-26912.949883699417,41,0.2916666666666667,0.17073170731707318,0.004722222222222222
YHR064C,0,0/-,-152.29698361456394,-45669.02326343767,164,0.2916666666666667,0.17073170731707318,0.004722222222222222
YOR361C,1,+/+,-152.39401388168335,-27797.992863178253,40,0.32,0.1951219512195122,0.004722222222222222
YOR168W,-1,-/-,-152.46420411765575,-26926.578829571605,41,0.3076923076923077,0.1951219512195122,0.005
YIL052C,-1,-/-,-152.49615216255188,-26785.306539922953,41,0.2962962962962963,0.1951219512195122,0.005277777777777778
YJL138C,1,+/+,-152.70240938663483,-25389.814821004868,40,0.32142857142857145,0.21951219512195122,0.005277777777777778
YPR110C,-1,-/-,-153.06164634227753,-26772.07206708193,41,0.3103448275862069,0.21951219512195122,0.005555555555555556
YMR116C,-1,-/-,-153.12700682878494,-27076.073426306248,41,0.3,0.21951219512195122,0.005833333333333334
YJL190C,-1,-/-,-154.2296347618103,-27244.580210328102,41,0.2903225806451613,0.21951219512195122,0.006111111111111111
YCR053W,-1,-/0,-154.77936726808548,-25784.759796887636,41,0.28125,0.21951219512195122,0.006388888888888889
YDR395W,-1,-/-,-155.18173599243164,-28730.363172233105,41,0.2727272727272727,0.21951219512195122,0.006666666666666667
YHR128W,0,0/-,-156.08887585252523,-48185.33209690265,164,0.2727272727272727,0.21951219512195122,0.006666666666666667
YOL139C,1,+/+,-156.26291048526764,-27654.73758381605,40,0.29411764705882354,0.24390243902439024,0.006666666666666667
YLR029C,0,0/-,-156.32214519381523,-45268.992853496224,164,0.29411764705882354,0.24390243902439024,0.006666666666666667
