Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YCR084C,-1,-/-,-388.12713491916656,-17306.160530745983,106,0.0,0.0,0.0002089427496865859
YBR276C,-1,-/-,-390.89666759967804,-16482.418311476707,106,0.0,0.0,0.0004178854993731718
YER118C,-1,-/-,-403.5593696832657,-18702.366735875607,106,0.0,0.0,0.0006268282490597576
YJR031C,-1,-/-,-404.59537118673325,-17850.381488621235,106,0.0,0.0,0.0008357709987463436
YJR043C,-1,-/-,-408.6456756591797,-18443.2005507946,106,0.0,0.0,0.0010447137484329294
YBL004W,-1,-/-,-410.1450146436691,-17175.963640213013,106,0.0,0.0,0.0012536564981195152
YDR052C,-1,-/-,-411.864004611969,-17385.231844067574,106,0.0,0.0,0.0014625992478061011
YLR272C,-1,-/-,-415.03021132946014,-18715.569940447807,106,0.0,0.0,0.001671541997492687
YNL236W,-1,-/-,-416.2518699169159,-18721.008747816086,106,0.0,0.0,0.0018804847471792729
YEL061C,-1,-/-,-416.62156343460083,-16657.50013947487,106,0.0,0.0,0.002089427496865859
YCL063W,-1,-/-,-417.0972030162811,-18579.75397348404,106,0.0,0.0,0.002298370246552445
YGR109C,-1,-/-,-419.1418225765228,-18502.83619236946,106,0.0,0.0,0.0025073129962390303
YNL059C,-1,-/-,-419.29365825653076,-18058.996894717216,106,0.0,0.0,0.0027162557459256163
YJR092W,1,+/+,-423.47150468826294,-19453.34481203556,105,0.07142857142857142,0.009174311926605505,0.0027162557459256163
YOR188W,0,-/0,-424.20938205718994,-17745.574407458305,106,0.07142857142857142,0.009174311926605505,0.0027162557459256163
YGL049C,-1,-/-,-426.71728682518005,-17828.38602387905,106,0.06666666666666667,0.009174311926605505,0.0029251984956122023
YPR141C,-1,-/-,-427.7336004972458,-18302.846499204636,106,0.0625,0.009174311926605505,0.0031341412452987882
YGR158C,-1,-/-,-428.17190432548523,-19341.514041543007,106,0.058823529411764705,0.009174311926605505,0.003343083994985374
