Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YOL103W-B,1,+/+,-269.0172070264816,-7417.080215930939,139,1.0,0.006666666666666667,0.0
YNL284C-B,1,+/+,-269.66324055194855,-7414.174550533295,139,1.0,0.013333333333333334,0.0
YDR316W-A,-1,-/-,-274.67205584049225,-7390.058034181595,140,0.6666666666666666,0.013333333333333334,0.00021074815595363542
YLR410W-B,1,+/+,-274.68437898159027,-7498.207781791687,139,0.75,0.02,0.00021074815595363542
YDR034C-D,1,+/+,-276.8028395175934,-7344.221694231033,139,0.8,0.02666666666666667,0.00021074815595363542
YHL009W-B,1,+/+,-282.13420486450195,-7532.426310658455,139,0.8333333333333334,0.03333333333333333,0.00021074815595363542
YDR098C-A,-1,-/-,-282.1476323604584,-7328.442130088806,140,0.7142857142857143,0.03333333333333333,0.00042149631190727084
YOR343C-B,1,+/+,-284.0806269645691,-7439.233684539795,139,0.75,0.04,0.00042149631190727084
YER159C-A,-1,-/-,-285.31310844421387,-7474.053245306015,140,0.6666666666666666,0.04,0.0006322444678609062
YGR027W-A,-1,-/-,-285.68532264232635,-7502.6434062719345,140,0.6,0.04,0.0008429926238145417
YPR158C-C,-1,-/-,-285.8518590927124,-7369.457037687302,140,0.5454545454545454,0.04,0.001053740779768177
YML045W-A,-1,-/-,-286.1243724822998,-7439.233684539795,140,0.5,0.04,0.0012644889357218123
YDR210W-C,-1,-/-,-286.1243724822998,-7439.233684539795,140,0.46153846153846156,0.04,0.0014752370916754477
YDR014W-A,-1,-/-,-286.1243724822998,-7439.233684539795,140,0.42857142857142855,0.04,0.0016859852476290833
YOL103W-A,-1,-/-,-286.20817720890045,-7495.599926710129,140,0.4,0.04,0.0018967334035827187
YPR137C-A,-1,-/-,-286.32171523571014,-7501.453605413437,140,0.375,0.04,0.002107481559536354
YDR261W-A,-1,-/-,-286.36226308345795,-7497.17544233799,140,0.35294117647058826,0.04,0.0023182297154899895
YPR158W-A,-1,-/-,-286.8712968826294,-7502.274601221085,140,0.3333333333333333,0.04,0.0025289778714436247
YPR158W-B,1,+/+,-291.55247044563293,-7937.140305876732,139,0.3684210526315789,0.04666666666666667,0.0025289778714436247
YPR158C-D,1,+/+,-292.391720533371,-7910.898894071579,139,0.4,0.05333333333333334,0.0025289778714436247
YPL257W-B,1,+/+,-301.17318415641785,-7966.636607170105,139,0.42857142857142855,0.06,0.0025289778714436247
YOR192C-B,1,+/+,-301.2841680049896,-7987.4093635082245,139,0.45454545454545453,0.06666666666666667,0.0025289778714436247
YPR137C-B,1,+/+,-301.2873365879059,-7968.954731225967,139,0.4782608695652174,0.07333333333333333,0.0025289778714436247
YDR210W-B,1,+/+,-301.29305267333984,-7990.022438526154,139,0.5,0.08,0.0025289778714436247
YDR098C-B,1,+/+,-301.42860293388367,-7977.838878393173,139,0.52,0.08666666666666667,0.0025289778714436247
