Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YHR096C,-1,-/-,-245.41300185024738,-16808.841117102653,87,0.0,0.0,0.0002813731007315701
YFL014W,-1,-/-,-260.91643434762955,-16480.99143435806,87,0.0,0.0,0.0005627462014631402
YJR155W,-1,-/0,-274.6150115057826,-18846.93631312251,87,0.0,0.0,0.0008441193021947102
YMR250W,-1,-/-,-278.52102440595627,-17770.23052021116,87,0.0,0.0,0.0011254924029262803
YGR043C,0,0/-,-279.2421245612204,-29855.802554721013,348,0.0,0.0,0.0011254924029262803
YBR072W,-1,-/-,-281.64072129130363,-16394.095850378275,87,0.0,0.0,0.0014068655036578502
YOR120W,-1,-/-,-281.79293566942215,-18193.575328685343,87,0.0,0.0,0.0016882386043894203
YLR142W,0,0/0,-283.20683765783906,-29286.288611341268,348,0.0,0.0,0.0016882386043894203
YBR183W,-1,-/-,-283.30853021144867,-17340.02797409147,87,0.0,0.0,0.0019696117051209903
YAL054C,-1,-/-,-290.17783039808273,-17543.641693599522,87,0.0,0.0,0.0022509848058525606
YER024W,1,+/-,-290.8736380338669,-18974.89352528751,86,0.1111111111111111,0.011494252873563218,0.0022509848058525606
YIL164C,0,0/0,-293.9908293085173,-28767.394307242706,348,0.1111111111111111,0.011494252873563218,0.0022509848058525606
YPR002W,-1,-/-,-296.21413592249155,-19284.86472804472,87,0.1,0.011494252873563218,0.0025323579065841305
YLR178C,0,0/-,-296.4605124499649,-31053.35421546735,348,0.1,0.011494252873563218,0.0025323579065841305
YPR001W,-1,-/-,-296.6930954158306,-19407.786442913115,87,0.09090909090909091,0.011494252873563218,0.0028137310073157004
YJL089W,-1,-/-,-298.51830393075943,-18432.326347321272,87,0.08333333333333333,0.011494252873563218,0.0030951041080472708
YBR230C,0,0/-,-299.8433620277792,-30859.10171207413,348,0.08333333333333333,0.011494252873563218,0.0030951041080472708
YMR056C,-1,-/-,-300.5665834620595,-19910.246334515512,87,0.07692307692307693,0.011494252873563218,0.0033764772087788407
YBL075C,-1,-/-,-300.9530676603317,-16718.56208589673,87,0.07142857142857142,0.011494252873563218,0.0036578503095104106
YMR107W,0,0/0,-301.89299080055207,-30762.899987381883,348,0.07142857142857142,0.011494252873563218,0.0036578503095104106
YPL092W,-1,-/-,-303.9924074858427,-17928.683398097754,87,0.06666666666666667,0.011494252873563218,0.0039392234102419805
YIL136W,0,0/0,-304.3854075744748,-32032.117968786508,348,0.06666666666666667,0.011494252873563218,0.0039392234102419805
YGL121C,0,0/-,-304.57320821098983,-31975.835008705966,348,0.06666666666666667,0.011494252873563218,0.0039392234102419805
YMR104C,-1,-/-,-309.0269898176193,-19118.906957805157,87,0.0625,0.011494252873563218,0.004220596510973551
