Gene,Label,Annos,Score,Background Score,Num pos pairs,Precision,Recall,False Positive Rate
YPL240C,1,+/+,-164.79435800015926,-15779.759485021234,82,1.0,0.008130081300813009,0.0
YOR027W,1,+/+,-208.82410793751478,-17291.797939382493,82,1.0,0.016260162601626018,0.0
YMR186W,1,+/+,-272.6462401151657,-17828.683476686478,82,1.0,0.024390243902439025,0.0
YGR248W,0,-/0,-275.2070617079735,-18913.294731527567,83,1.0,0.024390243902439025,0.0
YGR142W,1,-/+,-275.3385938704014,-17632.5984647125,83,1.0,0.032520325203252036,0.0
YPL106C,1,+/+,-275.7926613688469,-19674.654860004783,82,1.0,0.04065040650406504,0.0
YBR082C,-1,-/-,-276.5811561346054,-17805.85672172904,83,0.8333333333333334,0.04065040650406504,0.00020955574182732607
YER103W,1,+/+,-279.3770926594734,-16932.65325857699,82,0.8571428571428571,0.04878048780487805,0.00020955574182732607
YHR104W,-1,0/-,-284.1837455444038,-32309.693380227312,332,0.75,0.04878048780487805,0.00041911148365465214
YDL100C,1,-/+,-296.71120059490204,-19126.74463790655,83,0.7777777777777778,0.056910569105691054,0.00041911148365465214
YLL024C,1,+/+,-296.74418492615223,-18812.702077820897,82,0.8,0.06504065040650407,0.00041911148365465214
YNL281W,1,+/+,-298.52508372068405,-19651.636996150017,82,0.8181818181818182,0.07317073170731707,0.00041911148365465214
YBR101C,-1,0/-,-301.1758966781199,-31871.75880449079,332,0.75,0.07317073170731707,0.0006286672254819782
YBR169C,1,+/+,-301.54127925634384,-17732.279207631946,82,0.7692307692307693,0.08130081300813008,0.0006286672254819782
YJL014W,1,+/+,-306.24952152371407,-19328.568126112223,82,0.7857142857142857,0.08943089430894309,0.0006286672254819782
YML074C,-1,-/-,-307.1224973797798,-20066.96891003847,83,0.7333333333333333,0.08943089430894309,0.0008382229673093043
YLR293C,-1,-/-,-307.7958998978138,-18935.291504770517,83,0.6875,0.08943089430894309,0.0010477787091366304
YCL043C,1,+/+,-308.5021005868912,-19616.22868824005,82,0.7058823529411765,0.0975609756097561,0.0010477787091366304
YDR171W,1,-/+,-308.8796848654747,-18865.272041909397,83,0.7222222222222222,0.10569105691056911,0.0010477787091366304
YLR259C,1,+/+,-309.25110276043415,-18120.853197798133,82,0.7368421052631579,0.11382113821138211,0.0010477787091366304
YOR185C,-1,-/-,-313.07421647012234,-17386.326051577926,83,0.7,0.11382113821138211,0.0012573344509639564
YFL014W,-1,-/-,-314.13867205381393,-17874.92867320776,83,0.6666666666666666,0.11382113821138211,0.0014668901927912825
YEL037C,-1,-/-,-315.49282789230347,-20407.106153398752,83,0.6363636363636364,0.11382113821138211,0.0016764459346186086
YNL274C,-1,-/-,-319.1393891274929,-19255.482913970947,83,0.6086956521739131,0.11382113821138211,0.0018860016764459346
YDR258C,1,+/+,-320.12114334106445,-20002.108656048775,82,0.625,0.12195121951219512,0.0018860016764459346
YLR216C,1,+/+,-320.1329999566078,-18070.70571550727,82,0.64,0.13008130081300814,0.0018860016764459346
YGR253C,-1,-/-,-321.29833832383156,-21168.92064063251,83,0.6153846153846154,0.13008130081300814,0.0020955574182732607
YAL005C,1,+/+,-322.72740483283997,-18894.33546769619,82,0.6296296296296297,0.13821138211382114,0.0020955574182732607
YOR020C,1,+/+,-324.59960792958736,-19746.497387886047,82,0.6428571428571429,0.14634146341463414,0.0020955574182732607
YGR135W,-1,-/-,-325.5816801786423,-20868.172287762165,83,0.6206896551724138,0.14634146341463414,0.0023051131601005866
YLR270W,-1,-/-,-326.22852152585983,-20600.63901901245,83,0.6,0.14634146341463414,0.002514668901927913
YGL011C,-1,-/-,-326.2920912504196,-21512.65551534295,83,0.5806451612903226,0.14634146341463414,0.0027242246437552387
YJR064W,1,+/+,-330.0858619213104,-21622.809240579605,82,0.59375,0.15447154471544716,0.0027242246437552387
YOR204W,-1,-/-,-330.23048013448715,-19818.78266221285,83,0.5757575757575758,0.15447154471544716,0.002933780385582565
YBR171W,-1,-/-,-330.4344717413187,-21746.68912126124,83,0.5588235294117647,0.15447154471544716,0.003143336127409891
YCL040W,-1,-/-,-330.55497565865517,-19656.11752462387,83,0.5428571428571428,0.15447154471544716,0.003352891869237217
YAL035W,-1,-/-,-330.6351515054703,-21359.958701133728,83,0.5277777777777778,0.15447154471544716,0.003562447611064543
YCL050C,-1,0/-,-331.742173474282,-34321.847177697346,332,0.5135135135135135,0.15447154471544716,0.0037720033528918693
YDR071C,-1,-/-,-331.8740487396717,-18994.205054730177,83,0.5,0.15447154471544716,0.003981559094719195
YJR145C,-1,-/-,-332.3991675376892,-19311.506317019463,83,0.48717948717948717,0.15447154471544716,0.004191114836546521
YML125C,0,0/0,-333.2595028616488,-34563.00507631898,332,0.48717948717948717,0.15447154471544716,0.004191114836546521
YMR214W,1,+/+,-335.99633994698524,-20975.449278265238,82,0.5,0.16260162601626016,0.004191114836546521
YMR314W,-1,-/-,-336.01942962408066,-21013.772239744663,83,0.4878048780487805,0.16260162601626016,0.004400670578373848
YPR041W,-1,-/-,-337.8261223435402,-21618.320558965206,83,0.47619047619047616,0.16260162601626016,0.004610226320201173
YJL111W,1,+/+,-338.3985683917999,-22620.585453629494,82,0.4883720930232558,0.17073170731707318,0.004610226320201173
YJL034W,1,-/+,-338.6421155333519,-18899.2050203681,83,0.5,0.17886178861788618,0.004610226320201173
YKL196C,-1,-/-,-342.62765860557556,-20350.44882801175,83,0.4888888888888889,0.17886178861788618,0.004819782062028499
YPR125W,-1,-/-,-342.7344213426113,-21295.91376683116,83,0.4782608695652174,0.17886178861788618,0.005029337803855826
YOR239W,-1,-/-,-343.2225370109081,-20066.83250388503,83,0.46808510638297873,0.17886178861788618,0.005238893545683152
YGR211W,-1,-/-,-343.35453030467033,-20609.072984546423,83,0.4583333333333333,0.17886178861788618,0.005448449287510477
YLR208W,-1,-/-,-344.2242051959038,-20034.95706564188,83,0.4489795918367347,0.17886178861788618,0.005658005029337804
YER025W,-1,-/-,-344.56545293331146,-21337.175462901592,83,0.44,0.17886178861788618,0.00586756077116513
YMR142C,-1,-/-,-344.682156085968,-20281.940431952477,83,0.43137254901960786,0.17886178861788618,0.006077116512992456
YNL149C,0,-/0,-345.9068724513054,-20123.963763415813,83,0.43137254901960786,0.17886178861788618,0.006077116512992456
YML024W,-1,-/-,-349.3294259905815,-19042.49906784296,83,0.4230769230769231,0.17886178861788618,0.006286672254819782
YGR118W,-1,-/-,-349.43567872047424,-20594.82186460495,83,0.41509433962264153,0.17886178861788618,0.006496227996647108
YLR178C,-1,0/-,-349.49631824344397,-33838.24047977477,332,0.4074074074074074,0.17886178861788618,0.006705783738474434
YDL021W,-1,0/-,-352.18721459805965,-32082.107209943235,332,0.4,0.17886178861788618,0.0069153394803017606
YML070W,-1,0/-,-352.3795048072934,-35940.519775889814,332,0.39285714285714285,0.17886178861788618,0.007124895222129086
YHR200W,-1,-/-,-352.5579489469528,-20429.171211719513,83,0.38596491228070173,0.17886178861788618,0.007334450963956412
YMR235C,-1,-/-,-353.1514928340912,-20784.928542375565,83,0.3793103448275862,0.17886178861788618,0.0075440067057837385
YLR327C,0,0/0,-353.24576566927135,-33557.00451012142,332,0.3793103448275862,0.17886178861788618,0.0075440067057837385
YGL253W,-1,-/-,-353.35903030633926,-19872.59482806921,83,0.3728813559322034,0.17886178861788618,0.007753562447611065
YGL238W,-1,-/-,-353.54061329364777,-20047.14958357811,83,0.36666666666666664,0.17886178861788618,0.00796311818943839
YDR294C,-1,-/-,-354.0181077718735,-20196.733411312103,83,0.36065573770491804,0.17886178861788618,0.008172673931265717
YDR212W,1,+/+,-354.36943316459656,-21877.224388957024,82,0.3709677419354839,0.18699186991869918,0.008172673931265717
YKL163W,-1,0/-,-354.7274457961321,-31279.05825588107,332,0.36507936507936506,0.18699186991869918,0.008382229673093043
YBR026C,-1,-/-,-355.4395636320114,-20416.718411266804,83,0.359375,0.18699186991869918,0.008591785414920368
YML128C,-1,-/-,-355.4789144396782,-17882.38090878725,83,0.35384615384615387,0.18699186991869918,0.008801341156747695
YDL132W,-1,-/-,-355.53542959690094,-20766.184299767017,83,0.3484848484848485,0.18699186991869918,0.00901089689857502
YPL237W,-1,-/-,-355.5741297006607,-21373.293127179146,83,0.34328358208955223,0.18699186991869918,0.009220452640402346
YMR105C,-1,0/-,-355.5888861194253,-34312.469678070396,332,0.3382352941176471,0.18699186991869918,0.009430008382229673
YLR292C,-1,-/-,-355.9166979789734,-19826.48120599985,83,0.3333333333333333,0.18699186991869918,0.009639564124056999
YPR033C,-1,-/-,-356.5625650435686,-21155.38891132176,83,0.32857142857142857,0.18699186991869918,0.009849119865884326
YFR051C,-1,-/-,-356.61298191547394,-21738.38357502222,83,0.323943661971831,0.18699186991869918,0.010058675607711651
YGL245W,-1,-/-,-356.90762174129486,-20843.99275636673,83,0.3194444444444444,0.18699186991869918,0.010268231349538977
YLL026W,1,+/+,-357.1592055261135,-20105.73014703393,82,0.3287671232876712,0.1951219512195122,0.010268231349538977
