Began Loading Data
Finished Loading Data
Batch 0 Loss:	0.7054845690727234
Batch 0 Time:	0.13652432759602864 minutes
Batch 100 Loss:	65.07040423154831
Batch 100 Time:	0.7328052600224813 minutes
Batch 200 Loss:	58.24759662151337
Batch 200 Time:	0.7426353931427002 minutes
Batch 300 Loss:	54.787634044885635
Batch 300 Time:	0.7298615296681722 minutes
Batch 400 Loss:	54.502428114414215
Batch 400 Time:	0.7291132847468058 minutes
Batch 500 Loss:	51.008477717638016
Batch 500 Time:	0.7276218414306641 minutes
Batch 600 Loss:	51.60591459274292
Batch 600 Time:	0.7400932788848877 minutes
Batch 700 Loss:	50.75333043932915
Batch 700 Time:	0.7408469597498576 minutes
Batch 800 Loss:	45.047299295663834
Batch 800 Time:	0.7271597305933635 minutes
Batch 900 Loss:	44.96106754243374
Batch 900 Time:	0.7320139884948731 minutes
Batch 1000 Loss:	47.00999817252159
Batch 1000 Time:	0.7368323683738709 minutes
Batch 1100 Loss:	44.505311623215675
Batch 1100 Time:	0.7253571033477784 minutes
Batch 1200 Loss:	43.18562272191048
Batch 1200 Time:	0.731096351146698 minutes
Batch 1300 Loss:	42.030234560370445
Batch 1300 Time:	0.7335047801335652 minutes
Batch 1400 Loss:	41.34380728006363
Batch 1400 Time:	0.7377178907394409 minutes
Batch 1500 Loss:	39.95279324054718
Batch 1500 Time:	0.7324470599492391 minutes
Batch 1600 Loss:	39.689926862716675
Batch 1600 Time:	0.7380144079526265 minutes
Batch 1700 Loss:	41.30347190797329
Batch 1700 Time:	0.7383449276288351 minutes
Batch 1800 Loss:	40.66234375536442
Batch 1800 Time:	0.7338895837465922 minutes
Batch 1900 Loss:	41.372893154621124
Batch 1900 Time:	0.7406235019365947 minutes
Batch 2000 Loss:	39.0761883109808
Batch 2000 Time:	0.7368796189626058 minutes
Batch 2100 Loss:	36.74660637974739
Batch 2100 Time:	0.7306021730105082 minutes
Batch 2200 Loss:	38.861398443579674
Batch 2200 Time:	0.7451300462086995 minutes
Batch 2300 Loss:	37.524545788764954
Batch 2300 Time:	0.737956964969635 minutes
Batch 2400 Loss:	35.383051961660385
Batch 2400 Time:	0.739328662554423 minutes
Batch 2500 Loss:	38.71191456913948
Batch 2500 Time:	0.7319627324740092 minutes
Batch 2600 Loss:	34.97236102819443
Batch 2600 Time:	0.7391176462173462 minutes
Batch 2700 Loss:	35.7375013679266
Batch 2700 Time:	0.7390867034594218 minutes
Batch 2800 Loss:	34.266383439302444
Batch 2800 Time:	0.7374674797058105 minutes
Batch 2900 Loss:	36.029687628149986
Batch 2900 Time:	0.7347676515579223 minutes
Batch 3000 Loss:	35.024899676442146
Batch 3000 Time:	0.7430325945218405 minutes
Batch 3100 Loss:	35.26977235078812
Batch 3100 Time:	0.7323697527249654 minutes
Batch 3200 Loss:	36.127789214253426
Batch 3200 Time:	0.7333760062853495 minutes
Batch 3300 Loss:	33.11420125514269
Batch 3300 Time:	0.7287184158960979 minutes
Batch 3400 Loss:	35.34037183225155
Batch 3400 Time:	0.7338236411412556 minutes
Batch 3500 Loss:	33.995988331735134
Batch 3500 Time:	0.7398157080014547 minutes
Batch 3600 Loss:	34.51330669224262
Batch 3600 Time:	0.7445539951324462 minutes
Batch 3700 Loss:	33.23668064922094
Batch 3700 Time:	0.7317611893018087 minutes
Batch 3800 Loss:	34.39661508053541
Batch 3800 Time:	0.7303054610888163 minutes
Batch 3900 Loss:	33.82322098314762
Batch 3900 Time:	0.7352595448493957 minutes
Batch 4000 Loss:	32.10579115897417
Batch 4000 Time:	0.7281222502390544 minutes
Batch 4100 Loss:	35.44023413956165
Batch 4100 Time:	0.7310770392417908 minutes
Batch 4200 Loss:	31.780831173062325
Batch 4200 Time:	0.7304918011029561 minutes
Batch 4300 Loss:	32.590328976511955
Batch 4300 Time:	0.7280120293299357 minutes
Batch 4400 Loss:	30.429388016462326
Batch 4400 Time:	0.7273122986157735 minutes
Batch 4500 Loss:	31.210577256977558
Batch 4500 Time:	0.7212048411369324 minutes
Batch 4600 Loss:	29.711593210697174
Batch 4600 Time:	0.7320868611335755 minutes
Batch 4700 Loss:	34.13785865902901
Batch 4700 Time:	0.7341482440630595 minutes
Batch 4800 Loss:	31.23272203654051
Batch 4800 Time:	0.7351088523864746 minutes
Batch 4900 Loss:	33.172179870307446
Batch 4900 Time:	0.7392970323562622 minutes
Batch 5000 Loss:	32.25705400109291
Batch 5000 Time:	0.7302289366722107 minutes
Batch 5100 Loss:	33.58152957260609
Batch 5100 Time:	0.7293458501497905 minutes
Batch 5200 Loss:	28.54152349382639
Batch 5200 Time:	0.7326826532681783 minutes
Batch 5300 Loss:	32.849281288683414
Batch 5300 Time:	0.7316901524861653 minutes
