Began Loading Data
Finished Loading Data
Batch 0 Loss:	0.7164285182952881
Batch 0 Time:	0.16398017406463622 minutes
Batch 100 Loss:	63.86565873026848
Batch 100 Time:	0.8245461384455363 minutes
Batch 200 Loss:	55.909650921821594
Batch 200 Time:	0.8291460394859314 minutes
Batch 300 Loss:	55.09549084305763
Batch 300 Time:	0.8279042800267538 minutes
Batch 400 Loss:	51.23656690120697
Batch 400 Time:	0.82971670627594 minutes
Batch 500 Loss:	48.550420850515366
Batch 500 Time:	0.8189878384272258 minutes
Batch 600 Loss:	47.635719403624535
Batch 600 Time:	0.8313680609067281 minutes
Batch 700 Loss:	46.008910328149796
Batch 700 Time:	0.8335307558377584 minutes
Batch 800 Loss:	44.91053223609924
Batch 800 Time:	0.8216910680135091 minutes
Batch 900 Loss:	43.54123294353485
Batch 900 Time:	0.8292895595232646 minutes
Batch 1000 Loss:	41.20065379142761
Batch 1000 Time:	0.8274443427721659 minutes
Batch 1100 Loss:	40.497205302119255
Batch 1100 Time:	0.8261342287063599 minutes
Batch 1200 Loss:	37.10290578007698
Batch 1200 Time:	0.8257460872332255 minutes
Batch 1300 Loss:	35.933599293231964
Batch 1300 Time:	0.8276039600372315 minutes
Batch 1400 Loss:	35.833891808986664
Batch 1400 Time:	0.826589826742808 minutes
Batch 1500 Loss:	36.893543124198914
Batch 1500 Time:	0.8252505660057068 minutes
Batch 1600 Loss:	34.157751977443695
Batch 1600 Time:	0.824674149354299 minutes
Batch 1700 Loss:	33.79646597057581
Batch 1700 Time:	0.8315348347028096 minutes
Batch 1800 Loss:	32.01010828465223
Batch 1800 Time:	0.8253667275110881 minutes
Batch 1900 Loss:	31.05783397704363
Batch 1900 Time:	0.8296335339546204 minutes
Batch 2000 Loss:	31.331004537642002
Batch 2000 Time:	0.825780971844991 minutes
Batch 2100 Loss:	28.876148495823145
Batch 2100 Time:	0.8286558826764424 minutes
Batch 2200 Loss:	30.048900105059147
Batch 2200 Time:	0.827213716506958 minutes
Batch 2300 Loss:	28.988494634628296
Batch 2300 Time:	0.8259731491406759 minutes
Batch 2400 Loss:	27.250929661095142
Batch 2400 Time:	0.8286252935727437 minutes
Batch 2500 Loss:	27.857823349535465
Batch 2500 Time:	0.824131178855896 minutes
Batch 2600 Loss:	26.05141245573759
Batch 2600 Time:	0.828323487440745 minutes
Batch 2700 Loss:	26.789264924824238
Batch 2700 Time:	0.8294538180033366 minutes
Batch 2800 Loss:	24.215780034661293
Batch 2800 Time:	0.8313581983248393 minutes
Batch 2900 Loss:	26.65377902984619
Batch 2900 Time:	0.8298120379447937 minutes
Batch 3000 Loss:	27.714480988681316
Batch 3000 Time:	0.8328018546104431 minutes
Batch 3100 Loss:	25.797806184738874
Batch 3100 Time:	0.8283511996269226 minutes
Batch 3200 Loss:	23.349293388426304
Batch 3200 Time:	0.8334364374478658 minutes
Batch 3300 Loss:	23.42787041142583
Batch 3300 Time:	0.8320459246635437 minutes
Batch 3400 Loss:	24.24834329634905
Batch 3400 Time:	0.8313387592633565 minutes
Batch 3500 Loss:	21.521971568465233
Batch 3500 Time:	0.8309751669565837 minutes
Batch 3600 Loss:	21.252716161310673
Batch 3600 Time:	0.830665123462677 minutes
Batch 3700 Loss:	20.879597570747137
Batch 3700 Time:	0.8294242223103842 minutes
Batch 3800 Loss:	22.414848871529102
Batch 3800 Time:	0.8302489479382833 minutes
Batch 3900 Loss:	20.178054735064507
