Began Loading Data
Finished Loading Data
Batch 0 Loss:	0.7288205623626709
Batch 0 Time:	0.16776378552118937 minutes
Batch 100 Loss:	65.12115329504013
Batch 100 Time:	0.8222572882970174 minutes
Batch 200 Loss:	57.44980674982071
Batch 200 Time:	0.8167944947878519 minutes
Batch 300 Loss:	53.01091465353966
Batch 300 Time:	0.8106626272201538 minutes
Batch 400 Loss:	53.521605402231216
Batch 400 Time:	0.8205567995707194 minutes
Batch 500 Loss:	52.99796009063721
Batch 500 Time:	0.8179496208826701 minutes
Batch 600 Loss:	50.19736844301224
Batch 600 Time:	0.8129620671272277 minutes
Batch 700 Loss:	48.58046567440033
Batch 700 Time:	0.8158749381701151 minutes
Batch 800 Loss:	47.250187903642654
Batch 800 Time:	0.8209100921948751 minutes
Batch 900 Loss:	46.39626270532608
Batch 900 Time:	0.8188308477401733 minutes
Batch 1000 Loss:	43.97125852108002
Batch 1000 Time:	0.8109766602516174 minutes
Batch 1100 Loss:	43.012343898415565
Batch 1100 Time:	0.818695072333018 minutes
Batch 1200 Loss:	44.8626104593277
Batch 1200 Time:	0.8143948515256246 minutes
Batch 1300 Loss:	42.031369119882584
Batch 1300 Time:	0.8064920544624329 minutes
Batch 1400 Loss:	41.6154659986496
Batch 1400 Time:	0.8227787613868713 minutes
Batch 1500 Loss:	41.22330018877983
Batch 1500 Time:	0.8197068214416504 minutes
Batch 1600 Loss:	41.1300034224987
Batch 1600 Time:	0.817288613319397 minutes
Batch 1700 Loss:	40.87893934547901
Batch 1700 Time:	0.8129929780960083 minutes
Batch 1800 Loss:	39.25753325223923
Batch 1800 Time:	0.8152032653490703 minutes
Batch 1900 Loss:	43.409940987825394
Batch 1900 Time:	0.8155146678288777 minutes
Batch 2000 Loss:	39.266033977270126
Batch 2000 Time:	0.820043675104777 minutes
Batch 2100 Loss:	39.39418417215347
Batch 2100 Time:	0.8185212890307109 minutes
Batch 2200 Loss:	38.86642326414585
Batch 2200 Time:	0.8209404031435649 minutes
Batch 2300 Loss:	36.54945594072342
Batch 2300 Time:	0.8180294990539551 minutes
Batch 2400 Loss:	39.5755196288228
Batch 2400 Time:	0.820377512772878 minutes
Batch 2500 Loss:	37.45037226378918
Batch 2500 Time:	0.8175946474075317 minutes
Batch 2600 Loss:	37.12113079428673
Batch 2600 Time:	0.8140986243883769 minutes
Batch 2700 Loss:	35.1928441375494
Batch 2700 Time:	0.8133372982343038 minutes
Batch 2800 Loss:	37.82240477204323
Batch 2800 Time:	0.8181853334108988 minutes
Batch 2900 Loss:	34.38193680346012
Batch 2900 Time:	0.8131516257921855 minutes
Batch 3000 Loss:	34.29451821744442
Batch 3000 Time:	0.8229166229565938 minutes
Batch 3100 Loss:	37.92646059393883
Batch 3100 Time:	0.8198752999305725 minutes
Batch 3200 Loss:	36.59101988375187
Batch 3200 Time:	0.8240371346473694 minutes
Batch 3300 Loss:	34.93299236893654
Batch 3300 Time:	0.815612788995107 minutes
Batch 3400 Loss:	35.20829515904188
Batch 3400 Time:	0.8148802638053894 minutes
Batch 3500 Loss:	35.89925637841225
Batch 3500 Time:	0.823925232887268 minutes
Batch 3600 Loss:	36.5681429207325
Batch 3600 Time:	0.8175842841466268 minutes
Batch 3700 Loss:	34.442733123898506
Batch 3700 Time:	0.823560357093811 minutes
Batch 3800 Loss:	34.887974396348
Batch 3800 Time:	0.8225768168767293 minutes
Batch 3900 Loss:	33.310641683638096
Batch 3900 Time:	0.8153366208076477 minutes
Batch 4000 Loss:	34.861982978880405
Batch 4000 Time:	0.8208717902501425 minutes
Batch 4100 Loss:	34.30075217783451
Batch 4100 Time:	0.8277954022089641 minutes
Batch 4200 Loss:	34.15074700862169
Batch 4200 Time:	0.8230190594991048 minutes
Batch 4300 Loss:	34.20319014042616
Batch 4300 Time:	0.8185510198275249 minutes
Batch 4400 Loss:	32.992822259664536
Batch 4400 Time:	0.8136071125666301 minutes
Batch 4500 Loss:	32.01138783246279
Batch 4500 Time:	0.8207087794939677 minutes
Batch 4600 Loss:	30.939970284700394
Batch 4600 Time:	0.821994682153066 minutes
Batch 4700 Loss:	32.36703243851662
Batch 4700 Time:	0.8151588479677836 minutes
Batch 4800 Loss:	32.89335262775421
Batch 4800 Time:	0.8156037052472432 minutes
Batch 4900 Loss:	31.463517129421234
Batch 4900 Time:	0.8212403655052185 minutes
Batch 5000 Loss:	31.533823661506176
Batch 5000 Time:	0.8125695824623108 minutes
Batch 5100 Loss:	31.130801536142826
Batch 5100 Time:	0.8174051841100057 minutes
Batch 5200 Loss:	31.829418540000916
Batch 5200 Time:	0.8189075708389282 minutes
Batch 5300 Loss:	33.39658186584711
Batch 5300 Time:	0.8248816053072612 minutes
Batch 5400 Loss:	31.268441297113895
Batch 5400 Time:	0.8187342683474222 minutes
Batch 5500 Loss:	30.207993365824223
Batch 5500 Time:	0.8264570236206055 minutes
Batch 5600 Loss:	30.25057701766491
Batch 5600 Time:	0.8256502827008565 minutes
Batch 5700 Loss:	29.689640380442142
Batch 5700 Time:	0.8194355209668477 minutes
Batch 5800 Loss:	31.40638741105795
Batch 5800 Time:	0.8218087832132975 minutes
Batch 5900 Loss:	30.876550048589706
Batch 5900 Time:	0.8288653055826823 minutes
Batch 6000 Loss:	30.62492509186268
Batch 6000 Time:	0.8211562911669413 minutes
Batch 6100 Loss:	31.138024874031544
Batch 6100 Time:	0.8156617561976115 minutes
Batch 6200 Loss:	29.007212176918983
Batch 6200 Time:	0.8213539600372315 minutes
Batch 6300 Loss:	32.735516272485256
Batch 6300 Time:	0.827129336198171 minutes
Batch 6400 Loss:	30.955530755221844
Batch 6400 Time:	0.8161450823148092 minutes
Batch 6500 Loss:	28.95625415444374
Batch 6500 Time:	0.8218050956726074 minutes
Batch 6600 Loss:	30.293017998337746
Batch 6600 Time:	0.8143580198287964 minutes
Batch 6700 Loss:	31.256642274558544
Batch 6700 Time:	0.8234846353530884 minutes
Batch 6800 Loss:	28.387428671121597
Batch 6800 Time:	0.8189475774765015 minutes
Batch 6900 Loss:	30.571706011891365
Batch 6900 Time:	0.8189116716384888 minutes
Batch 7000 Loss:	30.985660932958126
Batch 7000 Time:	0.8190077344576517 minutes
Batch 7100 Loss:	29.409520745277405
Batch 7100 Time:	0.8132135113080342 minutes
Batch 7200 Loss:	31.422564290463924
Batch 7200 Time:	0.8197522958119711 minutes
Batch 7300 Loss:	29.370165944099426
Batch 7300 Time:	0.8103193442026774 minutes
Batch 7400 Loss:	32.18058045208454
Batch 7400 Time:	0.8224077582359314 minutes
Batch 7500 Loss:	28.522290982306004
Batch 7500 Time:	0.8164306084314982 minutes
Batch 7600 Loss:	28.29230059683323
Batch 7600 Time:	0.8170749147733053 minutes
Batch 7700 Loss:	27.537408635020256
Batch 7700 Time:	0.8188616236050924 minutes
Batch 7800 Loss:	31.901345647871494
Batch 7800 Time:	0.8225699504216512 minutes
Batch 7900 Loss:	29.169176869094372
Batch 7900 Time:	0.8194859822591146 minutes
Batch 8000 Loss:	27.84872829914093
Batch 8000 Time:	0.8181525150934855 minutes
Batch 8100 Loss:	28.184796921908855
Batch 8100 Time:	0.8125901579856872 minutes
Batch 8200 Loss:	28.165303971618414
Batch 8200 Time:	0.8208420912424723 minutes
