Gene,Label,Score,Background Score,Precision,Recall,False Positive Rate
YBR284W,0,-32.66304010152817,-2222.084860742092,1.0,0.0,0.0
YIL163C,0,-38.30064117908478,-1630.8906686306,1.0,0.0,0.0
YOR387C,0,-69.475625872612,-4805.007394194603,1.0,0.0,0.0
YGR237C,0,-78.87752592563629,-5091.767333030701,1.0,0.0,0.0
YIR021W-A,0,-85.01418375968933,-5173.23580634594,1.0,0.0,0.0
YDL131W,0,-101.1832457780838,-7555.339538991451,1.0,0.0,0.0
YJL126W,0,-103.96859061717987,-6747.45732831955,1.0,0.0,0.0
YPR108W-A,0,-113.65357279777527,-6545.802471041679,1.0,0.0,0.0
YNL018C,0,-118.2405880689621,-6697.698107302189,1.0,0.0,0.0
YHR130C,0,-122.84383070468903,-6830.745251834393,1.0,0.0,0.0
YOR360C,0,-136.16192305088043,-7490.683598160744,1.0,0.0,0.0
YKL183C-A,0,-139.92395627498627,-8186.82354414463,1.0,0.0,0.0
YGL202W,0,-140.829420119524,-8571.97421785444,1.0,0.0,0.0
YIL134C-A,0,-141.6277128458023,-7908.32888674736,1.0,0.0,0.0
YNL208W,0,-150.85640573501587,-9363.76005768776,1.0,0.0,0.0
YOR184W,0,-159.31498968601227,-11415.094417512417,1.0,0.0,0.0
YMR140W,0,-168.48859989643097,-11768.900694340467,1.0,0.0,0.0
YJR122W,0,-175.20859974622726,-11558.711537778378,1.0,0.0,0.0
YOR286W,0,-175.55148059129715,-11567.09313827753,1.0,0.0,0.0
YBR111C,0,-176.71700537204742,-11562.78950971365,1.0,0.0,0.0
YGL149W,0,-176.94171953201294,-10473.104264855385,1.0,0.0,0.0
YCR082W,0,-177.26200187206268,-11936.916777521372,1.0,0.0,0.0
YOR031W,0,-179.24302697181702,-11451.948215425014,1.0,0.0,0.0
YKL121W,0,-179.67312037944794,-12341.426987886429,1.0,0.0,0.0
YOR238W,0,-181.4237031340599,-12448.322418034077,1.0,0.0,0.0
YPR176C,0,-182.12472689151764,-11764.741180121899,1.0,0.0,0.0
YMR178W,0,-182.5326350927353,-11509.813415527344,1.0,0.0,0.0
YDR272W,0,-182.92186963558197,-11816.162624239922,1.0,0.0,0.0
YOR105W,0,-183.04373466968536,-11981.38891762495,1.0,0.0,0.0
YIL001W,0,-183.54897725582123,-12050.35870552063,1.0,0.0,0.0
