Gene A,Gene B,Score
YBL101W-A,Gene,tensor(0.8997)
YCL031C,Gene,tensor(0.8997)
YLL038C,Gene,tensor(0.8997)
YML013W,Gene,tensor(0.8997)
YOL026C,Gene,tensor(0.8997)
YBL088C,Gene,tensor(0.8997)
YKR072C,Gene,tensor(0.8997)
YNL088W,Gene,tensor(0.8997)
YOR373W,Gene,tensor(0.8997)
YBR049C,Gene,tensor(0.8997)
YDL048C,Gene,tensor(0.8997)
YPR004C,Gene,tensor(0.8997)
YLR248W,Gene,tensor(0.8997)
YPL158C,Gene,tensor(0.8997)
YER119C,Gene,tensor(0.8997)
YKL073W,Gene,tensor(0.8997)
YPL001W,Gene,tensor(0.8997)
YNL181W,Gene,tensor(0.8997)
YOL088C,Gene,tensor(0.8997)
YDL180W,Gene,tensor(0.8997)
YPR137C-A,Gene,tensor(0.8997)
YDR236C,Gene,tensor(0.8997)
YJL140W,Gene,tensor(0.8997)
YMR301C,Gene,tensor(0.8997)
YDL056W,Gene,tensor(0.8997)
YER078C,Gene,tensor(0.8997)
YLR262C,Gene,tensor(0.8997)
YGR071C,Gene,tensor(0.8997)
YLR247C,Gene,tensor(0.8997)
YPL191C,Gene,tensor(0.8997)
YDL168W,Gene,tensor(0.8997)
YPL048W,Gene,tensor(0.8997)
YLR071C,Gene,tensor(0.8997)
YER178W,Gene,tensor(0.8997)
YMR258C,Gene,tensor(0.8997)
YOR061W,Gene,tensor(0.8997)
YFL035C-A,Gene,tensor(0.8997)
YGL206C,Gene,tensor(0.8997)
YER105C,Gene,tensor(0.8997)
YDR086C,Gene,tensor(0.8997)
YNL292W,Gene,tensor(0.8997)
YAL030W,Gene,tensor(0.8997)
YOR261C,Gene,tensor(0.8997)
YOR173W,Gene,tensor(0.8997)
YFR016C,Gene,tensor(0.8997)
YJR024C,Gene,tensor(0.8997)
YNL015W,Gene,tensor(0.8997)
YHR212W-A,Gene,tensor(0.8997)
YHR215W,Gene,tensor(0.8997)
YFL052W,Gene,tensor(0.8997)
YCL038C,Gene,tensor(0.8997)
YLR361C,Gene,tensor(0.8997)
YLR389C,Gene,tensor(0.8997)
YMR032W,Gene,tensor(0.8997)
YBR162C,Gene,tensor(0.8997)
YIL114C,Gene,tensor(0.8997)
YNL009W,Gene,tensor(0.8997)
