Gene A,Gene B,Score
YMR114C,Gene,tensor(0.8897)
YPR013C,Gene,tensor(0.8897)
YOL073C,Gene,tensor(0.8897)
YDR405W,Gene,tensor(0.8897)
YBL005W-B,Gene,tensor(0.8897)
YOL010W,Gene,tensor(0.8897)
YMR268W-A,Gene,tensor(0.8897)
YOR202W,Gene,tensor(0.8897)
YLR242C,Gene,tensor(0.8897)
YJR089W,Gene,tensor(0.8897)
YDR167W,Gene,tensor(0.8897)
YGL212W,Gene,tensor(0.8897)
YDR316W-B,Gene,tensor(0.8897)
YER111C,Gene,tensor(0.8897)
YMR169C,Gene,tensor(0.8897)
YBR054W,Gene,tensor(0.8897)
YGR258C,Gene,tensor(0.8897)
YPL283C,Gene,tensor(0.8897)
YML008C,Gene,tensor(0.8897)
YLR065C,Gene,tensor(0.8897)
YPR133W-A,Gene,tensor(0.8897)
YMR017W,Gene,tensor(0.8897)
YHR185C,Gene,tensor(0.8897)
YGR040W,Gene,tensor(0.8897)
YOR233W,Gene,tensor(0.8897)
YOL135C,Gene,tensor(0.8897)
YPR015C,Gene,tensor(0.8897)
YNR039C,Gene,tensor(0.8897)
YML116W,Gene,tensor(0.8897)
YIR015W,Gene,tensor(0.8897)
YDR515W,Gene,tensor(0.8897)
YIL093C,Gene,tensor(0.8897)
YIR037W,Gene,tensor(0.8897)
YMR269W,Gene,tensor(0.8897)
YGR057C,Gene,tensor(0.8897)
YKL105C,Gene,tensor(0.8897)
YPL060W,Gene,tensor(0.8897)
YMR225C,Gene,tensor(0.8897)
YEL016C,Gene,tensor(0.8897)
YKL068W,Gene,tensor(0.8897)
YDR461W,Gene,tensor(0.8897)
YHR096C,Gene,tensor(0.8897)
YGR202C,Gene,tensor(0.8897)
YER064C,Gene,tensor(0.8897)
YDR545W,Gene,tensor(0.8897)
YPR128C,Gene,tensor(0.8897)
YKL183W,Gene,tensor(0.8897)
YOL141W,Gene,tensor(0.8897)
YLR384C,Gene,tensor(0.8897)
YOL122C,Gene,tensor(0.8897)
YLR353W,Gene,tensor(0.8897)
YOR281C,Gene,tensor(0.8897)
YDR184C,Gene,tensor(0.8897)
YBR071W,Gene,tensor(0.8897)
YJL105W,Gene,tensor(0.8897)
YOL016C,Gene,tensor(0.8897)
YPR159W,Gene,tensor(0.8897)
YMR075W,Gene,tensor(0.8897)
YGR227W,Gene,tensor(0.8897)
YFL005W,Gene,tensor(0.8897)
YFR021W,Gene,tensor(0.8897)
YJR152W,Gene,tensor(0.8897)
YBR130C,Gene,tensor(0.8897)
YGL019W,Gene,tensor(0.8897)
YGR230W,Gene,tensor(0.8897)
YDL073W,Gene,tensor(0.8897)
YNL026W,Gene,tensor(0.8897)
YJR127C,Gene,tensor(0.8897)
YGL028C,Gene,tensor(0.8897)
YNL259C,Gene,tensor(0.8897)
YDR206W,Gene,tensor(0.8897)
YMR323W,Gene,tensor(0.8897)
YNL148C,Gene,tensor(0.8897)
YEL012W,Gene,tensor(0.8897)
YPR018W,Gene,tensor(0.8897)
YOR193W,Gene,tensor(0.8897)
YIL070C,Gene,tensor(0.8897)
YLR200W,Gene,tensor(0.8897)
YOR368W,Gene,tensor(0.8897)
YLR107W,Gene,tensor(0.8897)
YPL215W,Gene,tensor(0.8897)
YER123W,Gene,tensor(0.8897)
YDL127W,Gene,tensor(0.8897)
YER151C,Gene,tensor(0.8897)
YKL006W,Gene,tensor(0.8897)
YMR102C,Gene,tensor(0.8897)
YMR011W,Gene,tensor(0.8897)
YDR277C,Gene,tensor(0.8897)
YIR041W,Gene,tensor(0.8897)
YDL093W,Gene,tensor(0.8897)
YJL114W,Gene,tensor(0.8897)
YDR517W,Gene,tensor(0.8897)
YDR482C,Gene,tensor(0.8897)
YHL032C,Gene,tensor(0.8897)
YPR082C,Gene,tensor(0.8897)
YCR098C,Gene,tensor(0.8897)
