Gene,Correlation
SUS1,-2.624418
RCO1,-2.3900578
YNG2,-2.173079
SEM1,-2.150822
SET3,-2.0488956
SDC1,-1.9941827
AHC1,-1.9211729
EAF6,-1.8994694
SAS4,-1.8391075
RXT2,-1.825877
AHC2,-1.7241153
CHZ1,-1.6874753
TAF14,-1.6627625
PAF1,-1.6405817
SPT10,-1.527404
YAF9,-1.4343112
LGE1,-1.420358
GDS1,-1.416818
NGG1,-1.402228
ARD1,-1.3980767
BUR2,-1.3655646
EPL1,-1.2634195
SPT6,-1.2547681
SHG1,-1.2340343
UBP2,-1.1983874
HEL2,-1.1914098
SPT7,-1.1897624
SWC4,-1.188855
HDA2,-1.18406
SGV1,-1.1762848
GIS1,-1.1445438
SET4,-1.1379181
SAS3,-1.1315141
YNG1,-1.0974565
ADA2,-1.0918082
ESA1,-1.0743607
UBP10,-1.0651869
SPN1,-1.0624566
SPT20,-1.032736
GRX3,-0.9737139
RAD6,-0.9634412
RPH1,-0.9285224
HIR3,-0.9092992
HOS4,-0.89280564
SIN3,-0.8715942
TAF12,-0.8672705
EAF1,-0.8615342
PEP5,-0.8528921
HFI1,-0.84329236
HDA3,-0.83441246
HST1,-0.8124082
TAF10,-0.79599094
FPR4,-0.7892013
NTO1,-0.7653273
GCN5,-0.7650651
XBP1,-0.762905
