Gene,Correlation
YKR075C,-2.6346858
HAP4,-2.4849813
NRS1,-2.3284013
AFT2,-2.1193738
REG1,-2.0350277
MIG2,-1.9527676
SNF12,-1.9069192
USV1,-1.8833386
YAK1,-1.878925
DAL80,-1.8648111
PHM8,-1.8253715
NPR3,-1.8204788
DAL82,-1.761073
VPS30,-1.7461729
RVS161,-1.7390378
AFT1,-1.7195371
PKP2,-1.6793113
UME6,-1.675666
SIP5,-1.6750867
NRG2,-1.650145
CCL1,-1.6253928
COM2,-1.5811698
CST6,-1.5713408
GCR1,-1.5500907
MIG1,-1.5225295
NRG1,-1.4895936
STB3,-1.4477735
MSN4,-1.4474827
GZF3,-1.3969691
CAT8,-1.3637091
SWI1,-1.3371707
MSN2,-1.3260698
MKS1,-1.3071675
VPS25,-1.3028251
GIR2,-1.2827141
SPT6,-1.2547681
SDS23,-1.2317615
MGA2,-1.1700472
SNF1,-1.1657864
