Gene,Correlation
ELO2,2.1611876
ALG3,2.1109304
PIS1,2.0190516
OPI3,2.0138633
SCS3,2.013266
DPM1,1.9888036
ALG8,1.9844407
COQ2,1.9791864
ERG4,1.9721528
AUR1,1.954805
PER1,1.9395238
GPI18,1.9247096
LAS21,1.9239012
ALG7,1.912359
PHS1,1.906163
ISC1,1.8982842
IZH2,1.8828145
EPT1,1.8710371
ALG6,1.8632691
CSG2,1.832998
RFT1,1.7965356
ELO3,1.7640086
GPI1,1.7387838
ORM1,1.737311
CPT1,1.7294643
ELO1,1.7198331
GWT1,1.7132251
YDC1,1.712621
IPT1,1.7034594
GPI2,1.7005322
ALG9,1.6842314
TSC13,1.6754256
CWH43,1.6688468
ARE1,1.6652689
GPI10,1.6549562
ERG3,1.6477402
TSC10,1.6456882
CHO1,1.6026721
GAB1,1.5967715
PEX11,1.5707139
YFT2,1.5620229
LPX1,1.5506176
ERI1,1.5491157
DGK1,1.5461402
SEC59,1.5420609
YPR147C,1.5415317
PLB1,1.5382497
CDS1,1.519425
NCP1,1.5096058
ERG1,1.5089775
ERG24,1.4920595
ALG14,1.464355
YAT1,1.4493582
MCD4,1.429721
TES1,1.4119333
ARV1,1.4110177
ERG10,1.4060488
NCR1,1.3823085
SCS7,1.3797729
ALG12,1.3785042
AIM45,1.3592598
GPC1,1.3440013
GPI14,1.3348864
GPT2,1.3334029
LAC1,1.3255453
ACP1,1.3150522
ARE2,1.3080457
YOR365C,1.295735
GUP1,1.2891463
LAG1,1.2836682
YSR3,1.2737087
GAA1,1.2735578
YPC1,1.2714081
PPT2,1.2646688
OST1,1.247575
SPS19,1.2453847
LCB3,1.2412329
PLB3,1.2347779
SMP3,1.2268224
ERG26,1.217297
PGC1,1.2161989
CHO2,1.1988648
PLB2,1.1930552
GUP2,1.1897267
HMG2,1.1857637
GPI16,1.1782148
SPO7,1.1710641
SAH1,1.1709672
FLC2,1.168022
ERG5,1.1673466
GPI13,1.1506385
KAP95,1.1494313
IST2,1.1231525
FAT1,1.1205558
ANT1,1.107246
DFG10,1.0983974
CRC1,1.0965257
LCB2,1.0957848
DPP1,1.0945829
ACC1,1.0884953
FMP30,1.0863132
YND1,1.0695666
EHT1,1.068001
ERG25,1.0677965
GPI11,1.063201
PSD1,1.054727
ERG28,1.0521644
OAR1,1.0430661
SAY1,1.0321708
CRD1,1.023476
YKR070W,1.0224335
AYR1,1.0149097
MPO1,0.9862472
LPP1,0.9734268
LAP2,0.97298837
RER2,0.9491983
LCB1,0.94558346
