Gene,Correlation
IPL1,-2.366737
CMR1,-1.9584085
PIN4,-1.8556254
ULP2,-1.8110877
RCK1,-1.7921563
SGO1,-1.7205667
SLD2,-1.7146602
MMS4,-1.712827
BMH2,-1.5821825
CDC55,-1.5483373
HOP1,-1.4665099
SGS1,-1.3891517
MRC1,-1.3670998
FIN1,-1.3506862
RED1,-1.2924384
BUD2,-1.2866317
SLX4,-1.2709435
MAD2,-1.2568592
DUN1,-1.2539754
BEM2,-1.241748
MAD3,-1.173079
SPC72,-1.119524
RFC2,-1.0926244
KAR9,-1.091739
HSL1,-1.0640786
CDC20,-1.0362468
SWE1,-1.0291201
ESC2,-1.027635
MEK1,-1.0041667
AMN1,-1.0035527
PSY2,-0.97772205
RAD53,-0.96675277
GAC1,-0.96659225
RAD6,-0.9634412
DBF4,-0.9337774
ALK1,-0.9330333
RAD24,-0.92496896
BFA1,-0.8906378
BIR1,-0.8720632
SPC105,-0.86742646
TEM1,-0.8019089
ALK2,-0.80050594
BIM1,-0.7926626
YPI1,-0.79131377
CSM3,-0.7820263
ORC1,-0.7770169
