Gene,Correlation
HTL1,-3.0253375
SDS22,-2.9938533
MET32,-2.6176984
REC114,-2.608238
IGO1,-2.5853772
MPC54,-2.5519307
SMA1,-2.5302355
SPO12,-2.525776
CDC26,-2.483238
REF2,-2.4635983
HSK3,-2.445119
IPL1,-2.366737
SFH1,-2.3492723
MCM16,-2.3428655
SPC29,-2.3375905
NRS1,-2.3284013
MMS21,-2.3090212
SPS2,-2.2815564
SSP2,-2.2802572
BNS1,-2.2791739
SSP1,-2.2713172
ASH1,-2.1969411
YNG2,-2.173079
SEM1,-2.150822
FIR1,-2.141338
NUM1,-2.1326375
SAE3,-2.1151981
KAR4,-2.1149502
IME1,-2.0782986
ACE2,-2.0607502
SET3,-2.0488956
DAD3,-2.0451622
MAM1,-2.0448086
CLN1,-2.014621
BUD5,-2.008776
OSW1,-1.9925787
SHE1,-1.9727538
BBP1,-1.9676409
SWI5,-1.9589295
CMR1,-1.9584085
SPC42,-1.9576567
IME2,-1.8838725
HED1,-1.8658386
DAD2,-1.8641363
NRM1,-1.8608809
PIN4,-1.8556254
NDL1,-1.8244187
FKH2,-1.8237721
NPR3,-1.8204788
ULP2,-1.8110877
CDC53,-1.8061352
NUP53,-1.7943827
RCK1,-1.7921563
ZDS2,-1.787289
CDC37,-1.7563367
SLZ1,-1.752628
BCK2,-1.7470165
RAD55,-1.7364359
SPO74,-1.7295444
MMR1,-1.7246739
MSA2,-1.7242461
SGO1,-1.7205667
AFT1,-1.7195371
SLD2,-1.7146602
MMS4,-1.712827
SCM3,-1.7060854
NDD1,-1.6893226
CIK1,-1.6848125
UME6,-1.675666
AIM44,-1.6704935
PCL1,-1.6662563
PCL9,-1.6578741
NDC80,-1.6475925
RIM8,-1.6470026
PAF1,-1.6405817
PAP2,-1.6375514
ELG1,-1.634344
ARF3,-1.6297712
CCL1,-1.6253928
SPO21,-1.6136515
SPO77,-1.5987153
RIE1,-1.595997
YLR287C,-1.5850776
BMH2,-1.5821825
BRN1,-1.5796236
KIP1,-1.5791452
FUS3,-1.5790417
KAR3,-1.5751829
NBA1,-1.5590904
CIN8,-1.5572485
FAR8,-1.552478
BUD31,-1.5524313
TPM2,-1.5507725
CDC55,-1.5483373
SSO2,-1.5448611
RLM1,-1.5448511
MSH4,-1.5426192
MCO32,-1.5379713
MLH3,-1.5348083
MIF2,-1.5302355
OKP1,-1.5302355
SLD3,-1.5302355
GMC2,-1.5302355
SKP1,-1.5266848
DSE3,-1.5207752
NSP1,-1.5167072
SUB1,-1.5165607
YSW1,-1.5141159
ACM1,-1.5129576
LRS4,-1.5047004
MND1,-1.499862
PCL2,-1.498752
NKP1,-1.4790102
SPR3,-1.4757878
MOB2,-1.474005
HOP1,-1.4665099
FAR3,-1.4477735
LGE1,-1.420358
RGL1,-1.4177608
CNN1,-1.4140426
SLK19,-1.4114149
MYO1,-1.4041604
YOR019W,-1.4012185
SPR28,-1.3955252
SOG2,-1.3954388
SGS1,-1.3891517
SHS1,-1.3870633
BNI4,-1.3850377
BUD4,-1.3770398
RGP1,-1.3744584
MRC1,-1.3670998
POM34,-1.3661973
BUR2,-1.3655646
RFA3,-1.3617642
AIM20,-1.3578715
FIN1,-1.3506862
MPS3,-1.3457832
MSA1,-1.3368183
ZIP1,-1.3348398
CBF2,-1.3321435
CDC5,-1.328372
DON1,-1.3237847
SPO13,-1.3237847
SAP155,-1.3226466
GIP1,-1.3130049
DUO1,-1.2957703
SWI4,-1.2940012
DAD4,-1.2931963
MLP2,-1.2931963
RED1,-1.2924384
BUD2,-1.2866317
SLX4,-1.2709435
MBP1,-1.2695451
EPL1,-1.2634195
MAD2,-1.2568592
SPT6,-1.2547681
EFG1,-1.2540258
DUN1,-1.2539754
SAC3,-1.2464426
ASM4,-1.2437595
BEM2,-1.241748
RME1,-1.2394319
MIH1,-1.2342181
CSM1,-1.2321543
SDS23,-1.2317615
CSM2,-1.228207
SAE2,-1.2229772
ECO1,-1.2182915
PCL8,-1.2134299
ESC8,-1.2124002
CKA1,-1.2105718
CIP1,-1.209868
NBP1,-1.2083075
DSN1,-1.1952513
CSM4,-1.1932006
END3,-1.1903075
SFG1,-1.1891986
REC107,-1.1823123
SLI15,-1.1802931
SPC24,-1.1784723
SGV1,-1.1762848
MAD3,-1.173079
VPS1,-1.1729319
TOP2,-1.1672155
SNF1,-1.1657864
PMD1,-1.1655779
MLC1,-1.1585873
TPM1,-1.1498652
VPS64,-1.140444
SPC72,-1.119524
RFC1,-1.116778
MCD1,-1.1106108
FAR7,-1.103275
SPS4,-1.1028143
XRS2,-1.1016905
SPH1,-1.0986402
SPA2,-1.0964172
RFC2,-1.0926244
PDS1,-1.0921144
KAR9,-1.091739
PCL6,-1.0887258
SGT1,-1.0866289
NUD1,-1.0812508
GIC2,-1.0792565
SPO11,-1.0745561
ESA1,-1.0743607
APC5,-1.0688121
HSL1,-1.0640786
YRB1,-1.0622027
PDS5,-1.0589118
APC2,-1.0541096
RSC2,-1.0539479
SMI1,-1.0536188
IOC3,-1.0452847
CTF18,-1.0396752
CDC20,-1.0362468
SWE1,-1.0291201
VHS3,-1.028689
ESC2,-1.027635
RIM11,-1.0230652
PMS1,-1.0180295
CYK3,-1.0114762
MCM22,-1.0094033
YOX1,-1.0066736
SSD1,-1.0058421
MEK1,-1.0041667
AMN1,-1.0035527
VIK1,-0.99059707
MUM3,-0.9886005
ACL4,-0.9878291
PSY2,-0.97772205
CDC3,-0.97632617
YHP1,-0.97596985
SEC2,-0.973767
FAR10,-0.9722401
REC8,-0.9677961
RAD53,-0.96675277
ORC3,-0.96666783
GAC1,-0.96659225
IRC19,-0.96545094
RAD6,-0.9634412
ROM2,-0.9604777
KAR1,-0.956861
ADY4,-0.9539034
TUS1,-0.9460815
HOP2,-0.94527304
RIM15,-0.9372118
MDS3,-0.93577117
SRC1,-0.93398136
DBF4,-0.9337774
MCM10,-0.93359125
ALK1,-0.9330333
APC9,-0.9329947
TPK1,-0.9299356
MCM1,-0.92950577
JNM1,-0.92839926
RAD24,-0.92496896
HPC2,-0.9169443
RAD61,-0.9169443
HIR3,-0.9092992
KSS1,-0.907471
ORC6,-0.9058429
SIC1,-0.8994694
RDH54,-0.8982314
RGC1,-0.89316976
BFA1,-0.8906378
IRR1,-0.8880482
CTK1,-0.88548
NIS1,-0.8842824
BFR1,-0.8818145
RTT101,-0.8817079
BUD6,-0.88090426
SPO71,-0.87986314
NFI1,-0.8761487
