Gene,Correlation
SDS22,-2.9938533
IGO1,-2.5853772
SSP2,-2.2802572
TIP41,-2.1951973
SET3,-2.0488956
MAM1,-2.0448086
CLN1,-2.014621
NUP53,-1.7943827
CHZ1,-1.6874753
PCL1,-1.6662563
PCL9,-1.6578741
PAF1,-1.6405817
CCL1,-1.6253928
BSD2,-1.6121267
HYM1,-1.6116854
BMH2,-1.5821825
ACM1,-1.5129576
PCL2,-1.498752
PKH2,-1.4764359
MOB2,-1.474005
ATG13,-1.4523045
NUP60,-1.4061452
STD1,-1.4047047
BUR2,-1.3655646
GLC8,-1.3524485
IPA1,-1.3393509
ZIP1,-1.3348398
SAP155,-1.3226466
GIP1,-1.3130049
HRD3,-1.2762842
ATG17,-1.2610489
MAD2,-1.2568592
SPT6,-1.2547681
REG2,-1.2535585
MIH1,-1.2342181
PCL8,-1.2134299
CIP1,-1.209868
SGV1,-1.1762848
MAD3,-1.173079
SET4,-1.1379181
ADA2,-1.0918082
PCL6,-1.0887258
SPN1,-1.0624566
SIP2,-1.0472571
CDC20,-1.0362468
SWE1,-1.0291201
ESC2,-1.027635
UBP1,-1.0080012
