Gene,Correlation
YFL002W-A,-3.7001605
YLR410W-B,-3.345811
YCL019W,-3.3368354
YDR034C-D,-3.2202036
YDR210C-D,-3.088717
YGR161C-D,-2.8619552
YDR316W-B,-2.8319857
YER160C,-2.8244185
YAR009C,-2.7916768
YMR050C,-2.7875335
YOL103W-B,-2.7385068
YDR261C-D,-2.7228806
MET32,-2.6176984
YOR192C-B,-2.6047826
YGR109W-B,-2.5922005
YLR227W-B,-2.569764
YIL082W-A,-2.4875312
HAP4,-2.4849813
YLR157C-B,-2.4047046
YML039W,-2.3603106
YDR098C-B,-2.3533578
YJR029W,-2.3196685
PSO2,-2.306959
YOR142W-B,-2.298228
YHR214C-B,-2.2653503
YNL284C-B,-2.2651138
ABF2,-2.238522
YJR027W,-2.1975865
ASH1,-2.1969411
YMR045C,-2.1829932
CIN5,-2.1638234
ROF1,-2.1290703
TOD6,-2.1205914
AFT2,-2.1193738
YPL060C-A,-2.1151981
INO4,-2.1044717
YJL113W,-2.0713818
ACE2,-2.0607502
SRB5,-2.0551908
YML045W,-2.0205612
YNL054W-B,-2.0153105
YBL100W-B,-1.9666358
SWI5,-1.9589295
CMR1,-1.9584085
PRI2,-1.9556397
MIG2,-1.9527676
SRB4,-1.8941578
USV1,-1.8833386
CMR3,-1.8811427
DAL80,-1.8648111
FKH2,-1.8237721
YDR261W-B,-1.8194734
CDC53,-1.8061352
CCE1,-1.8045291
NUP53,-1.7943827
YPR158C-D,-1.79327
DAL82,-1.761073
RPB5,-1.7449485
RTG3,-1.737724
RAD55,-1.7364359
RPN4,-1.7320178
CRZ1,-1.7228806
SIR4,-1.7200601
AFT1,-1.7195371
SLD2,-1.7146602
MMS4,-1.712827
MOT3,-1.6958216
MET28,-1.6822387
UME6,-1.675666
YAP6,-1.6746255
EUC1,-1.6722546
NRG2,-1.650145
DST1,-1.648072
SLX9,-1.6479758
YHL009W-B,-1.6457127
ELG1,-1.634344
YER138C,-1.6317736
CUP9,-1.5945003
SDD2,-1.5942122
YLR035C-A,-1.5907772
BMH2,-1.5821825
COM2,-1.5811698
GAT2,-1.5778822
GIS2,-1.5728034
CWC24,-1.5720557
CST6,-1.5713408
YGR161W-B,-1.5641829
GCR1,-1.5500907
RLM1,-1.5448511
MSH4,-1.5426192
MLH3,-1.5348083
HMS1,-1.5335712
MIF2,-1.5302355
SPT10,-1.527404
SKP1,-1.5266848
MIG1,-1.5225295
RAD18,-1.5224582
SUB1,-1.5165607
INO2,-1.5138011
MND1,-1.499862
YOR343W-B,-1.4989499
ROX1,-1.4954702
NRG1,-1.4895936
SRD1,-1.476148
HOP1,-1.4665099
TFA1,-1.4574236
SOK2,-1.457385
STB3,-1.4477735
MSN4,-1.4474827
EDS1,-1.4471921
TOS8,-1.4228065
DIN7,-1.4170766
CNN1,-1.4140426
YBR012W-B,-1.4047047
GZF3,-1.3969691
HSF1,-1.3785037
RGM1,-1.3716589
CAT8,-1.3637091
RFA3,-1.3617642
BAS1,-1.3580546
PHD1,-1.3557378
WAR1,-1.3452036
PZF1,-1.3403676
SWI1,-1.3371707
CBF2,-1.3321435
CDC5,-1.328372
MSN2,-1.3260698
RAD34,-1.3237847
YDR210W-B,-1.3007537
SWI4,-1.2940012
RED1,-1.2924384
RRP14,-1.291551
YGR027W-B,-1.2831427
PHO2,-1.279692
YPR158W-B,-1.2733468
MBP1,-1.2695451
SPT6,-1.2547681
ASM4,-1.2437595
RME1,-1.2394319
SAE2,-1.2229772
YCR087C-A,-1.2167647
SEF1,-1.1910465
HDA2,-1.18406
MGA1,-1.1809013
STP1,-1.1732417
CAD1,-1.1717815
TOP2,-1.1672155
MED8,-1.160139
YGR038C-B,-1.151724
HAA1,-1.1502659
ARO80,-1.1485937
GIS1,-1.1445438
NSI1,-1.1279653
RFC1,-1.116778
HMO1,-1.113296
TRI1,-1.1049297
XRS2,-1.1016905
RPO26,-1.1008427
RAD14,-1.0981245
REV3,-1.0960084
RFC2,-1.0926244
BUR6,-1.0878122
MAC1,-1.0775098
RTS2,-1.0755949
SPO11,-1.0745561
SUM1,-1.0614331
STP2,-1.0543555
SMI1,-1.0536188
SKN7,-1.0501965
THO1,-1.0497478
IOC3,-1.0452847
CTF18,-1.0396752
RPC31,-1.0363512
ARG81,-1.0355619
YKU80,-1.0331539
RPB10,-1.0213172
MAG1,-1.0208534
PMS1,-1.0180295
RPB4,-1.0083646
YOX1,-1.0066736
VHR2,-0.9948699
MGS1,-0.9948289
HTB1,-0.99416363
HMI1,-0.9870932
GLN3,-0.9825862
YHP1,-0.97596985
RIF2,-0.97564673
IRC3,-0.9711131
RAD53,-0.96675277
ORC3,-0.96666783
YPL257W-B,-0.9663347
TPP1,-0.963809
RAD6,-0.9634412
ZAP1,-0.96218646
ISW2,-0.9589394
RPC53,-0.95887065
LAA2,-0.95568967
PCC1,-0.95206225
HCS1,-0.9486399
HOP2,-0.94527304
YDR365W-B,-0.94527304
YPR137C-B,-0.94527304
DBF4,-0.9337774
MCM10,-0.93359125
OAF3,-0.92962646
MCM1,-0.92950577
RPH1,-0.9285224
REV1,-0.92449236
STP4,-0.9188976
HPC2,-0.9169443
REB1,-0.9130491
SNT1,-0.9110343
HIR3,-0.9092992
ORC6,-0.9058429
POL12,-0.90349466
RDH54,-0.8982314
DEF1,-0.8941083
SAW1,-0.8869744
ABF1,-0.88149714
RAD27,-0.8805168
IXR1,-0.87903935
NFI1,-0.8761487
DPB3,-0.86865175
TAF12,-0.8672705
AZF1,-0.86404926
