Gene,Correlation
RCO1,-2.3900578
REG1,-2.0350277
SDC1,-1.9941827
SAS4,-1.8391075
RXT2,-1.825877
FKH2,-1.8237721
ZDS2,-1.787289
ASF2,-1.7205667
SIR4,-1.7200601
IES3,-1.7060854
PAF1,-1.6405817
SPT10,-1.527404
LRS4,-1.5047004
YAF9,-1.4343112
NUP60,-1.4061452
MRC1,-1.3670998
SPT21,-1.3473715
MPS3,-1.3457832
ELF1,-1.2893814
NUP2,-1.2804067
ESC1,-1.2235742
ESC8,-1.2124002
ITC1,-1.2114307
MGA2,-1.1700472
SAS3,-1.1315141
NSI1,-1.1279653
ADA2,-1.0918082
ESA1,-1.0743607
UBP10,-1.0651869
SUM1,-1.0614331
SAP30,-1.0521883
YKU80,-1.0331539
ESC2,-1.027635
IRS4,-0.986874
ORC3,-0.96666783
RAD6,-0.9634412
ISW2,-0.9589394
MCM10,-0.93359125
ORC6,-0.9058429
ABF1,-0.88149714
SIN3,-0.8715942
BDF1,-0.82766086
HST1,-0.8124082
PNC1,-0.8025071
ORC1,-0.7770169
SIR1,-0.7751494
SET1,-0.7460353
RIF1,-0.73542094
YCS4,-0.72940564
TOP1,-0.711385
SDS3,-0.70426494
MAF1,-0.69966847
